"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"390","건물위생관리업","09_30_04_P","3910000","3910029-206-2022-00016","2022-05-09","","01","영업/정상","01","영업","","","","","","3.30","459-812","경기도 평택시 서정동 596-117","경기도 평택시 서정로 63-1, 2층 (서정동)","17769","김도영특수청소 사건사고특수오염제거센터","2026-01-15 11:02:35","I","2026-01-17 00:20:02","건물위생관리업","203833.979172703","396906.734723654","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"391","건물위생관리업","09_30_04_P","3910000","3910029-206-2025-00012","2025-05-13","","01","영업/정상","01","영업","","","","","031 401 4472","56.84","459-821","경기도 평택시 신장동 227-1","경기도 평택시 탄현로 293, 2층 202호 (신장동)","17761","주식회사 정훈","2026-01-15 10:34:58","I","2026-01-17 00:20:02","건물위생관리업","204802.525573885","397437.661127822","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"392","건물위생관리업","09_30_04_P","5020000","5030000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","46.10","790-902","경상북도 포항시 남구 오천읍 문덕리 266-9 2층","경상북도 포항시 남구 오천읍 문덕서로 200, 2층","37887","세아클린환경","2026-01-15 09:48:08","I","2026-01-17 00:20:02","건물위생관리업","416417.241071737","276158.342652123","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"393","건물위생관리업","09_30_04_P","4090000","4090000-206-2026-00003","2026-01-15","","01","영업/정상","01","영업","","","","","","18.70","415-831","경기도 김포시 북변동 217-1 행운빌딩","경기도 김포시 중봉1로 59, 행운빌딩 가동 B103호 (북변동)","10102","토탈 클린 솔루션","2026-01-15 13:53:41","I","2026-01-17 00:20:02","건물위생관리업","173769.589026656","458148.114026335","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
"394","건물위생관리업","09_30_04_P","3560000","3560000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","21.00","404-300","인천광역시 서구 오류동 388-1 일부","인천광역시 서구 반월로 56, 2층 일부호 (오류동)","22662","(MS)종합환경","2026-01-15 10:29:53","I","2026-01-17 00:20:02","건물위생관리업","166825.725099531","454751.840882195","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"395","건물위생관리업","09_30_04_P","4191000","4191000-206-2026-00004","2026-01-15","","01","영업/정상","01","영업","","","","","","14.56","","강원특별자치도 원주시 단계동 111-4 동보렉스3차아파트","강원특별자치도 원주시 원문로 156-2, 동보렉스3차아파트 상가동 2층 201-A11호 (단계동)","26408","다온베스트클린","2026-01-15 17:36:45","I","2026-01-17 00:20:02","건물위생관리업","282590.931915291","428679.055020517","건물위생관리업","3","1","2","2","0","0","","","","임대","0","0","N",
"396","건물위생관리업","09_30_04_P","4181000","4181000-206-2026-00003","2026-01-15","","01","영업/정상","01","영업","","","","","033262 6378","66.00","","강원특별자치도 춘천시 석사동 103-34","강원특별자치도 춘천시 우석로38번길 80-14, 1층 (석사동)","24327","클린트","2026-01-15 16:16:44","I","2026-01-17 00:20:02","건물위생관리업","266222.107097086","484423.521594198","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"397","건물위생관리업","09_30_04_P","4351000","4351000-206-2020-00006","2020-10-23","","01","영업/정상","01","영업","","","","","","65.80","","강원특별자치도 양양군 양양읍 청곡리 61-1 유화아파트","강원특별자치도 양양군 양양읍 청곡길 12, 1층 (유화아파트)","25017","해피클린","2026-01-15 17:31:42","I","2026-01-17 00:20:02","건물위생관리업","342749.625948296","511260.135845215","건물위생관리업","2","1","1","1","0","0","","","","임대","0","0","N",
"398","건물위생관리업","09_30_04_P","4520000","4520000-206-2026-00002","2026-01-15","","01","영업/정상","01","영업","","","","","041 5475019","12.87","336-812","충청남도 아산시 염치읍 곡교리 371 1층","충청남도 아산시 염치읍 곡교리길10번길 35-20, 1층","31447","사단법인 수수꽃다리장애인협회 충남 사랑나무 장애인협회","2026-01-15 10:58:04","I","2026-01-17 00:20:02","건물위생관리업","198053.154524211","367520.874528273","건물위생관리업","0","0","1","1","0","0","","","","임대","0","0","N",
"399","건물위생관리업","09_30_04_P","4800000","4800000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","0.00","530-824","전라남도 목포시 상동 739 상동1단지아파트","전라남도 목포시 상동로 63, 상가동 1층 101호 (상동, 상동1단지아파트)","58641","호원테크","2026-01-15 11:11:42","I","2026-01-17 00:20:02","건물위생관리업","146185.620184471","146384.056109507","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"400","건물위생관리업","09_30_04_P","3320000","3320000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","0.00","616-809","부산광역시 북구 구포동 1248-13 한길빌라","부산광역시 북구 시랑로170번길 20, 나동 1층 101호 (구포동, 한길빌라)","46645","더조은청소","2026-01-15 14:46:39","I","2026-01-17 00:20:02","건물위생관리업","383253.211258344","190331.030441118","건물위생관리업","1","0","0","0","0","0","","","","","0","0","N",
"401","건물위생관리업","09_30_04_P","4490000","5660000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","33.06","331-980","충청남도 천안시 서북구 백석동 882 천안백석종합상가","충청남도 천안시 서북구 백석4길 31, 천안백석종합상가 4층 410호 (백석동)","31158","영스테크","2026-01-15 14:11:13","I","2026-01-17 00:20:02","건물위생관리업","210948.230832223","368955.994437713","건물위생관리업","5","1","4","4","0","0","","","","","0","0","N",
"402","건물위생관리업","09_30_04_P","4490000","5660000-206-2026-00002","2026-01-15","","01","영업/정상","01","영업","","","","","","6.70","331-980","충청남도 천안시 서북구 백석동 858 거성캐슬B빌딩","충청남도 천안시 서북구 백석4길 12, 거성캐슬B빌딩 10층 1001일부호 (백석동)","31158","주식회사청소디자인","2026-01-15 15:42:15","I","2026-01-17 00:20:02","건물위생관리업","210997.379710932","369096.756762823","건물위생관리업","0","0","10","10","0","0","","","","","0","0","N",
"403","건물위생관리업","09_30_04_P","4170000","4170000-206-2014-00002","2014-10-13","","01","영업/정상","01","영업","","","","","031 774 9436","46.75","476-823","경기도 양평군 양서면 양수리 616-13 공동주택","경기도 양평군 양서면 양수로 175, 201호 (공동주택)","12585","제이앤케이종합청소","2026-01-15 13:47:19","U","2026-01-17 02:40:00","건물위생관리업","227923.507184801","449265.912101589","건물위생관리업","5","1","3","3","0","0","","","","임대","1","1","N",
"404","건물위생관리업","09_30_04_P","3160000","3160000-206-2015-00021","2015-12-08","","01","영업/정상","01","영업","","","","","","9.00","152-848","서울특별시 구로구 구로동 197-33 이앤씨벤처드림타워3차","서울특별시 구로구 디지털로31길 38-21, 이앤씨벤처드림타워3차 901호 일부호 (구로동)","08376","(주)그린힐플러스","2026-01-15 14:30:01","U","2026-01-17 02:40:00","건물위생관리업","190541.499138217","442708.140860448","건물위생관리업","0","0","3","3","0","0","","","","","0","0","N",
"405","건물위생관리업","09_30_04_P","3970000","3970000-206-2009-00010","2009-11-12","","01","영업/정상","01","영업","","","","","02  32781354","610.95","427-806","경기도 과천시 중앙동 41-1 kt과천스마트타워","경기도 과천시 새술막길 39, kt과천스마트타워 5층 (중앙동)","13807","케이에프앤에스(주)","2026-01-15 10:59:55","U","2026-01-17 02:40:00","건물위생관리업","199203.845848849","436359.813970844","건물위생관리업","0","0","0","0","0","0","","","","","","","N",
"406","건물위생관리업","09_30_04_P","3630000","3630000-206-2012-00010","2012-04-23","","01","영업/정상","01","영업","","","","","","106.00","506-350","광주광역시 광산구 임곡동 498 2층","광주광역시 광산구 고봉로 777, 2층 (임곡동)","62201","주식회사 한세움","2026-01-15 15:28:08","U","2026-01-17 02:40:00","건물위생관리업","176748.64041381","191074.19113894","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"407","건물위생관리업","09_30_04_P","3990000","3990000-206-2019-00020","2019-12-03","","03","폐업","02","폐업","2026-01-15","","","","","66.00","472-845","경기도 남양주시 화도읍 마석우리 560-2","경기도 남양주시 화도읍 비룡로55번길 15, 1층일부","12173","깨끗한 환경 만들기","2026-01-15 17:17:11","U","2026-01-17 02:40:00","건물위생관리업","226400.200201864","461665.091458072","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"408","건물위생관리업","09_30_04_P","5150000","5150000-206-2016-00001","2016-07-20","","01","영업/정상","01","영업","","","","","054 833 1225","24.13","769-804","경상북도 의성군 의성읍 원당리 6-9","경상북도 의성군 의성읍 홍술로 95-14","37334","경북의성지역자활센터청소사업단","2026-01-15 10:37:39","U","2026-01-17 02:40:00","건물위생관리업","351549.625478285","318590.009686449","건물위생관리업","1","0","1","0","0","0","","","","임대","0","0","N",
"409","건물위생관리업","09_30_04_P","3140000","3140000-206-2006-00009","2006-02-20","","03","폐업","02","폐업","2026-01-15","","","","02  529 6009","43.02","158-849","서울특별시 양천구 신정동 117-46 4층","서울특별시 양천구 신목로6길 29, 4층 (신정동)","08009","태평양티앤드에스(주)","2026-01-15 10:50:38","U","2026-01-17 02:40:00","건물위생관리업","188881.05829212","446564.254923985","건물위생관리업","0","0","3","3","0","0","","","","","0","0","N",
"410","건물위생관리업","09_30_04_P","5050000","5050000-206-2022-00001","2022-01-07","","01","영업/정상","01","영업","","","","","","50.00","780-250","경상북도 경주시 충효동 3292","경상북도 경주시 충현로 13 (충효동)","38057","백산개발","2026-01-15 17:44:11","U","2026-01-17 02:40:00","건물위생관리업","396076.839411754","262779.917015364","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"411","건물위생관리업","09_30_04_P","3420000","3420000-206-2022-00002","2022-01-24","","03","폐업","02","폐업","2026-01-15","","","","","28.00","701-868","대구광역시 동구 신서동 493-3","대구광역시 동구 반야월로 396, 3층 (신서동)","41084","이원솔루션(E-won Solution)","2026-01-15 09:02:12","U","2026-01-17 02:40:00","건물위생관리업 기타","356351.120591088","264895.359690091","건물위생관리업 기타","4","0","3","3","0","0","","","","임대","0","0","N",
"412","건물위생관리업","09_30_04_P","3480000","3480000-206-2025-00010","2025-12-30","","01","영업/정상","01","영업","","","","","","5.87","711-812","대구광역시 달성군 다사읍 매곡리 1547-8","대구광역시 달성군 다사읍 대실역북로1길 15, 3층 302(일부)호","42914","플라이텍","2026-01-15 17:01:35","U","2026-01-17 02:40:00","건물위생관리업","332321.748894387","263108.026769291","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"413","건물위생관리업","09_30_04_P","3450000","3450000-206-2025-00019","2025-12-24","","01","영업/정상","01","영업","","","","","","45.00","702-320","대구광역시 북구 동호동 151-2","대구광역시 북구 팔거천동로 396, 2층 205호 (동호동)","41404","엠토리","2026-01-15 16:22:27","U","2026-01-17 02:40:00","건물위생관리업","340718.286508179","274339.12587298","건물위생관리업","4","0","2","2","0","0","","","","","0","0","N",
"414","건물위생관리업","09_30_04_P","5670000","5670206-206-2025-00008","2025-12-24","","01","영업/정상","01","영업","","","","","","9.20","645-807","경상남도 창원시 진해구 이동 254-9 세라가드","경상남도 창원시 진해구 충장로419번길 1, 1층 일부호 (이동)","51664","일성엠앤티에스(MNTS)(주)","2026-01-15 20:53:05","U","2026-01-17 02:40:00","건물위생관리업","354566.070489783","184887.944345245","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"415","건물위생관리업","09_30_04_P","4490000","5660000-206-2023-00015","2023-11-27","","01","영업/정상","01","영업","","","","","","3.80","331-980","충청남도 천안시 서북구 백석동 858 거성캐슬B빌딩","충청남도 천안시 서북구 백석4길 12, 거성캐슬B빌딩 10층 1001호 일부호 (백석동)","31158","허니비마켓","2026-01-15 08:35:21","U","2026-01-17 02:40:00","건물위생관리업","210997.379710932","369096.756762823","건물위생관리업","0","0","4","4","0","0","","","","","0","0","N",
"416","건물위생관리업","09_30_04_P","3900000","3900000-206-2025-00005","2025-12-10","","03","폐업","02","폐업","2026-01-15","","","","","15.50","423-848","경기도 광명시 하안동 36-1 제일빌딩","경기도 광명시 범안로 1042, 제일빌딩 4층 403호 (하안동)","14305","엠제이(MJ)건설","2026-01-15 09:34:48","U","2026-01-17 02:40:00","건물위생관리업","189227.941710655","439968.165245988","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
