"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수","주사육업종",
"905","가축사육업","02_04_01_P","5050000","505000003320080314","2008-07-02","","03","폐업","0002","폐업","2025-12-31","","","","","0","780-822","경상북도 경주시 외동읍 신계리 ***-*","","","이장열","2026-01-15 16:03:03","U","2026-01-17 02:40:00","","411313.628993264","254786.115031692","가축사육업","","1849","000","0","한우",
"906","가축사육업","02_04_01_P","5050000","505000003320080482","2008-07-08","","03","폐업","0002","폐업","2025-12-31","","","","","0","780-873","경상북도 경주시 천북면 동산리 ***-*","경상북도 경주시 천북면 동산*길 **","","최병주","2026-01-15 17:04:14","U","2026-01-17 02:40:00","","404488.988528326","268452.966731245","가축사육업","","2017","000","0","한우",
"907","가축사육업","02_04_01_P","5050000","505000003320130975","2013-09-30","","03","폐업","0002","폐업","2025-12-31","","","","","","780-827","경상북도 경주시 외동읍 입실리 ***","경상북도 경주시 외동읍 순금*길 **-*","38204","최현식","2026-01-15 16:50:37","U","2026-01-17 02:40:00","","410096.492763444","248398.935601029","가축사육업","","3610","000","0","한우",
"908","가축사육업","02_04_01_P","5050000","505000003320140526","2014-02-28","","03","폐업","0002","폐업","2025-12-31","","","","774-0583","","780-871","경상북도 경주시 천북면 갈곡리 ***-*","경상북도 경주시 천북면 갈곡안길 **","38036","최수범","2026-01-15 17:16:54","U","2026-01-17 02:40:00","","405956.111673947","267645.151221756","가축사육업","","5125","000","0","한우",
"909","가축사육업","02_04_01_P","4050000","405000003320050316","2005-10-31","","02","휴업","0001","휴업","","2026-01-15","2028-12-31","","","0","449-863","경기도 용인시 처인구 백암면 옥산리 ***-* EQB","경기도 용인시 처인구 백암면 한택로**번길 **, EQB","17183","비봉목장","2026-01-15 16:21:41","U","2026-01-17 02:40:00","","235992.875107811","399790.256193743","가축사육업","","363","000","0","한우",
"910","가축사육업","02_04_01_P","3910000","391000003320050370","2005-06-10","","01","영업/정상","0000","정상","","","","","","0","451-865","경기도 평택시 진위면 신리 ** ,-*,***-*,***-*,***-*,***-*","경기도 평택시 진위면 신리길**번길 **","17715","박해목장","2026-01-15 08:47:38","U","2026-01-17 02:40:00","","206134.190193156","399298.820406608","가축사육업","","482","000","0","한우",
"911","가축사육업","02_04_01_P","4050000","405000003320050428","2005-10-31","","03","폐업","0002","폐업","2026-01-15","","","","","0","449-864","경기도 용인시 처인구 백암면 근삼리 ***-*","경기도 용인시 처인구 백암면 원설로***번길 **-*","","용혜농장","2026-01-15 16:34:40","U","2026-01-17 02:40:00","","231971.810349015","404259.108744719","가축사육업","","475","000","0","한우",
"912","가축사육업","02_04_01_P","4671000","467100003320220002","2022-04-14","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 군산시 나포면 부곡리 ***-*, ***-**, ***-**, ***-*, ***-*","전북특별자치도 군산시 나포면 우곡제길 ***-**","","농업회사법인주식회사 온누리","2026-01-15 17:33:17","U","2026-01-17 02:40:00","","184676.896684356","277201.284119847","가축사육업","","401","L00","0","육계",
"913","가축사육업","02_04_01_P","5200000","520000003320050080","2005-05-04","","01","영업/정상","0000","정상","","","","","","0","717-842","경상북도 고령군 개진면 생리 *** 외 *(***-*,***,***)","경상북도 고령군 개진면 개경포로 ****-*","40150","용범농장","2026-01-15 15:27:29","U","2026-01-17 02:40:00","","328281.66627332","247626.469587875","가축사육업","","105","000","0","돼지",
"914","가축사육업","02_04_01_P","5090000","509000003320080077","2008-04-29","","03","폐업","0002","폐업","2026-01-15","","","","","0","750-881","경상북도 영주시 문수면 권선리 ***","경상북도 영주시 문수면 반구로***번길 ***","","송곡농장","2026-01-15 14:06:17","U","2026-01-17 02:40:00","","342993.141489073","364222.199966773","가축사육업","","894","000","0","한우",
"915","가축사육업","02_04_01_P","5090000","509000003320140023","2014-02-13","","01","영업/정상","0000","정상","","","","","","","750-882","경상북도 영주시 문수면 적동리 ***","경상북도 영주시 문수면 문수로****번길 **-**","36171","없음","2026-01-15 14:28:25","U","2026-01-17 02:40:00","","345917.129377608","365415.181572087","가축사육업","","1724","000","0","한우",
"916","가축사육업","02_04_01_P","5090000","509000003320140010","2014-02-11","","03","폐업","0002","폐업","2026-01-15","","","","","","750-894","경상북도 영주시 봉현면 오현리 ***-*","","","없음","2026-01-15 14:04:59","U","2026-01-17 02:40:00","","335193.149838267","373689.004596304","가축사육업","","1711","000","0","한우",
"917","가축사육업","02_04_01_P","5150000","515000003320060003","2006-05-15","","01","영업/정상","0000","정상","","","","","","0","769-804","경상북도 의성군 의성읍 업리 ***-*","경상북도 의성군 의성읍 업동길 *-**","37330","창업농장","2026-01-15 13:53:03","U","2026-01-17 02:40:00","","351040.616699364","320744.283971597","가축사육업","","382","000","0","한우",
"918","가축사육업","02_04_01_P","5230000","523000003320080078","2008-07-10","","03","폐업","0002","폐업","2026-01-15","","","","","0","757-853","경상북도 예천군 지보면 상월리 **","","","성조농장","2026-01-15 17:10:11","U","2026-01-17 02:40:00","","323657.718825538","342914.678994475","가축사육업","","483","000","0","한우",
"919","가축사육업","02_04_01_P","5230000","523000003320140637","2014-03-25","","03","폐업","0002","폐업","2026-01-15","","","","653-3217","","757-852","경상북도 예천군 지보면 소화리 ***","경상북도 예천군 지보면 소화*길 **-*","36853","정섭농장","2026-01-15 17:11:30","U","2026-01-17 02:40:00","","323795.55679737","339926.650002438","가축사육업","","1730","000","0","한우",
"920","가축사육업","02_04_01_P","5230000","523000003320130138","2013-11-06","","03","폐업","0002","폐업","2026-01-15","","","","653-0821","","757-813","경상북도 예천군 보문면 작곡리 ***-*","경상북도 예천군 보문면 솔티길 *","","두용농장","2026-01-15 17:06:00","U","2026-01-17 02:40:00","","336970.515346892","353204.399479939","가축사육업","","902","000","0","한우",
"921","가축사육업","02_04_01_P","3570000","357000003320080032","2008-05-01","","01","영업/정상","0000","정상","","","","","","0","","인천광역시 강화군 불은면 덕성리 ***-*","","","광일농장","2026-01-15 17:58:13","U","2026-01-17 02:40:00","","157320.849917576","461568.584479638","가축사육업","","488","000","0","한우",
"922","가축사육업","02_04_01_P","4900000","490000003320110017","2011-05-09","","01","영업/정상","0000","정상","","","","","","","519-923","전라남도 화순군 백아면 방리 ***","","","복사골 한우농장","2026-01-15 15:37:02","U","2026-01-17 02:40:00","","215258.228275335","188745.828073037","가축사육업","","540","000","0","육우",
"923","가축사육업","02_04_01_P","4691000","469100003320050797","2005-10-10","","01","영업/정상","0000","정상","","","","","571-7339","0","580-912","전북특별자치도 정읍시 감곡면 진흥리 **-*","전북특별자치도 정읍시 감곡면 진흥길 **","56110","영수농장","2026-01-15 16:40:44","U","2026-01-17 02:40:00","","194056.425165353","243604.371004695","가축사육업","","843","000","0","한우",
"924","가축사육업","02_04_01_P","4691000","469100003320210015","2021-03-16","","01","영업/정상","0000","정상","","","","","","","","전북특별자치도 정읍시 태인면 매계리 *** 축사","전북특별자치도 정읍시 태인면 태인남길 ***-**, 축사","56116","상영농장","2026-01-15 16:51:08","U","2026-01-17 02:40:00","","194550.838181652","236514.091975967","가축사육업","","4088","L00","0","한우",
"925","가축사육업","02_04_01_P","4201000","420000003320090032","2009-11-19","","01","영업/정상","0000","정상","","","","","","0","210-851","강원특별자치도 강릉시 사천면 사기막리 ***-*","","","이향용","2026-01-15 13:47:46","U","2026-01-17 02:40:00","","358956.353311472","478103.359578246","가축사육업","","357","000","0","한우",
"926","가축사육업","02_04_01_P","4880000","488000003320080352","2008-06-18","","01","영업/정상","0000","정상","","","","","","0","548-873","전라남도 고흥군 두원면 용반리 ***","전라남도 고흥군 두원면 금성*길 **-*","","류진농장","2026-01-15 16:45:58","U","2026-01-17 02:40:00","","227946.980073349","129002.333506154","가축사육업","","1640","000","0","한우",
"927","가축사육업","02_04_01_P","4950000","495000003320080482","2008-12-15","","01","영업/정상","0000","정상","","","","","","0","","전라남도 무안군 삼향읍 지산리 ***-* 외 *필지","전라남도 무안군 삼향읍 수련길 ***","58558","용희농장","2026-01-15 13:11:14","U","2026-01-17 02:40:00","","148409.368413616","153165.330504066","가축사육업","","1365","000","0","돼지",
"928","가축사육업","02_04_01_P","4950000","495000003320110026","2011-03-04","","01","영업/정상","0000","정상","","","","","","0","534-844","전라남도 무안군 현경면 현화리 산 **-* , ***번지 *호","","","청송농장","2026-01-15 11:17:59","U","2026-01-17 02:40:00","","","","가축사육업","","1773","000","0","한우",
"929","가축사육업","02_04_01_P","4940000","494000003320050018","2005-02-18","","01","영업/정상","0000","정상","","","","","","0","526-821","전라남도 영암군 덕진면 금강리 **","전라남도 영암군 덕진면 백룡로 **","","청림농장","2026-01-15 09:38:32","U","2026-01-17 02:40:00","","172084.070804461","148990.099823403","가축사육업","","58","000","0","한우",
"930","가축사육업","02_04_01_P","4900000","490000003320050017","2005-01-21","","01","영업/정상","0000","정상","","","","","061-373-8682","0","","전라남도 화순군 동면 국동리 *** 형제농장 *동 중 *동","전라남도 화순군 동면 백천로 ***, 형제농장","58133","형제목장","2026-01-15 14:17:45","U","2026-01-17 02:40:00","","202786.141445072","174114.556631676","가축사육업","","79","000","0","한우",
"931","가축사육업","02_04_01_P","4900000","490000003320090030","2009-05-01","","01","영업/정상","0000","정상","","","","","","0","519-862","전라남도 화순군 이양면 초방리 ***","전라남도 화순군 이양면 초방양촌길 **","","초방리 축사","2026-01-15 15:19:59","U","2026-01-17 02:40:00","","200515.800589542","151231.933294181","가축사육업","","462","000","0","한우",
"932","가축사육업","02_04_01_P","6510000","651000003320051094","2005-03-16","","01","영업/정상","0000","정상","","","","","","0","695-842","제주특별자치도 제주시 한경면 두모리 ***-*","제주특별자치도 제주시 한경면 복호로 ***","","없음","2026-01-15 13:11:49","U","2026-01-17 02:40:00","","125727.841505262","-17297.8620372739","가축사육업","","139","000","0","육우",
"933","가축사육업","02_04_01_P","6510000","651000003320080034","2008-05-20","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 제주시 한림읍 금악리 ****","제주특별자치도 제주시 한림읍 조성로 ***","63019","남당농장","2026-01-15 17:04:00","U","2026-01-17 02:40:00","","133021.527899479","-16206.670525121","가축사육업","","565","000","0","한우",
"934","가축사육업","02_04_01_P","5350000","535000003320200008","2020-02-07","","01","영업/정상","0000","정상","","","","","","","","경상남도 김해시 한림면 안하리 ****","경상남도 김해시 한림면 한림로***번길 **","50848","어은농장","2026-01-15 14:01:04","U","2026-01-17 02:40:00","","364729.251781143","203366.665019419","가축사육업","","1259","000","0","한우",
"935","가축사육업","02_04_01_P","4070000","407000003320200004","2020-02-20","","01","영업/정상","0000","정상","","","","","","","","경기도 이천시 설성면 암산리 ***-**","경기도 이천시 설성면 설성로***번길 ***","17410","Happy 포제이 농장","2026-01-15 16:15:40","U","2026-01-17 02:40:00","","247918.214715299","407973.904737568","가축사육업","","1412","000","0","한우",
"936","가축사육업","02_04_01_P","3730000","373000003320200019","2020-02-04","","01","영업/정상","0000","정상","","","","","","","","울산광역시 울주군 상북면 등억알프스리 산 **-*","울산광역시 울주군 상북면 갈밭골길 ***","44952","알프스염소목장","2026-01-15 11:23:01","U","2026-01-17 02:40:00","","388800.861206023","229857.433113769","가축사육업","","2951","000","0","염소",
