"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"525","숙박업","03_11_03_P","3490000","3490000-214-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","3531.98","400-320","인천광역시 중구 중산동 1886-4 3~24층 일부호","인천광역시 중구 하늘별빛로65번길 7-11, 3~24층 일부호 (중산동)","22397","유니호텔(unihotel)","2026-01-15 17:06:28","I","2026-01-17 00:20:02","숙박업(생활)","161401.086104664","442972.551668077","숙박업(생활)","0","0","0","0","0","0","0","24","","","","","0","0","N",
"526","숙박업","03_11_03_P","3270000","3270000-214-2026-00001","2026-01-07","","01","영업/정상","01","영업","","","","","","151.27","601-828","부산광역시 동구 초량동 172-17","부산광역시 동구 중앙대로 247, 2층 (초량동)","48798","코베뉴하우스","2026-01-15 10:01:17","I","2026-01-17 00:20:02","숙박업(생활)","386037.058706058","181906.798730475","숙박업(생활)","5","1","2","2","0","0","0","1","","","","","0","0","N",
"527","숙박업","03_11_03_P","3330000","3330000-201-2026-00002","2026-01-15","","01","영업/정상","01","영업","","","","","","1872.90","612-821","부산광역시 해운대구 우동 637-11","부산광역시 해운대구 구남로18번길 48 (우동)","48094","아늑 리조트 앤스파 부산 해운대3","2026-01-15 14:47:18","I","2026-01-17 00:20:02","숙박업 기타","396514.151016861","186797.144971139","숙박업 기타","0","0","0","0","0","0","0","20","","","","","0","0","N",
"528","숙박업","03_11_03_P","5050000","5050000-201-2012-00004","2012-03-22","","01","영업/정상","01","영업","","","","","045 773 3690","1223.00","780-935","경상북도 경주시 동천동 789-6","경상북도 경주시 대안길 68 (동천동)","38103","369모텔","2026-01-14 11:09:01","U","2026-01-17 02:40:00","여관업","400754.308906373","264021.940373776","여관업","0","0","0","0","0","0","0","29","","","","","0","0","N",
"529","숙박업","03_11_03_P","5220000","5220000-201-2004-00001","2004-05-07","","01","영업/정상","01","영업","","","","","054 9743366","1982.19","718-841","경상북도 칠곡군 북삼읍 어로리 631-1","경상북도 칠곡군 북삼읍 어로4길 74-11","39804","홀리데이모텔","2026-01-15 14:28:20","U","2026-01-17 02:40:00","여관업","319405.548114634","283752.609537002","여관업","3","1","1","3","0","0","0","31","","","","자가","","","N",
"530","숙박업","03_11_03_P","5130000","5130000-201-2010-00002","2010-07-08","","01","영업/정상","01","영업","","","","","053 813 6337","870.30","712-802","경상북도 경산시 중방동 840-17 (2~5층)","경상북도 경산시 중앙로19길 40, 2~5층 (중방동)","38621","브라운도트호텔 경산시청점","2026-01-15 11:55:17","U","2026-01-17 02:40:00","여관업","356779.566006996","259957.220571641","여관업","7","1","2","5","0","0","4","18","","","","임대","","","N",
"531","숙박업","03_11_03_P","4520000","4520000-201-2002-00006","2002-02-27","","01","영업/정상","01","영업","","","","","041 5445362","898.00","336-862","충청남도 아산시 음봉면 신수리 296-5","충청남도 아산시 음봉면 아산온천로243번길 32-6","31442","꿈의궁전","2026-01-15 13:59:39","U","2026-01-17 02:40:00","여관업","198544.497037998","372695.977308204","여관업","11","0","0","0","0","0","5","28","","","","","0","0","N",
"532","숙박업","03_11_03_P","4520000","4520000-201-2012-00001","2012-02-15","","01","영업/정상","01","영업","","","","","041 5480400","1423.63","336-862","충청남도 아산시 음봉면 신수리 271-5","충청남도 아산시 음봉면 아산온천로157번길 15-4","31442","하루(무인텔)","2026-01-15 09:43:00","U","2026-01-17 02:40:00","여관업","197755.056957377","372658.787511434","여관업","0","0","1","3","0","0","0","18","","","","","0","0","N",
"533","숙박업","03_11_03_P","4520000","4520000-201-1996-00008","1996-12-26","","01","영업/정상","01","영업","","","","","041 5496681","400.89","336-814","충청남도 아산시 염치읍 방현리 503-2","충청남도 아산시 염치읍 충무로 369-1","31446","테마모텔","2026-01-15 11:20:50","U","2026-01-17 02:40:00","여관업","200332.072133343","368083.357998023","여관업","0","0","0","0","0","0","3","16","","","","","0","0","N",
"534","숙박업","03_11_03_P","4620000","4620000-201-2006-00049","2006-10-09","","01","영업/정상","01","영업","","","","","","445.85","357-914","충청남도 태안군 원북면 방갈리 515-156","충청남도 태안군 원북면 옥파로 1155","32105","썬라이즈","2026-01-15 16:29:28","U","2026-01-17 02:40:00","여관업","129100.744099843","377656.142010256","여관업","3","0","1","3","0","0","9","4","","","","자가","","","N",
"535","숙박업","03_11_03_P","5050000","5050000-214-2003-00001","2003-05-23","","01","영업/정상","01","영업","","","","","054 7400500","5000.00","780-843","경상북도 경주시 양남면 신대리 1265","경상북도 경주시 양남면 동남로 1021","38221","주식회사 엠오디 마우나오션 휴양콘도미니엄","2026-01-15 14:39:49","U","2026-01-17 02:40:00","휴양콘도미니엄업","414395.629522232","245291.2743122","휴양콘도미니엄업","6","0","6","6","0","0","33","110","","","","","0","0","N",
"536","숙박업","03_11_03_P","5050000","5050000-201-2004-00004","2004-03-05","","01","영업/정상","01","영업","","","","","054 7489998","1028.47","780-932","경상북도 경주시 노서동 179-10","경상북도 경주시 태종로685번길 41 (노서동)","38157","호텔나무","2026-01-15 11:46:24","U","2026-01-17 02:40:00","여관업","398949.966526288","262442.667332883","여관업","5","0","0","0","0","0","2","26","","","","자가","","","N",
"537","숙박업","03_11_03_P","4520000","4520000-201-2003-00014","2003-09-22","","01","영업/정상","01","영업","","","","","041 5442088","1342.00","336-802","충청남도 아산시 모종동 567-15","충청남도 아산시 번영로230번길 2 (모종동)","31526","터미널 호텔","2026-01-15 13:59:09","U","2026-01-17 02:40:00","여관업","201342.186258824","364709.177492477","여관업","0","0","1","6","1","1","2","30","","","","자가","0","0","N",
"538","숙박업","03_11_03_P","4520000","4520000-201-1994-00008","1994-12-31","","01","영업/정상","01","영업","","","","","041 5484022","412.50","336-802","충청남도 아산시 모종동 561-27","충청남도 아산시 번영로196번길 6 (모종동)","31521","스타무인텔","2026-01-15 14:00:00","U","2026-01-17 02:40:00","여관업","201000.164936339","364778.493285499","여관업","0","0","0","0","0","0","3","17","","","","","0","0","N",
"539","숙박업","03_11_03_P","4610000","4610000-201-2001-00008","2001-10-23","","01","영업/정상","01","영업","","","","","","","340-805","충청남도 예산군 예산읍 신례원리 315-15","충청남도 예산군 예산읍 신례원로212번길 14-9","32421","장미여관","2026-01-15 09:42:14","U","2026-01-17 02:40:00","여관업","186209.871209208","358347.134504679","여관업","0","0","0","0","0","0","6","0","","","","","","","N",
"540","숙박업","03_11_03_P","4060000","4060000-201-2001-00121","2001-08-29","","01","영업/정상","01","영업","","","","","031 953 7370","1054.00","413-883","경기도 파주시 파평면 율곡리 479","경기도 파주시 파평면 화석정로126번길 122-35","10809","아비숑","2026-01-15 09:53:08","U","2026-01-17 02:40:00","숙박업 기타","183129.454061684","487036.288655732","숙박업 기타","3","1","0","0","0","0","5","25","","","","","0","0","N",
"541","숙박업","03_11_03_P","3600000","3600000-201-2003-00039","2003-02-27","","01","영업/정상","01","영업","","","","","","523.12","502-800","광주광역시 서구 광천동 13-16","광주광역시 서구 죽봉대로102번길 19 (광천동)","61917","뉴파크","2026-01-15 10:52:52","U","2026-01-17 02:40:00","여관업","189526.852407249","184812.320738182","여관업","5","1","1","5","0","0","0","20","","","","","0","0","N",
"542","숙박업","03_11_03_P","4140000","4140000-214-2010-00001","2010-06-16","","01","영업/정상","01","영업","","","","","031 833 5100","1556.51","486-870","경기도 연천군 왕징면 북삼리 225-6 225-7","경기도 연천군 왕징면 북삼로20번길 102","11042","마리오게임빌리지","2026-01-15 16:32:02","U","2026-01-17 02:40:00","숙박업(생활)","200200.975365097","509404.911349178","숙박업(생활)","2","0","1","2","0","0","0","40","","","","자가","","","N",
"543","숙박업","03_11_03_P","3820000","3820000-201-1988-00007","1988-09-20","","01","영업/정상","01","영업","","","","","031 8434478","364.82","480-840","경기도 의정부시 의정부동 33-9","경기도 의정부시 태평로90번길 13 (의정부동)","11694","월드모텔","2026-01-15 13:42:28","U","2026-01-17 02:40:00","여관업","204553.639429981","470905.199233482","여관업","0","0","0","0","0","0","4","12","","","","","0","0","N",
"544","숙박업","03_11_03_P","3830000","3840000-201-1986-00011","1986-12-10","","01","영업/정상","01","영업","","","","","031 446 5644","149.00","430-829","경기도 안양시 만안구 안양동 622-345 352","경기도 안양시 만안구 장내로150번길 51 (안양동,352)","13996","코지스테이","2026-01-15 16:19:53","U","2026-01-17 02:40:00","여인숙업","","","여인숙업","0","0","0","0","0","0","13","0","","","","","","","N",
"545","숙박업","03_11_03_P","3910000","3910029-214-2024-00003","2024-10-31","","01","영업/정상","01","영업","","","","","","983.40","459-110","경기도 평택시 지산동 763-9","경기도 평택시 지산로11번길 32, 더홈씨동 1~10층 (지산동)","17757","더홈(C)","2026-01-15 11:09:58","U","2026-01-17 02:40:00","숙박업(생활)","204944.651365997","397656.438530706","숙박업(생활)","0","0","0","0","0","0","0","32","","","","자가","0","1","N",
"546","숙박업","03_11_03_P","3910000","3910029-214-2024-00004","2024-10-31","","01","영업/정상","01","영업","","","","","","974.15","459-110","경기도 평택시 지산동 763-14","경기도 평택시 지산로5번길 45, 더홈비동 2~9층 (지산동)","17757","더홈(B)","2026-01-15 11:09:24","U","2026-01-17 02:40:00","숙박업(생활)","204960.401291746","397642.849113879","숙박업(생활)","0","0","0","0","0","0","0","32","","","","","0","1","N",
"547","숙박업","03_11_03_P","3600000","3600000-201-1996-00022","2003-02-27","","01","영업/정상","01","영업","","","","","062 3681500","815.76","502-847","광주광역시 서구 농성동 645-15","광주광역시 서구 화정로309번길 36 (농성동)","61927","그린피스각","2026-01-15 10:53:58","U","2026-01-17 02:40:00","여관업","189656.816121913","183758.827476912","여관업","5","0","0","5","0","0","7","21","","","","","0","0","N",
"548","숙박업","03_11_03_P","3330000","3330000-201-2017-00001","2017-04-03","","01","영업/정상","01","영업","","","","","051 911 9181","11919.58","612-821","부산광역시 해운대구 우동 626-9","부산광역시 해운대구 해운대로570번길 46, 2~15층 (우동)","48093","신라스테이 해운대","2026-01-15 09:04:22","U","2026-01-17 02:40:00","관광호텔","396713.695556138","186721.009049701","관광호텔","16","4","2","15","0","0","0","407","","","","","0","0","N",
"549","숙박업","03_11_03_P","3540000","3540000-201-2002-00316","1982-12-16","","01","영업/정상","01","영업","","","","","","99.10","403-820","인천광역시 부평구 부평동 207-4","인천광역시 부평구 부평대로40번길 22 (부평동)","21393","코지부호","2026-01-15 11:08:37","U","2026-01-17 02:40:00","여인숙업","175533.076061741","443688.122243979","여인숙업","0","0","0","0","0","0","4","3","","","","","0","0","N",
"550","숙박업","03_11_03_P","3010000","3010000-201-2024-00008","2024-07-12","","01","영업/정상","01","영업","","","","","","175.79","100-810","서울특별시 중구 명동2가 53-11","서울특별시 중구 명동4길 31, 3층 (명동2가)","04536","휴가인","2026-01-15 11:41:40","U","2026-01-17 02:40:00","여관업","198524.171626966","451104.40052237","여관업","0","0","0","0","0","0","0","8","","","","","0","0","N",
"551","숙박업","03_11_03_P","3990000","3990000-214-2024-00002","2024-08-12","","01","영업/정상","01","영업","","","","","","9541.91","472-865","경기도 남양주시 진접읍 장현리 349-1 2층, 3층~20층 각층 일부호","경기도 남양주시 진접읍 장현천로 19, 2층, 3층~20층 각층 일부호","12013","스카이마크 레지던스","2026-01-15 09:42:00","U","2026-01-17 02:40:00","숙박업(생활)","216151.289888113","468446.346830855","숙박업(생활)","20","2","2","20","0","0","330","0","","","","","0","0","Y",
"552","숙박업","03_11_03_P","3600000","3600000-201-2007-00001","2007-01-10","","01","영업/정상","01","영업","","","","","062 3699998","837.88","502-847","광주광역시 서구 농성동 645-10 (1~5층)","광주광역시 서구 화정로309번길 36-1 (농성동,(1~5층))","61927","헤라모텔","2026-01-15 10:47:59","U","2026-01-17 02:40:00","여관업","189645.402064907","183755.268195779","여관업","0","0","1","5","0","0","0","27","","","","자가","0","0","N",
"553","숙박업","03_11_03_P","3390000","3390000-201-1993-00002","1993-07-13","","01","영업/정상","01","영업","","","","","051 3282001","5868.27","617-809","부산광역시 사상구 괘법동 564-25","부산광역시 사상구 광장로 46 (괘법동)","46972","(주)한도호텔파라곤","2026-01-15 17:43:06","U","2026-01-17 02:40:00","관광호텔","380460.313281968","186548.086870476","관광호텔","14","0","5","13","0","0","8","124","","","","","0","0","N",
"554","숙박업","03_11_03_P","3380000","3380000-201-1972-00001","1972-01-24","","01","영업/정상","01","영업","","","","","051 7524898","249.43","613-805","부산광역시 수영구 광안동 194-15 (1~3층)","부산광역시 수영구 광안로62번길 38, 1~3층 (광안동)","48303","블루문모텔","2026-01-15 09:42:12","U","2026-01-17 02:40:00","여관업","392875.235547913","185840.502882103","여관업","3","1","0","0","0","0","0","18","","","","","0","0","N",
"555","숙박업","03_11_03_P","3310000","3310000-201-2016-00002","2016-11-01","","01","영업/정상","01","영업","","","","","051 626 7723","2381.15","608-813","부산광역시 남구 대연동 1751-16","부산광역시 남구 유엔평화로4번길 34 (대연동)","48492","하운드호텔 대연점","2026-01-15 10:30:39","U","2026-01-17 02:40:00","일반호텔","390415.987902689","183715.977173893","일반호텔","10","0","1","10","0","0","0","41","","","","자가","0","0","N",
"556","숙박업","03_11_03_P","3730000","3730000-201-2001-00030","2001-09-26","","01","영업/정상","01","영업","","","","","052 2543656","903.42","","울산광역시 울주군 삼남읍 가천리 305-4","울산광역시 울주군 삼남읍 자수정로 177, A동","44953","바르와호텔","2026-01-15 13:50:33","U","2026-01-17 02:40:00","여관업","389585.577668199","228628.712717518","여관업","4","0","0","4","0","0","25","0","","","","","0","0","N",
