"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","수리대상 의료기기의 유형","다른 겸업 여부","총규모","영업규모",
"1407","의료기기판매(임대)업","01_02_03_P","4050000","PHMG120234050149047000046","2026-01-13","","03","폐업","03","폐업","2026-01-14","","","","","","","경기도 용인시 수지구 동천동 *** 동천마을현대*차홈타운","경기도 용인시 수지구 동천로**번길 **, ***동 ***호 (동천동, 동천마을현대*차홈타운)","16823","휴먼앤비즈","2026-01-14 12:58:15","U","2026-01-16 02:40:00","","208434.02213125","426280.925468379","","","","",
"1408","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120235530506047000056","2023-04-25","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 영천동 ***-* 에이팩시티","경기도 화성시 동탄순환대로 ***, 에이팩시티 B***호의 제*호 (영천동)","18471","비타메드","2026-01-14 15:33:11","U","2026-01-16 02:40:00","","208603.217648405","411878.01945484","","","1.44","",
"1409","의료기기판매(임대)업","01_02_03_P","3220000","PHMG120233220033047000212","2015-01-14","","01","영업/정상","13","영업중","","","","","031-525-7509","","","서울특별시 강남구 삼성동 *** 삼성동 미켈란 ***","서울특별시 강남구 영동대로 ***, *층 P**호 (삼성동, 삼성동 미켈란 ***)","06083","(주)홈쎄라","2026-01-14 20:47:52","U","2026-01-16 02:40:00","","205271.275273064","445852.638814088","","","1.65","",
"1410","의료기기판매(임대)업","01_02_03_P","3270000","PHMG120163270022047000005","2016-02-03","","01","영업/정상","13","영업중","","","","","1599-8734","","","부산광역시 동구 수정동 **** 협성휴포레·부산진역 오션뷰","부산광역시 동구 중앙대로 ***, ***동 *층 ***호 (수정동, 협성휴포레·부산진역 오션뷰)","48790","월드히어링","2026-01-14 09:02:50","U","2026-01-16 02:40:00","","386502.849438326","182867.28468556","","","40.66","",
"1411","의료기기판매(임대)업","01_02_03_P","3940000","PHMG120213940140047000126","2021-11-19","","03","폐업","03","폐업","2025-12-17","","","","","","","경기도 고양시 일산서구 가좌동 ***-**","경기도 고양시 일산서구 덕산로***번길 **-**, B동 일부호 (가좌동)","10205","유어헬스케어","2026-01-14 16:49:56","U","2026-01-16 02:40:00","","175282.178948282","465988.54225619","","","","",
"1412","의료기기판매(임대)업","01_02_03_P","3940000","PHMG120233940140047000022","2023-03-07","","02","휴업","02","휴업","","2024-12-01","2026-12-31","","","","","경기도 고양시 일산서구 덕이동 ****-*","경기도 고양시 일산서구 덕이로***번길 **-**, 마동 (덕이동)","10227","에프앤이(F.N.E)","2026-01-14 16:50:06","U","2026-01-16 02:40:00","","176651.777877398","466610.668040506","","","","",
"1413","의료기기판매(임대)업","01_02_03_P","3540000","PHMG120243540021047000030","2024-02-27","","03","폐업","03","폐업","2026-01-14","","","","","","","인천광역시 부평구 부평동 ***-* 퍼스트City** ***호","인천광역시 부평구 대정로 **, 퍼스트City** ***호 (부평동)","21395","한사코","2026-01-14 20:07:02","U","2026-01-16 02:40:00","","175834.750649455","443449.272790468","","","69.99","",
"1414","의료기기판매(임대)업","01_02_03_P","3230000","PHMG120243230034047000021","2024-01-26","","01","영업/정상","13","영업중","","","","","02-6379-2504","","","서울특별시 송파구 문정동 *** 문정역테라타워","서울특별시 송파구 송파대로 ***, 문정역테라타워 A동 ***호 (문정동)","05855","주식회사 현대비즈렌탈","2026-01-14 10:48:49","U","2026-01-16 02:40:00","","","","","","","",
"1415","의료기기판매(임대)업","01_02_03_P","3370000","PHMG120213370022047000046","2020-01-15","","01","영업/정상","13","영업중","","","","","","","","부산광역시 연제구 연산동 ***-*","부산광역시 연제구 거제천로***번길 **, *층 ***호 (연산동)","47520","건강OK","2026-01-14 18:01:10","U","2026-01-16 02:40:00","","389676.702180033","189672.099993853","","","64.64","",
"1416","의료기기판매(임대)업","01_02_03_P","4090000","PHMG120214090023047000142","2021-07-06","","03","폐업","03","폐업","2025-12-29","","","","","","","경기도 김포시 양촌읍 석모리 ***-*","경기도 김포시 양촌읍 해평로 ***-**, *동 ***호","10064","픽스컴퍼니","2026-01-14 10:30:04","U","2026-01-16 02:40:00","","169627.877006057","461322.870979843","","","","",
"1417","의료기기판매(임대)업","01_02_03_P","3630000","PHMG120213630020047000092","2021-08-20","","03","폐업","03","폐업","2026-01-08","","","","","","","광주광역시 광산구 월전동 ****","광주광역시 광산구 월전로 **, *층 (월전동)","62454","세븐일레븐 광주평동월전점","2026-01-14 18:26:25","U","2026-01-16 02:40:00","","179553.373080539","180323.554859575","","","","",
"1418","의료기기판매(임대)업","01_02_03_P","3390000","PHMG120213390023047000054","2021-08-26","","03","폐업","03","폐업","2025-12-29","","","","","","","부산광역시 사상구 감전동 ***-* 부산산업용재유통상가 *동 ***호","부산광역시 사상구 새벽로 ***, 부산산업용재유통상가 *동 ***호 (감전동)","46988","부영케미","2026-01-14 13:32:31","U","2026-01-16 02:40:00","","380482.767624189","185582.274947583","","","9.9","",
"1419","의료기기판매(임대)업","01_02_03_P","5310000","PHMG120255310029047000038","2025-08-26","","03","폐업","03","폐업","2025-12-31","","","","","","","경상남도 진주시 평거동 *** 건영 아모리움","경상남도 진주시 진양호로***번길 **, *층 상가동 ***호 (평거동, 건영 아모리움)","52677","뷰젬생명공학진주지점","2026-01-14 17:47:08","U","2026-01-16 02:40:00","","296452.576558609","186675.633537775","","","","",
"1420","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120213780062047000056","2020-07-30","","04","취소/말소/만료/정지/중지","24","직권폐업","2026-01-14","","","","","","","경기도 성남시 수정구 고등동 ***","경기도 성남시 수정구 청계산로 ***, *동 b***호 (고등동)","13105","(주)에이치씨디글로벌","2026-01-14 10:57:24","U","2026-01-16 02:40:00","","208241.11260111","436135.872763869","","","28.3","",
"1421","의료기기판매(임대)업","01_02_03_P","3640000","PHMG120213640023047000027","2021-05-10","","01","영업/정상","13","영업중","","","","","","","","대전광역시 동구 천동 *** 벧엘빌딩","대전광역시 동구 대전로***번길 **-**, 벧엘빌딩 (천동)","34684","세븐일레븐 대전천동점","2026-01-14 11:08:48","U","2026-01-16 02:40:00","","240076.141668498","312915.875135631","","","1","",
"1422","의료기기판매(임대)업","01_02_03_P","4060000","PHMG120214060023047000111","2021-05-24","","03","폐업","03","폐업","2026-01-15","","","","","","","경기도 파주시 금촌동 ***-* 현인메트로","경기도 파주시 후곡로 *, 현인메트로 ***호 (금촌동)","10924","지에스(GS)25 파주으뜸점","2026-01-14 15:41:44","U","2026-01-16 02:40:00","","180004.759913457","472766.041938237","","","","",
"1423","의료기기판매(임대)업","01_02_03_P","6510000","PHMG120216510096047000131","2021-05-20","","03","폐업","03","폐업","2026-01-14","","","","","","","제주특별자치도 제주시 아라일동 ****-*","제주특별자치도 제주시 중앙로 ***, *층 (아라일동)","63238","지에스25 뉴제주아라점","2026-01-14 10:07:16","U","2026-01-16 02:40:00","","157655.590393273","-2659.05133088315","","","","",
"1424","의료기기판매(임대)업","01_02_03_P","3530000","PHMG120203530019047000071","2020-09-01","","03","폐업","03","폐업","2025-01-14","","","","0507-1389-1828","","","인천광역시 남동구 구월동 ****-*","인천광역시 남동구 구월말로 **-*, *층 전체호 (구월동)","21537","더블엠","2026-01-14 14:36:39","U","2026-01-16 02:40:00","","175559.793154729","438693.199916125","","","72.72","",
"1425","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120255530507047000026","2025-05-26","","03","폐업","03","폐업","2026-01-13","","","","","","","경기도 화성시 반정동 *** 반정아이파크캐슬*단지","경기도 화성시 동탄지성로***번길 **, ***동 ***호 (반정동, 반정아이파크캐슬*단지)","18374","애넷","2026-01-14 11:07:31","U","2026-01-16 02:40:00","","","","","","3.3","",
"1426","의료기기판매(임대)업","01_02_03_P","3290000","PHMG120253290024047000052","2025-05-30","","03","폐업","03","폐업","2026-01-13","","","","","","","부산광역시 부산진구 부전동 ***-*","부산광역시 부산진구 서전로 *, *층 **호 (부전동)","47291","에이에스에이피컴퍼니","2026-01-14 13:56:14","U","2026-01-16 02:40:00","","387675.306243393","186202.474284777","","","","",
"1427","의료기기판매(임대)업","01_02_03_P","3150000","PHMG120223150037047000454","2022-10-31","","02","휴업","02","휴업","","2026-01-16","2026-09-16","","","","","서울특별시 강서구 마곡동 ***-* 우성에스비타워","서울특별시 강서구 강서로 ***, 우성에스비타워 *층 ***-**호 (마곡동)","07803","스파인에이티스","2026-01-14 10:20:00","U","2026-01-16 02:40:00","","185642.667278438","450883.006755308","","","","",
"1428","의료기기판매(임대)업","01_02_03_P","3370000","PHMG120223370022047000139","2022-11-01","","03","폐업","03","폐업","2023-11-03","","","","","","","부산광역시 연제구 연산동 ***-* 한양아파트","부산광역시 연제구 온천천남로 ***, **동 ***호 (연산동, 한양아파트)","47566","판다오라","2026-01-14 14:27:06","U","2026-01-16 02:40:00","","391504.565166144","189919.185343166","","","","",
"1429","의료기기판매(임대)업","01_02_03_P","3780000","PHMG120223780064047000361","2022-09-06","","01","영업/정상","13","영업중","","","","","","","","경기도 성남시 분당구 서현동 ***-*","경기도 성남시 분당구 안골로**번길 *, *층 *호 (서현동)","13572","주식회사 피에이치에스체형","2026-01-14 11:05:04","U","2026-01-16 02:40:00","","212062.341289874","431538.850445516","","","33","",
"1430","의료기기판매(임대)업","01_02_03_P","3420000","PHMG120223420023047000271","2022-10-14","","03","폐업","03","폐업","2026-01-13","","","","","","","대구광역시 동구 율암동 ****","대구광역시 동구 안심뉴타운*로 **, 상가동 ***, ***호 (율암동)","41128","세븐일레븐 대구시티프라임점","2026-01-14 14:22:19","U","2026-01-16 02:40:00","","354117.492322981","265226.266637442","","","","",
"1431","의료기기판매(임대)업","01_02_03_P","5350000","PHMG120215350029047000018","2021-02-15","","03","폐업","03","폐업","2026-01-14","","","","","","","","경상남도 김해시 번화*로**번길  *-* , ***동****호","50985","씨엔케이","2026-01-14 16:38:33","U","2026-01-16 02:40:00","","363867.995797613","189972.371811902","","","80.88","",
"1432","의료기기판매(임대)업","01_02_03_P","4641000","PHMG120254641062047000010","2025-02-25","","03","폐업","03","폐업","2025-08-21","","","","","","","전북특별자치도 전주시 덕진구 인후동*가 ***-*","전북특별자치도 전주시 덕진구 아중로 ***, ***호 (인후동*가)","55024","노바 어반즈(Nova urbanz)","2026-01-14 11:36:21","U","2026-01-16 02:40:00","","214583.727865854","258333.292658137","","","","",
"1433","의료기기판매(임대)업","01_02_03_P","4090000","PHMG120254090023047000036","2025-03-10","","03","폐업","03","폐업","2026-01-12","","","","","","","경기도 김포시 고촌읍 신곡리 **** 스카이스퀘어 *","경기도 김포시 고촌읍 고송로 *, 스카이스퀘어 * ***호*-A*호","10126","케어랩스","2026-01-14 10:30:44","U","2026-01-16 02:40:00","","179454.044658725","455712.870130658","","","","",
"1434","의료기기판매(임대)업","01_02_03_P","3330000","PHMG120223330024047000187","2022-07-20","","03","폐업","03","폐업","2026-01-14","","","","","","","부산광역시 해운대구 우동 ***-* 오션타워","부산광역시 해운대구 해운대해변로 ***, 오션타워 ****호 (우동)","48093","아이넬유통","2026-01-14 13:08:45","U","2026-01-16 02:40:00","","396180.621245267","186522.350475257","","","39.06","",
"1435","의료기기판매(임대)업","01_02_03_P","3560000","PHMG120233560021047000207","2023-06-16","","01","영업/정상","13","영업중","","","","","","","","인천광역시 서구 가정동 *","인천광역시 서구 염곡로***번길 **, ****호 (가정동)","22883","주식회사 비엠바이오","2026-01-14 11:46:00","U","2026-01-16 02:40:00","","","","","","","",
"1436","의료기기판매(임대)업","01_02_03_P","4390000","PHMG120064390029047000007","2006-09-25","","01","영업/정상","13","영업중","","","","","043-857-4857","","","충청북도 충주시 교현동 ***-*","충청북도 충주시 천변로 ***-* (교현동)","27378","이오의료기","2026-01-14 17:43:22","U","2026-01-16 02:40:00","","283076.388866256","386268.730182713","","","56.25","",
"1437","의료기기판매(임대)업","01_02_03_P","5530000","PHMG120225530440047000185","2022-05-12","","01","영업/정상","13","영업중","","","","","","","","경기도 화성시 영천동 ***-*","경기도 화성시 동탄순환대로 ***, *층 ***,***호 (영천동)","18472","씨유 동탄영천점","2026-01-14 14:41:15","U","2026-01-16 02:40:00","","209718.788695458","411669.826877865","","","","",
"1438","의료기기판매(임대)업","01_02_03_P","3530000","PHMG120233530019047000167","2023-11-02","","03","폐업","03","폐업","2026-01-14","","","","","","","인천광역시 남동구 구월동 **** 세동네오스","인천광역시 남동구 인하로***번길 **, 세동네오스 ***-***호 (구월동)","21574","르바나","2026-01-14 14:36:30","U","2026-01-16 02:40:00","","173500.9061555","438056.800362993","","","1.65","",
