"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","비상시설위치","시설구분명","시설명건물명","해제일자",
"1189","민방위급수시설","11_46_01_P","4211000","4211000-E198000001","1980-04-25","","01","영업/정상","18","사용중","","","","","","3000","","강원특별자치도 동해시 삼화동 200번지","강원특별자치도 동해시 효자로 246 (삼화동)","","쌍용C&E 동해공장 비상급수시설","2026-01-15 17:12:51","U","2026-01-17 02:40:00","","381789.813670765","444419.292367977","강원특별자치도 동해시 삼화동 200번지","공공용시설","쌍용C&E 동해공장 비상급수시설","",
"1190","민방위급수시설","11_46_01_P","4211000","4211000-E200200003","2002-01-04","","01","영업/정상","18","사용중","","","","","","100","","강원특별자치도 동해시 천곡동 593번지","강원특별자치도 동해시 덕골길 10 (천곡동, 동해웰빙레포츠타운)","25750","동해체육관 비상급수시설","2026-01-15 11:35:38","U","2026-01-17 02:40:00","","385720.60266411","448203.830323753","강원특별자치도 동해시 천곡동 593번지","정부지원시설","동해체육관 비상급수시설","",
"1191","민방위급수시설","11_46_01_P","3340000","3340000-E198600004","1986-10-15","","01","영업/정상","18","사용중","","","","","","318","","부산광역시 사하구 괴정동 530번지 19호","부산광역시 사하구 사하로141번길 50 (괴정동, 영신목화아파트)","49387","영신목화아파트(B동, 경비실 사이)","2026-01-15 16:38:31","U","2026-01-17 02:40:00","","381429.266082266","179173.903127863","부산광역시 사하구 괴정동 530번지 19호","정부지원시설","영신목화아파트(B동, 경비실 사이)","",
"1192","민방위급수시설","11_46_01_P","3340000","3340000-E199000001","1990-12-31","","01","영업/정상","18","사용중","","","","","","508","","부산광역시 사하구 괴정동 530번지 2호","부산광역시 사하구 괴정로 270 (괴정동, 천일로얄아파트)","49387","천일로얄맨션(가동 10-11호 라인입구 10m앞)","2026-01-15 16:40:09","U","2026-01-17 02:40:00","","381421.175172786","179315.176962258","부산광역시 사하구 괴정동 530번지 2호","정부지원시설","천일로얄맨션(가동 10-11호 라인입구 10m앞)","",
"1193","민방위급수시설","11_46_01_P","3340000","3340000-E199500001","1995-07-03","","01","영업/정상","18","사용중","","","","","","216","","부산광역시 사하구 다대동 1443번지 1호","","","다대큰샘(부산유아진흥원오른쪽)","2026-01-15 15:39:52","U","2026-01-17 02:40:00","","379986.751418462","175081.417763415","부산광역시 사하구 다대동 1443번지 1호","정부지원시설","다대큰샘(부산유아진흥원오른쪽)","",
"1194","민방위급수시설","11_46_01_P","3340000","3340000-E200300005","2003-03-06","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 사하구 괴정동 산 15번지 1호","부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학)","49318","동주대학(건청관 뒤)","2026-01-15 15:31:29","U","2026-01-17 02:40:00","","","","부산광역시 사하구 괴정동 산 15번지 1호","공공용시설","동주대학(건청관 뒤)","",
"1195","민방위급수시설","11_46_01_P","3340000","3340000-E201300001","2013-03-15","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 사하구 다대동 952번지","부산광역시 사하구 윤공단로 25-5 (다대동, 다대남아빌라)","49495","남아빌라(4동뒤,6동앞 사이)","2026-01-15 16:22:51","U","2026-01-17 02:40:00","","379353.750376482","174681.114803759","부산광역시 사하구 다대동 952번지","공공용시설","남아빌라(4동뒤,6동앞 사이)","",
"1196","민방위급수시설","11_46_01_P","3340000","3340000-E201300004","2013-03-15","","01","영업/정상","18","사용중","","","","","","90","","부산광역시 사하구 괴정동 775번지","부산광역시 사하구 낙동대로 266 (괴정동, 사하초등학교)","49343","사하초등학교","2026-01-15 16:42:49","U","2026-01-17 02:40:00","","381159.1633145","179727.28556326","부산광역시 사하구 괴정동 775번지","공공용시설","사하초등학교","",
"1197","민방위급수시설","11_46_01_P","3340000","3340000-E201300005","2013-03-15","","01","영업/정상","18","사용중","","","","","","82","","부산광역시 사하구 괴정동 740번지","부산광역시 사하구 낙동대로 263 (괴정동, 자유아파트)","49379","자유아파트(102동 6,7라인 옆)","2026-01-15 16:43:31","U","2026-01-17 02:40:00","","381320.514089251","179493.423933588","부산광역시 사하구 괴정동 740번지","공공용시설","자유아파트(102동 6,7라인 옆)","",
"1198","민방위급수시설","11_46_01_P","3340000","3340000-E200200001","2002-12-13","","01","영업/정상","18","사용중","","","","","","88","","부산광역시 사하구 구평동 41번지 7호","부산광역시 사하구 사하로 47 (구평동, 구평화신아파트)","49396","화신아파트(101동 옆)","2026-01-15 15:56:57","U","2026-01-17 02:40:00","","381623.216527634","178158.926843236","부산광역시 사하구 구평동 41번지 7호","공공용시설","화신아파트(101동 옆)","",
"1199","민방위급수시설","11_46_01_P","3340000","3340000-E199700001","1996-01-31","","01","영업/정상","18","사용중","","","","","","69","","부산광역시 사하구 다대동 1549번지 4호","부산광역시 사하구 다대낙조2길 26 (다대동, 응봉초등학교)","49501","응봉초등학교(운동장)","2026-01-15 15:30:56","U","2026-01-17 02:40:00","","379233.488522357","174421.605398359","부산광역시 사하구 다대동 1549번지 4호","공공용시설","응봉초등학교(운동장)","",
"1200","민방위급수시설","11_46_01_P","3340000","3340000-E201500001","2015-04-14","","01","영업/정상","18","사용중","","","","","","100","","부산광역시 사하구 괴정동 870번지 1호","부산광역시 사하구 사하로185번길 46 (괴정동)","49380","회화나무 샘터공원","2026-01-15 16:44:34","U","2026-01-17 02:40:00","","381508.461251988","179448.689101358","부산광역시 사하구 괴정동 870번지 1호","지자체시설","회화나무 샘터공원","",
"1201","민방위급수시설","11_46_01_P","3340000","3340000-E200300008","2003-11-11","","01","영업/정상","18","사용중","","","","","","70","","부산광역시 사하구 신평동 100번지","부산광역시 사하구 다대로 109 (신평동, 신평한성임호아파트)","49393","신평한성임호아파트(3동)","2026-01-15 16:08:14","U","2026-01-17 02:40:00","","380345.573526617","178844.745219124","부산광역시 사하구 신평동 100번지","공공용시설","신평한성임호아파트(3동)","",
"1202","민방위급수시설","11_46_01_P","3340000","3340000-E198600003","1986-10-15","","01","영업/정상","18","사용중","","","","","","301","","부산광역시 사하구 괴정동 491번지 9호","부산광역시 사하구 사하로141번길 20 (괴정동, 국제아파트)","49388","국제아파트(1동뒤편 놀이터 앞)","2026-01-15 16:36:43","U","2026-01-17 02:40:00","","381580.355277189","179138.609430631","부산광역시 사하구 괴정동 491번지 9호","정부지원시설","국제아파트(1동뒤편 놀이터 앞)","",
"1203","민방위급수시설","11_46_01_P","3340000","3340000-E200700001","2007-07-23","","01","영업/정상","18","사용중","","","","","","180","","부산광역시 사하구 괴정동 614번지 9호","부산광역시 사하구 사하로141번나길 35-4 (괴정동, 우신타워아파트)","49394","우신타워아파트(2동 옆 경로당 뒤편)","2026-01-15 16:42:04","U","2026-01-17 02:40:00","","381314.443511962","179012.782467018","부산광역시 사하구 괴정동 614번지 9호","공공용시설","우신타워아파트(2동 옆 경로당 뒤편)","",
"1204","민방위급수시설","11_46_01_P","3340000","3340000-E200100002","2001-04-12","","01","영업/정상","18","사용중","","","","","","80","","부산광역시 사하구 다대동 930번지","부산광역시 사하구 윤공단로 103 (다대동, 대건아파트)","49492","대건아파트(3동19-20호입구 앞)","2026-01-15 16:19:28","U","2026-01-17 02:40:00","","379581.243675728","175174.167157187","부산광역시 사하구 다대동 930번지","공공용시설","대건아파트(3동19-20호입구 앞)","",
"1205","민방위급수시설","11_46_01_P","3340000","3340000-E199500003","1995-01-05","","01","영업/정상","18","사용중","","","","","","86","","부산광역시 사하구 다대동 1550번지","부산광역시 사하구 다대낙조2길 12 (다대동, 도시몰운대아파트)","49503","몰운대아파트(105동)","2026-01-15 16:16:42","U","2026-01-17 02:40:00","","379321.085862326","174325.807501869","부산광역시 사하구 다대동 1550번지","공공용시설","몰운대아파트(105동)","",
"1206","민방위급수시설","11_46_01_P","3340000","3340000-E200100006","2001-05-07","","01","영업/정상","18","사용중","","","","","","30","","부산광역시 사하구 신평동 산 84번지","","","새마을금고(신평1동,산 84번지)","2026-01-15 15:38:24","U","2026-01-17 02:40:00","","379397.419468418","179170.803230817","부산광역시 사하구 신평동 산 84번지","공공용시설","새마을금고(신평1동,산 84번지)","",
"1207","민방위급수시설","11_46_01_P","3340000","3340000-E201100001","2011-03-31","","01","영업/정상","18","사용중","","","","","","72","","부산광역시 사하구 다대동 1548번지 13호","부산광역시 사하구 다대낙조2길 11 (다대동, 다대푸른아파트)","49504","푸른아파트(관리사무소앞)","2026-01-15 16:20:20","U","2026-01-17 02:40:00","","379165.529103657","174249.724751587","부산광역시 사하구 다대동 1548번지 13호","공공용시설","푸른아파트(관리사무소앞)","",
"1208","민방위급수시설","11_46_01_P","3340000","3340000-E200100001","2001-04-12","","01","영업/정상","18","사용중","","","","","","60","","부산광역시 사하구 다대동 960번지","부산광역시 사하구 윤공단로17번길 29 (다대동, 우신주택)","49502","우신아파트(5동앞)","2026-01-15 16:18:20","U","2026-01-17 02:40:00","","379462.607575556","174491.469961018","부산광역시 사하구 다대동 960번지","공공용시설","우신아파트(5동앞)","",
"1209","민방위급수시설","11_46_01_P","3970000","3970000-E198600001","1986-06-17","","01","영업/정상","18","사용중","","","","","","410","","경기도 과천시 별양동 1-23 코오롱","경기도 과천시 코오롱로 11, 코오롱 맞은편 소공원동 (별양동)","13837","원문동 2단지 비상급수시설(코오롱타워 맞은편)","2026-01-15 15:41:44","U","2026-01-17 02:40:00","","199112.070210813","435924.357615017","경기도 과천시 별양동 1-23 코오롱","정부지원시설","원문동 2단지 비상급수시설(코오롱타워 맞은편)","",
"1210","민방위급수시설","11_46_01_P","3970000","3970000-E200800003","2008-12-31","","01","영업/정상","18","사용중","","","","","","150","","경기도 과천시 원문동 4 래미안 슈르","경기도 과천시 별양로 12 (원문동, 래미안 슈르)","13835","원문동 3단지 비상급수시설","2026-01-15 16:37:14","U","2026-01-17 02:40:00","","199247.7714676","435394.603870331","경기도 과천시 원문동 4 래미안 슈르","지자체시설","원문동 3단지 비상급수시설","",
"1211","민방위급수시설","11_46_01_P","3970000","3970000-E198800001","1988-04-08","","01","영업/정상","18","사용중","","","","","","219","","경기도 과천시 중앙동  65","경기도 과천시 온온사로 6 (중앙동)","427-806","중앙동 10단지 비상급수시설","2026-01-15 16:31:10","U","2026-01-17 02:40:00","","199472.006255833","437206.209002814","경기도 과천시 중앙동  65","지자체시설","중앙동 10단지 비상급수시설","",
"1212","민방위급수시설","11_46_01_P","3970000","3970000-E198600002","1986-06-17","","01","영업/정상","18","사용중","","","","","","140","","경기도 과천시 별양동 4 청계초등학교","경기도 과천시 꿈보람길 34, 청계초등학교 맞은편 중앙공원 내 (별양동)","13836","별양동 중앙공원 비상급수시설","2026-01-15 15:42:09","U","2026-01-17 02:40:00","","199601.907700039","436558.073596441","경기도 과천시 별양동 4 청계초등학교","정부지원시설","별양동 중앙공원 비상급수시설","",
