"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","지정일자","민원종류명",
"400","담배소매업","11_43_02_P","4691000","2013469023405600009","2013-05-16","","01","영업/정상","0","정상영업","","","","","535-0275","","","전북특별자치도 정읍시 수성동 913-5 한미식당","전북특별자치도 정읍시 수성4로 17-1, 한미식당 (수성동)","56171","한미슈퍼","2026-04-05 14:41:07","U","2026-04-07 02:40:00","","186933.782317092","231713.205807443","20130516","제7조의3제2항에따른경우",
"401","담배소매업","11_43_02_P","4691000","2013469023405600010","2013-06-07","","01","영업/정상","0","정상영업","","","","","532-8240","","","전북특별자치도 정읍시 수성동 448-28","전북특별자치도 정읍시 남북로 59 (수성동)","56161","수성행복슈퍼","2026-04-05 14:40:44","U","2026-04-07 02:40:00","","186534.271283314","230059.834525015","20130607","제7조의3제2항에따른경우",
"402","담배소매업","11_43_02_P","4691000","2013469023405600015","2013-06-13","","01","영업/정상","0","정상영업","","","","","538-9813","","","전북특별자치도 정읍시 연지동 313","전북특별자치도 정읍시 중앙로 30 (연지동)","56158","CU터미널 입구점","2026-04-05 14:40:22","U","2026-04-07 02:40:00","","185908.577577283","230390.520792841","20130613","제7조의3제3항에따른경우",
"403","담배소매업","11_43_02_P","4691000","2013469023405600022","2013-10-02","","01","영업/정상","0","정상영업","","","","","534-4042","","","전북특별자치도 정읍시 태인면 태성리 457-1 태인식품","전북특별자치도 정읍시 태인면 태인로 61, 태인식품","56115","태인식품","2026-04-05 14:37:04","U","2026-04-07 02:40:00","","194978.12645526","239146.464590606","20131002","제7조의3제2항에따른경우",
"404","담배소매업","11_43_02_P","4691000","2014469025805600002","2014-02-13","","01","영업/정상","0","정상영업","","","","","063-571-6720","","","전북특별자치도 정읍시 신태인읍 신태인리 228-57 청송슈퍼마켓","전북특별자치도 정읍시 신태인읍 서태길 30, 청송슈퍼마켓","56104","청송할인마트","2026-04-05 14:36:30","U","2026-04-07 02:40:00","","189774.448990783","243353.041784118","20140213","제7조의3제2항에따른경우",
"405","담배소매업","11_43_02_P","4691000","2014469025805600007","2014-03-19","","01","영업/정상","0","정상영업","","","","","063-536-0982","","","전북특별자치도 정읍시 하북동 721-20","전북특별자치도 정읍시 서부산업도로 491 (하북동)","56169","한국철물공구","2026-04-05 14:35:59","U","2026-04-07 02:40:00","","187039.084647669","231976.34520667","20140319","제7조의3제2항에따른경우",
"406","담배소매업","11_43_02_P","4691000","2007469019305600036","2007-09-03","","01","영업/정상","0","정상영업","","","","","537-5063","","","전북특별자치도 정읍시 산외면 평사리 442-12 보배한우골","전북특별자치도 정읍시 산외면 산외로 460, 보배한우골","56124","서울양복점","2026-04-05 15:15:56","U","2026-04-07 02:40:00","","203702.092291351","235775.807412697","20070903","2009년11월법개정전자료",
"407","담배소매업","11_43_02_P","4691000","2015469027205600002","2015-01-12","","01","영업/정상","0","정상영업","","","","","063-533-0034","","","전북특별자치도 정읍시 수성동 1034-1 홈마트","전북특별자치도 정읍시 수성로 68, 홈마트 (수성동)","56174","유한회사 홈마트","2026-04-05 14:28:37","U","2026-04-07 02:40:00","","186955.343146894","231519.162884899","20150112","제7조의3제3항에따른경우",
"408","담배소매업","11_43_02_P","4691000","2008469019305600028","2008-04-18","","01","영업/정상","0","정상영업","","","","","538-8123","","","전북특별자치도 정읍시 내장동 산 231-7 케이블카매점","전북특별자치도 정읍시 내장산로 1179-11, 케이블카매점 (내장동)","56199","케이블카매점식당","2026-04-05 15:11:15","U","2026-04-07 02:40:00","","191533.869953245","220904.250244278","20080418","2009년11월법개정전자료",
"409","담배소매업","11_43_02_P","4691000","2015469027205600003","2015-01-15","","01","영업/정상","0","정상영업","","","","","063-537-4457","","","전북특별자치도 정읍시 장명동 116-22","전북특별자치도 정읍시 우암로 78-4 (장명동)","56165","금강슈퍼","2026-04-05 14:28:08","U","2026-04-07 02:40:00","","187187.391013172","229647.205099204","20150115","제7조의3제2항에따른경우",
"410","담배소매업","11_43_02_P","4691000","2015469027205600011","2015-04-13","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 용계동 357-2","전북특별자치도 정읍시 충정로 606-18 (용계동)","56153","제일의료기상사","2026-04-05 14:27:45","U","2026-04-07 02:40:00","","183901.698895262","232017.585743906","20150413","제7조의3제2항에따른경우",
"411","담배소매업","11_43_02_P","4691000","2015469027205600013","2015-05-14","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 시기동 82-12 소망마트","전북특별자치도 정읍시 정읍사로 510, 소망마트 (시기동)","56205","대학편의점","2026-04-05 14:27:21","U","2026-04-07 02:40:00","","187429.841320054","227686.045502416","20150514","제7조의3제3항에따른경우",
"412","담배소매업","11_43_02_P","4691000","2015469027205600016","2015-06-19","","01","영업/정상","0","정상영업","","","","","063-561-4297","","","전북특별자치도 정읍시 시기동 51-16","전북특별자치도 정읍시 정읍사로 566-13 (시기동)","56205","미강마트","2026-04-05 14:26:46","U","2026-04-07 02:40:00","","187725.801488554","228225.265745794","20150619","제7조의3제2항에따른경우",
"413","담배소매업","11_43_02_P","4691000","2015469027205600017","2015-06-23","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 내장동 51-1 터미널휴게실","전북특별자치도 정읍시 추령로 2207, 터미널휴게실 (내장동)","56199","씨유정읍내장산점","2026-04-05 14:26:22","U","2026-04-07 02:40:00","","193277.998017398","221707.130064096","20150623","제7조의3제2항에따른경우",
"414","담배소매업","11_43_02_P","4691000","2015469027205600021","2015-07-16","","01","영업/정상","0","정상영업","","","","","063-536-4040","","","전북특별자치도 정읍시 수성동 588-1 정읍새마을금고","전북특별자치도 정읍시 중앙1길 76, 정읍새마을금고 (수성동)","56163","정읍새마을금고(MG정읍푸드판매장)","2026-04-05 14:25:59","U","2026-04-07 02:40:00","","186576.74104182","229853.117396031","20150716","제7조의3제2항에따른경우",
"415","담배소매업","11_43_02_P","4691000","2009469019305600022","2009-05-06","","01","영업/정상","0","정상영업","","","","","531-9308","","","전북특별자치도 정읍시 연지동 470 연성슈퍼","전북특별자치도 정읍시 연지3길 17, 연성슈퍼 (연지동)","56158","연성슈퍼","2026-04-05 15:10:03","U","2026-04-07 02:40:00","","185458.223395048","230071.688412791","20090506","2009년11월법개정전자료",
"416","담배소매업","11_43_02_P","4691000","2010469021105600003","2010-02-02","","01","영업/정상","0","정상영업","","","","","533-2370","","","전북특별자치도 정읍시 부전동 866-5","전북특별자치도 정읍시 내장산로 373 (부전동)","56198","광장휴게소","2026-04-05 15:06:08","U","2026-04-07 02:40:00","","190528.342214456","225311.678543565","20100202","제7조의3제2항에따른경우",
"417","담배소매업","11_43_02_P","4691000","2007469019305600054","2007-11-20","","01","영업/정상","0","정상영업","","","","","531-8489","","580-070","전북특별자치도 정읍시 연지동 310번지 2호","","","충우슈퍼","2026-04-05 15:14:50","U","2026-04-07 02:40:00","","","","20071120","2009년11월법개정전자료",
"418","담배소매업","11_43_02_P","4691000","2014469025805600014","2014-06-09","","01","영업/정상","0","정상영업","","","","","063-532-0482","","","전북특별자치도 정읍시 시기동 403-5 에어렉스","전북특별자치도 정읍시 관통로 69, 에어렉스 (시기동)","56187","현대건축자재백화점","2026-04-05 14:35:12","U","2026-04-07 02:40:00","","187036.098439028","229031.963211734","20140609","제7조의3제2항에따른경우",
"419","담배소매업","11_43_02_P","4691000","2014469025805600017","2014-07-31","","01","영업/정상","0","정상영업","","","","","063-537-0010","","","전북특별자치도 정읍시 시기동 544-50 조개구이굴구이","전북특별자치도 정읍시 조곡천2길 6, 조개구이굴구이 (시기동)","56165","해와달센터","2026-04-05 14:34:40","U","2026-04-07 02:40:00","","186835.182710774","229543.568265829","20140731","제7조의3제2항에따른경우",
"420","담배소매업","11_43_02_P","4691000","2014469025805600021","2014-09-05","","01","영업/정상","0","정상영업","","","","","063-532-0403","","","전북특별자치도 정읍시 수성동 903-6","전북특별자치도 정읍시 서부산업도로 476 (수성동)","56171","은진전기","2026-04-05 14:33:47","U","2026-04-07 02:40:00","","186927.62","231854.204999999","20140905","제7조의3제2항에따른경우",
"421","담배소매업","11_43_02_P","4691000","2008469019305600013","2008-02-20","","01","영업/정상","0","정상영업","","","","","570-1194","","","전북특별자치도 정읍시 수성동 990-5 전주지방법원 정읍지원","전북특별자치도 정읍시 수성6로 29, 전주지방법원 정읍지원 (수성동)","56172","법원구내매점","2026-04-05 15:12:21","U","2026-04-07 02:40:00","","187363.155987409","231786.779777206","20080220","2009년11월법개정전자료",
"422","담배소매업","11_43_02_P","4691000","2015469027205600026","2015-08-31","","01","영업/정상","0","정상영업","","","","","063-5311649","","","전북특별자치도 정읍시 연지동 454-7 동북R&D부동산개발","전북특별자치도 정읍시 서부산업도로 247, 동북R&D부동산개발 (연지동)","56157","장원휴대폰","2026-04-05 14:25:28","U","2026-04-07 02:40:00","","185397.822290325","230186.079064498","20150831","제7조의3제2항에따른경우",
"423","담배소매업","11_43_02_P","4691000","2014469025805600023","2014-09-23","","01","영업/정상","0","정상영업","","","","","063-531-4440","","","전북특별자치도 정읍시 진산동 581 제일장례식장","전북특별자치도 정읍시 넝메길 91, 제일장례식장 (진산동)","56210","(주)제일장례식장","2026-04-05 14:33:21","U","2026-04-07 02:40:00","","184070.057797286","226730.327081654","20140923","제7조의3제2항에따른경우",
"424","담배소매업","11_43_02_P","4691000","2014469025805600024","2014-09-23","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 연지동 44-41","전북특별자치도 정읍시 중앙로 69 (연지동)","56161","강호상사","2026-04-05 14:32:55","U","2026-04-07 02:40:00","","186192.23378361","230101.36264845","20140923","제7조의3제2항에따른경우",
"425","담배소매업","11_43_02_P","4691000","2014469025805600027","2014-10-27","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 수성동 919-11 수성주공마트","전북특별자치도 정읍시 수성2로 27-10, 수성주공마트 (수성동)","56175","수성 365할인마트","2026-04-05 14:31:53","U","2026-04-07 02:40:00","","186802.562741182","231427.91336962","20141027","제7조의3제2항에따른경우",
"426","담배소매업","11_43_02_P","4691000","2015469027205600027","2015-08-31","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 시기동 112-26 청국장집","전북특별자치도 정읍시 정읍남로 1447-14, 청국장집 (시기동)","56203","한솔편의점","2026-04-05 14:24:59","U","2026-04-07 02:40:00","","187231.037922596","228706.060525921","20150831","제7조의3제2항에따른경우",
"427","담배소매업","11_43_02_P","4691000","2015469027205600032","2015-11-26","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 상동 165-21","전북특별자치도 정읍시 학산로 91 (상동)","56194","위드미 정읍상동학산점","2026-04-05 14:21:51","U","2026-04-07 02:40:00","","188502.058752369","228935.923300078","20151126","제7조의3제2항에따른경우",
"428","담배소매업","11_43_02_P","4691000","2015469027205600033","2015-12-10","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 용계동 385","전북특별자치도 정읍시 충정로 630 (용계동)","56153","세븐일레븐 정읍만남휴게점","2026-04-05 14:21:27","U","2026-04-07 02:40:00","","183581.462376237","231880.262690278","20151210","제7조의3제2항에따른경우",
"429","담배소매업","11_43_02_P","4691000","2016469027205600002","2016-01-07","","01","영업/정상","0","정상영업","","","","","","","","전북특별자치도 정읍시 연지동 44-42 호원청과과일마트","전북특별자치도 정읍시 중앙로 29-1, 호원청과과일마트 (연지동)","56159","호원청과","2026-04-05 14:21:00","U","2026-04-07 02:40:00","","185955.28761234","230409.663243502","20160107","제7조의3제2항에따른경우",
