번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),업소구분명,소재지,지정일자,신청일자,항목값1,Unnamed: 33,record_key
1785,쓰레기종량제봉투판매업,09_30_13_P,3130000,313000014201700017,2017-03-03,,3,폐업,2,폐업,2025-03-27,,,,332-1859,,,,"서울특별시 마포구 와우산로 53, 1층 (상수동)",04049,GS25 상수로즈,2026-02-10 10:46:51,U,2026-02-12 02:40:00,,193112.327841737,449668.405860848,지정,,20170303.0,20170213.0,관급봉투,,GS25상수로즈_
274,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700016,2017-03-02,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 발산리 697,경기도 화성시 효행구 정남면 만년로 376,18517,세븐일레븐 뉴정남에이스점,2023-04-28 16:25:14,I,2026-02-04 01:35:23,,198337.188783359,405913.516007435,지정,경기도 화성시 정남면 발산리 697번지,20170302.0,20170302.0,관급봉투,,세븐일레븐뉴정남에이스점_경기도화성시효행구정남면발산리697
592,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700015,2017-03-02,,3,폐업,2,폐업,2017-10-13,2017-10-13,,,,,,경기도 화성시 동탄구 영천동  722,"경기도 화성시 동탄구 동탄순환대로24길 101 (영천동, 동탄2LH4단지)",18473,GS25동탄주공점,2018-04-04 16:03:01,I,2026-02-04 01:35:23,,210712.634041077,411569.779378581,종료,경기도 화성시 영천동 722번지,20170302.0,20170224.0,관급봉투,,GS25동탄주공점_경기도화성시동탄구영천동722
273,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700014,2017-02-24,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 내리 19-6,경기도 화성시 효행구 정남면 가장로 376,18513,미니스톱 화성내리점,2017-02-24 13:14:54,I,2026-02-04 01:35:23,,201797.606913972,406627.051771687,지정,경기도 화성시 정남면 내리 19번지 6호,20170224.0,20170220.0,관급봉투,,미니스톱화성내리점_경기도화성시효행구정남면내리19-6
591,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700013,2017-02-23,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 방교동  844-2,경기도 화성시 동탄면 동탄기흥로 41,18487,(주)금용 화성 산단점,2024-10-17 09:25:33,I,2026-02-04 01:35:23,,207664.174594005,406959.449394115,지정,경기도 화성시 동탄면 방교리 844번지 2호,20170223.0,20170220.0,관급봉투,,(주)금용화성산단점_경기도화성시동탄구방교동844-2
590,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700011,2017-02-21,,3,폐업,2,폐업,2017-12-06,2017-12-06,,,,,,,"경기도 화성시 동탄구 동탄대로12길 71 (오산동, 화성동탄2센트럴힐즈동탄아파트)",18486,두배로행복마트,2017-12-06 13:09:32,I,2026-02-04 01:35:23,,209828.734194011,408863.975721797,종료,,20170221.0,20170213.0,관급봉투,,두배로행복마트_
279,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201700010,2017-02-07,,1,영업/정상,11,영업,,,,,00-7108-0390,,,경기도 화성시 효행구 정남면 괘랑리 918-1,경기도 화성시 효행구 정남면 만년로 575,18516,해피마트,2017-02-07 16:33:28,I,2026-02-04 01:35:23,,198442.534593539,407862.265030693,지정,경기도 화성시 정남면 괘랑리 918번지 1호,20170207.0,20160203.0,관급봉투,,해피마트_경기도화성시효행구정남면괘랑리918-1
436,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700009,2017-02-06,,3,폐업,2,폐업,2017-08-10,2017-08-10,,,,,,경기도 화성시 병점구 반정동  140-2,경기도 화성시 병점구 반정로 144 (반정동),18374,(주)지에스리테일 GS25화성반정로점,2017-08-10 13:45:43,I,2026-02-04 01:35:23,,203374.929556466,414629.453340265,종료,경기도 화성시 반정동 140번지 2호,20170206.0,20170124.0,관급봉투,,(주)지에스리테일GS25화성반정로점_경기도화성시병점구반정동140-2
1900,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014201700005,2017-01-26,,3,폐업,2,폐업,2026-02-25,,,,,,,,경기도 고양시 덕양구 서정마을1로 14 (행신동),10486,열린마트,2026-02-25 15:37:29,U,2026-02-27 02:40:00,,186351.625,457389.76,지정,,20170203.0,20170125.0,관급봉투,,열린마트_
434,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700004,2017-01-13,,3,폐업,2,폐업,2024-09-05,,,,,,,경기도 화성시 동탄구 청계동  547,"경기도 화성시 동탄구 동탄청계로 303-13, 102호 (청계동, 신안인스빌리베라2차)",18475,GS25동탄신안점,2024-09-13 14:18:29,I,2026-02-04 01:35:23,,210279.730152138,411000.095509696,종료,경기도 화성시 청계동 547번지,20170113.0,20170110.0,관급봉투,,GS25동탄신안점_경기도화성시동탄구청계동547
435,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700005,2017-01-13,,1,영업/정상,11,영업,,,,,031-613-0090,,,경기도 화성시 동탄구 능동 1088,경기도 화성시 동탄구 여울로 178-5 (능동),18424,주식회사 앰엔앰,2018-11-12 11:21:54,I,2026-02-04 01:35:23,,204960.014846236,412512.046504375,종료,경기도 화성시 능동 1088번지,20170113.0,20170112.0,관급봉투,,주식회사앰엔앰_경기도화성시동탄구능동1088
432,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201700002,2017-01-12,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 석우동  32-4,"경기도 화성시 동탄구 삼성전자로 12, 112호 (석우동, 프리언스오피스텔)",18450,GS25화성석우점,2022-09-28 14:10:50,I,2026-02-04 01:35:23,,206920.542193851,412985.135243769,종료,경기도 화성시 석우동 32번지 4호,20170112.0,20170104.0,관급봉투,,GS25화성석우점_경기도화성시동탄구석우동32-4
619,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600086,2016-12-28,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 기안동  354-1,"경기도 화성시 효행구 효행로265번길 15, 103,104호 (기안동, 우림그린빌리지)",18337,우림마트,2016-12-28 13:46:26,I,2026-02-04 01:35:23,,197551.680113049,413697.434198161,지정,경기도 화성시 기안동 354번지 1호,20161228.0,20161226.0,관급봉투,,우림마트_경기도화성시효행구기안동354-1
620,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600087,2016-12-28,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  969-3,"경기도 화성시 동탄구 동탄대로 489, 1층 118호 (오산동)",18478,세븐일레븐 동탄우성점,2024-11-27 16:31:22,I,2026-02-04 01:35:23,,208653.392715776,410613.194095692,지정,경기도 화성시 오산동 969번지 3호,20161228.0,20161220.0,관급봉투,,세븐일레븐동탄우성점_경기도화성시동탄구오산동969-3
1527,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201600085,2016-12-28,,3,폐업,2,폐업,2018-10-24,2018-10-24,,,,,,경기도 화성시 병점구 진안동  543-7,"경기도 화성시 병점구 떡전골로 128-14, 1층 (진안동)",18390,제일슈퍼,2018-10-24 15:26:31,I,2026-02-04 01:35:23,,202859.278148254,411990.180779583,종료,경기도 화성시 진안동 543번지 7호,20161228.0,20161223.0,관급봉투,,제일슈퍼_경기도화성시병점구진안동543-7
390,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600089,2016-12-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  968-6,경기도 화성시 동탄구 동탄역로 124 (오산동),18478,세븐일레븐 동탄윤정점,2016-12-29 08:57:47,I,2026-02-04 01:35:23,,208504.056284366,410638.908580984,지정,경기도 화성시 오산동 968번지 6호,20161227.0,20161219.0,관급봉투,,세븐일레븐동탄윤정점_경기도화성시동탄구오산동968-6
1526,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201600080,2016-12-14,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 반월동  342,경기도 화성시 병점구 효행로 1363 (반월동),18384,씨유 화성반월점,2016-12-14 16:04:49,I,2026-02-04 01:35:23,,205665.56383284,414147.244347394,지정,경기도 화성시 반월동 342번지,20161214.0,20161206.0,관급봉투,,씨유화성반월점_경기도화성시병점구반월동342
1771,쓰레기종량제봉투판매업,09_30_13_P,3130000,313000014201600078,2016-12-09,,3,폐업,2,폐업,2016-12-09,,,,02-313-2089,,,서울특별시 마포구 아현동 659-5 2층 1호,,,서울슈퍼,2026-02-09 17:46:14,U,2026-02-11 02:40:00,,195546.510655891,450233.769712672,종료,서울특별시 마포구 아현2동 659-5 2층 1호,20080912.0,20080912.0,관급봉투,,서울슈퍼_서울특별시마포구아현동659-52층1호
618,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600078,2016-12-01,,3,폐업,2,폐업,2018-06-20,2018-06-20,,,,,,경기도 화성시 동탄구 능동 1052-1,경기도 화성시 동탄구 효행로 1256 (능동),18423,미니스톱 동탄황금점,2018-06-20 14:28:46,I,2026-02-04 01:35:23,,205225.587066832,413204.442637015,종료,경기도 화성시 능동 1052번지 1호,20161201.0,20161124.0,관급봉투,,미니스톱동탄황금점_경기도화성시동탄구능동1052-1
1525,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201600079,2016-12-01,,3,폐업,2,폐업,2018-11-14,2018-11-14,,,,,,경기도 화성시 병점구 진안동  824-5,"경기도 화성시 병점구 떡전골로 109, 1층 104,105호 (진안동)",18390,지에스25병점희망점,2018-11-20 15:12:48,I,2026-02-04 01:35:23,,202868.221576548,411794.114566031,지정,경기도 화성시 진안동 824번지 5호,20161201.0,20161130.0,관급봉투,,지에스25병점희망점_경기도화성시병점구진안동824-5
195,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201600075,2016-11-04,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 망월리 200,경기도 화성시 효행구 정남면 정남동로 322,18514,씨유 화성정남로드점,2016-11-04 10:05:24,I,2026-02-04 01:35:23,,200789.273454414,405219.365255341,지정,경기도 화성시 정남면 망월리 200번지,20161104.0,20161102.0,관급봉투,,씨유화성정남로드점_경기도화성시효행구정남면망월리200
194,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201600070,2016-10-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 신리 108-5,경기도 화성시 효행구 정남면 만년로 475-8,18519,썬마트,2022-04-22 10:54:15,I,2026-02-04 01:35:23,,198426.380203454,406890.628843664,지정,경기도 화성시 정남면 신리 108번지 5호,20161027.0,20161020.0,관급봉투,,썬마트_경기도화성시효행구정남면신리108-5
566,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600071,2016-10-27,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  489-1,"경기도 화성시 동탄구 동탄대로14길 5-33, 102호 (오산동)",18486,씨유 동탄스위트점,2016-10-27 11:43:48,I,2026-02-04 01:35:23,,209100.474142155,409267.469828864,지정,경기도 화성시 오산동 489번지 1호,20161027.0,20161020.0,관급봉투,,씨유동탄스위트점_경기도화성시동탄구오산동489-1
565,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600067,2016-10-17,,3,폐업,2,폐업,2017-03-16,,,,,,,경기도 화성시 동탄구 석우동  41-5,경기도 화성시 동탄구 동탄중앙로 381-7 (석우동),18450,(주)지에스리테일 GS25 화성그루터기점,2023-05-10 17:00:49,I,2026-02-04 01:35:23,,206953.271798898,412679.702211695,지정,경기도 화성시 석우동 41번지 5호,20161017.0,20171017.0,관급봉투,,(주)지에스리테일GS25화성그루터기점_경기도화성시동탄구석우동41-5
1531,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201600065,2016-10-12,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 진안동  878-17,"경기도 화성시 병점구 병점중앙로156번길 3, 1층 (진안동)",18404,GS25진안제일,2024-05-03 13:13:35,I,2026-02-04 01:35:23,,203342.494554486,412234.962885083,종료,경기도 화성시 진안동 878번지 17호,20161012.0,20161007.0,관급봉투,,GS25진안제일_경기도화성시병점구진안동878-17
564,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600064,2016-10-07,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 석우동  3-1,경기도 화성시 동탄구 삼성1로5길 5 (석우동),18449,GS25삼성DSR,2016-10-11 19:15:09,I,2026-02-04 01:35:23,,206433.036603341,413671.112049216,지정,경기도 화성시 석우동 3번지 1호,20161007.0,20160928.0,관급봉투,,GS25삼성DSR_경기도화성시동탄구석우동3-1
527,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600062,2016-10-05,,3,폐업,2,폐업,2018-04-30,2018-04-30,,,,,,경기도 화성시 동탄구 영천동  685-1,경기도 화성시 동탄구 지산1길 25-5 (영천동),18466,하모니마트 동탄점,2018-04-30 13:13:10,I,2026-02-04 01:35:23,,209795.272761634,411801.915595951,종료,경기도 화성시 영천동 685번지 1호,20161007.0,20160928.0,관급봉투,,하모니마트동탄점_경기도화성시동탄구영천동685-1
526,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600061,2016-09-29,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 청계동  520 동탄역 시범한화 꿈에그린 프레스티지,"경기도 화성시 동탄구 동탄대로시범길 20, 1층 107호 (청계동, 동탄역 시범한화 꿈에그린 프레스티지)",18477,씨유 동탄꿈에그린점,2021-08-25 15:23:53,I,2026-02-04 01:35:23,,209001.940652944,410566.06413357,지정,경기도 화성시 청계동 520 동탄역 시범한화 꿈에그린 프레스티지,20160929.0,20160926.0,관급봉투,,씨유동탄꿈에그린점_경기도화성시동탄구청계동520동탄역시범한화꿈에그린프레스티지
341,쓰레기종량제봉투판매업,09_30_13_P,5530000,574000014201600093,2016-09-22,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 만세구 팔탄면 하저리 933-5,경기도 화성시 만세구 팔탄면 무하로 168,18536,지에스25화성무하로점,2021-05-27 11:16:15,I,2026-02-04 01:35:23,,187586.177665123,409157.995235417,지정,,20160922.0,20160922.0,관급봉투,,지에스25화성무하로점_경기도화성시만세구팔탄면하저리933-5
525,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600059,2016-09-19,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 병점구 송산동  168-25,경기도 화성시 병점구 용주로 68 (송산동),18362,펀마트,2017-06-26 18:00:23,I,2026-02-04 01:35:23,,200895.115804268,411727.711481892,종료,경기도 화성시 송산동 168번지 25호,20160919.0,20160912.0,관급봉투,,펀마트_경기도화성시병점구송산동168-25
1798,쓰레기종량제봉투판매업,09_30_13_P,3940000,395000014201600053,2016-09-09,,1,영업/정상,11,영업,,,,,,,,,경기도 고양시 덕양구 용현로53번길 70 (행신동),10525,GS25 덕양용현로점,2026-02-11 13:20:21,U,2026-02-13 02:40:00,,185418.77161924,457355.805248305,지정,,,20160907.0,관급봉투,,GS25덕양용현로점_
653,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600056,2016-09-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 영천동  679-2,경기도 화성시 동탄구 동탄순환대로 725 (영천동),18472,주식회사 지에이치지(GHG) 지점,2017-07-14 17:03:14,I,2026-02-04 01:35:23,,209537.897068142,411850.34541982,지정,경기도 화성시 영천동 679번지 2호,20160905.0,20160831.0,관급봉투,,주식회사지에이치지(GHG)지점_경기도화성시동탄구영천동679-2
193,쓰레기종량제봉투판매업,09_30_13_P,5530000,575000014201600055,2016-09-05,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 효행구 정남면 귀래리 430-12,경기도 화성시 효행구 정남면 내향로 170,18523,(주)구브로 화성정남 귀래점,2021-09-02 16:39:53,I,2026-02-04 01:35:23,,198854.613341712,404022.380409199,지정,경기도 화성시 정남면 귀래리 430번지 12호,20160905.0,20160901.0,관급봉투,,(주)구브로화성정남귀래점_경기도화성시효행구정남면귀래리430-12
652,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600052,2016-08-31,,1,영업/정상,11,영업,,,,,,,,경기도 화성시 동탄구 오산동  405,"경기도 화성시 동탄구 동탄대로14길 5-17, 1층 101호 (오산동)",18486,편의점마트,2016-08-31 20:28:24,I,2026-02-04 01:35:23,,208993.647354543,409317.812690821,지정,경기도 화성시 오산동 405번지,20160831.0,20160829.0,관급봉투,,편의점마트_경기도화성시동탄구오산동405
607,쓰레기종량제봉투판매업,09_30_13_P,5530000,577000014201600051,2016-08-31,,1,영업/정상,11,영업,,,,,031-222-7371,,,경기도 화성시 병점구 송산동  98-51,경기도 화성시 병점구 효행로 811 (송산동),18358,씨유 화성목화점,2017-10-13 16:53:01,I,2026-02-04 01:35:23,,201538.154584466,411572.785695191,지정,경기도 화성시 송산동 98번지 51호,20160831.0,20160823.0,관급봉투,,씨유화성목화점_경기도화성시병점구송산동98-51
1524,쓰레기종량제봉투판매업,09_30_13_P,5530000,576000014201600053,2016-08-30,,3,폐업,2,폐업,2018-05-14,2018-05-14,,,,,,경기도 화성시 병점구 진안동  886-2,경기도 화성시 병점구 병점동로 88-6 (진안동),18404,21세기할인마트,2018-05-14 17:51:17,I,2026-02-04 01:35:23,,203597.847528776,412238.729757191,종료,경기도 화성시 진안동 886번지 2호,20160830.0,20160830.0,관급봉투,,21세기할인마트_경기도화성시병점구진안동886-2
