"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수","사업자등록번호",
"326","대기오염물질배출시설설치사업장","09_30_08_P","5350000","535000021200000922","2005-05-31","","01","영업/정상","11","영업","","","","","0553231717","","","경상남도 김해시 주촌면 내삼리 1128-7","경상남도 김해시 주촌면 서부로1499번길 49-34","","(주)제너럴켐","2026-03-05 18:09:24","U","2026-03-07 02:40:00","그외 기타 화학제품 제조업","365004.142520342","194014.98683721","대기배출업소관리","그외 기타 화학제품 제조업","5종","잉크","8","300","8","300","6220115805",
"327","대기오염물질배출시설설치사업장","09_30_08_P","3720000","372000021201600004","2016-05-13","","01","영업/정상","11","영업","","","","","052-286-5011","","","울산광역시 북구 달천동 206-8","울산광역시 북구 농공단지3길 53 (달천동, 영광엔지니어링)","44201","(주)성아엠엔이","2026-03-05 16:11:28","U","2026-03-07 02:40:00","선박 구성부분품 제조업","409796.469964616","240181.780832221","대기배출업소관리","선박 구성부분품 제조업","5종","EGP 가공","8","300","8","300","6108198504",
"328","대기오염물질배출시설설치사업장","09_30_08_P","4450000","445000021201600001","2016-01-11","","01","영업/정상","11","영업","","","","","5351001","","","","충청북도 진천군 광혜원면 진광로 1333 (아그라나코리아(주))","27809","아그라나프루트코리아(주)","2026-03-05 20:01:44","U","2026-03-07 02:40:00","","238831.168145831","386029.809158782","대기배출업소관리","","4종","","","0","","0","3018111016",
"329","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021199901197","1999-03-26","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 매산동 46-1","경기도 광주시 매자리길27번길 111-5","12798","(주)글림플러스","2026-03-05 10:37:24","U","2026-03-07 02:40:00","기타 목재가구 제조업","","","대기배출업소관리","기타 목재가구 제조업","5종","","8","300","8","300","8508602896",
"330","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201100028","2011-05-13","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 474","경기도 광주시 고불로229번길 32 (태전동)","","화신주방산업(주)","2026-03-05 17:20:10","U","2026-03-07 02:40:00","금속가구 제조업","218575.534832692","432634.501565484","대기배출업소관리","금속가구 제조업","4종","","8","300","8","300","1268183938",
"331","대기오염물질배출시설설치사업장","09_30_08_P","4070000","407000021201300012","2013-08-29","","01","영업/정상","11","영업","","","","","031-645-0900","","","경기도 이천시 마장면 이평리 451-6","경기도 이천시 마장면 덕평로663번길 127-16","17389","코스맥스엔비티(주)","2026-03-05 17:10:00","U","2026-03-07 02:40:00","건강기능식품 제조업","232854.936917421","412796.141669073","대기배출업소관리","건강기능식품 제조업","4종","건강기능식품","24","325","24","325","2148701803",
"332","대기오염물질배출시설설치사업장","09_30_08_P","4080000","408000021201100040","2011-11-18","","01","영업/정상","11","영업","","","","","0312188024","","","경기도 안성시 미양면 구수리 306-3","경기도 안성시 미양면 서운로 727","456-843","(주)케이엠 제2공장","2026-03-05 14:56:15","U","2026-03-07 02:40:00","의료용품 및 기타 의약관련제품 제조업","223528.588115165","386073.06541882","대기배출업소관리","의료용품 및 기타 의약관련제품 제조업","5종","의료용품","12","300","12","300","2258101359",
"333","대기오염물질배출시설설치사업장","09_30_08_P","5020000","502000021201800014","2018-10-19","","01","영업/정상","11","영업","","","","","054-275-9777","","","경상북도 포항시 남구 대송면 옥명리 556-2 (주)성진철강","경상북도 포항시 남구 대송면 철강산단로66번길 101 (주)성진철강","37875","(주)에스디","2026-03-05 17:23:45","U","2026-03-07 02:40:00","금속원료 재생업","414530.962852982","275422.286983588","대기배출업소관리","금속원료 재생업","4종","","","0","","0","2678703799",
"334","대기오염물질배출시설설치사업장","09_30_08_P","5360000","536000021199900355","2004-06-25","","01","영업/정상","11","영업","","","","","055-351-0527","","","경상남도 밀양시 삼랑진읍 미전리 309 351","경상남도 밀양시 삼랑진읍 미율로 56 (351)","","(주)케이에스이피","2026-03-05 20:39:47","U","2026-03-07 02:40:00","그 외 자동차용 신품 부품 제조업","364809.262074121","213526.759326653","대기배출업소관리","그 외 자동차용 신품 부품 제조업","4종","자동차부품","12","300","12","300","6158180561",
"335","대기오염물질배출시설설치사업장","09_30_08_P","5100000","510000021202500004","2025-02-28","","01","영업/정상","11","영업","","","","","","","","경상북도 영천시 청통면 송천리 475-32","경상북도 영천시 청통면 금송로 711-28","38869","(주)에스지글라스","2026-03-05 10:25:35","U","2026-03-07 02:40:00","기타 판유리 가공품 제조업","364030.83195236","275862.407721459","대기배출업소관리","기타 판유리 가공품 제조업","5종","","","0","","300","4688802672",
"336","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202200002","2022-07-25","","01","영업/정상","11","영업","","","","","061-853-2312","","","전라남도 보성군 보성읍 쾌상리 1024","전라남도 보성군 보성읍 일림로 1559","59446","보성재제소","2026-03-05 09:07:26","U","2026-03-07 02:40:00","제재 및 목재 가공업","205082.002515882","138990.034482088","대기배출업소관리","제재 및 목재 가공업","5종","","8","300","8","300","6870500632",
"337","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021201900029","2019-09-17","","01","영업/정상","11","영업","","","","","032-665-2345","","","경기도 부천시 원미구 춘의동 205-1 미래타워","경기도 부천시 원미구 부천로 186, 미래타워 (춘의동)","14557","(주)에스디푸드","2026-03-05 16:35:49","U","2026-03-07 02:40:00","코코아 제품 및 과자류 제조업","181115.683633802","444264.258985906","대기배출업소관리","코코아 제품 및 과자류 제조업","4종","젤리,초콜릿","8","300","8","300","4488600171",
"338","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021201400001","2014-01-07","","01","영업/정상","11","영업","","","","","032-676-5323","","","경기도 부천시 원미구 도당동 178-3","경기도 부천시 원미구 평천로850번길 112 (도당동)","420-130","(주)은성피앤에스","2026-03-05 11:19:25","U","2026-03-07 02:40:00","도금업","180964.401957585","445333.473297206","대기배출업소관리","도금업","4종","가전제품, 자동차부품","8","300","8","300","1928800568",
"339","대기오염물질배출시설설치사업장","09_30_08_P","3860000","386000021198200026","1982-02-03","","01","영업/정상","11","영업","","","","","0326765323","","","경기도 부천시 원미구 도당동 178-9","경기도 부천시 원미구 부천로 290 (도당동)","","은성공업사","2026-03-05 11:20:06","U","2026-03-07 02:40:00","도금업","180942.470455221","445321.974790431","대기배출업소관리","도금업","5종","도금업","8","300","8","300","1300260206",
"340","대기오염물질배출시설설치사업장","09_30_08_P","4090000","409000021200600146","2006-11-08","","01","영업/정상","11","영업","","","","","0319896677","","","경기도 김포시 대곶면 송마리 282-5 ,-8,-10","경기도 김포시 대곶면 송마로73번길 49","10027","동양인발(주)","2026-03-05 16:19:16","U","2026-03-07 02:40:00","플라스틱 선, 봉, 관 및 호스 제조업","161309.19943511","462858.894562889","대기배출업소관리","플라스틱 선, 봉, 관 및 호스 제조업","5종","","8","300","8","300","1378159137",
"341","대기오염물질배출시설설치사업장","09_30_08_P","5700000","570000021200200765","2002-01-28","","01","영업/정상","11","영업","","","","","","","","경기도 여주시 천송동 96","경기도 여주시 소지개길 88 (천송동)","","엔젤세라믹","2026-03-05 09:15:34","U","2026-03-07 02:40:00","일반도자기 제조업","259299.317705532","423165.658114999","대기배출업소관리","일반도자기 제조업","5종","","10","312","0","0","5543601373",
"342","대기오염물질배출시설설치사업장","09_30_08_P","5540000","554000021201400008","2014-03-26","","01","영업/정상","11","영업","","","","","","","","경기도 광주시 태전동 459-2","경기도 광주시 고불로 257 (태전동)","12782","대림프라스틱","2026-03-05 17:18:04","U","2026-03-07 02:40:00","기계장비 조립용 플라스틱제품 제조업","218560.699207161","432844.329617456","대기배출업소관리","기계장비 조립용 플라스틱제품 제조업","5종","플라스틱기계케이스, 플라스틱장난감","8","264","0","0","1261463788",
"343","대기오염물질배출시설설치사업장","09_30_08_P","6470000","647000001198400007","2017-01-03","","01","영업/정상","01","영업","","","","","0544620880","","","경상북도 구미시 공단동 266번지 계림요업(주)","경상북도 구미시 1공단로 168, 계림요업(주) (공단동)","39374","계림(주)","2026-03-05 13:21:01","U","2026-03-07 02:40:00","","324261.627740005","289782.762483479","대기배출업소관리","기타 비금속 광물제품 제조업","2종","","8","300","0","0","5138103220",
"344","대기오염물질배출시설설치사업장","09_30_08_P","5710000","573500021200100013","2001-03-08","","01","영업/정상","11","영업","","","","","0432147700","","","충청북도 청주시 청원구 북이면 대율리 59-1","충청북도 청주시 청원구 북이면 신대석성로 120","28138","주식회사 액트플러스","2026-03-05 09:36:56","U","2026-03-07 02:40:00","천연 및 혼합조제 조미료 제조업","247259.505861155","359904.132831869","대기배출업소관리","천연 및 혼합조제 조미료 제조업","5종","조미료","24","360","0","0","8448701394",
"345","대기오염물질배출시설설치사업장","09_30_08_P","4890000","489000021202000005","2021-01-26","","01","영업/정상","11","영업","","","","","061-852-6670","","","전라남도 보성군 보성읍 용문리 471-2","","","보성농협 만평지점","2026-03-05 08:11:30","U","2026-03-07 02:40:00","비료 및 질소화합물 제조업","208707.837559643","143276.241571606","대기배출업소관리","비료 및 질소화합물 제조업","4종","부산물비료","8","300","8","300","4168212707",
"346","대기오염물질배출시설설치사업장","09_30_08_P","5220000","522000021202400025","2024-12-19","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-02-03","","","","054-714-1924","","","경상북도 칠곡군 석적읍 남율리 1190 석적중학교","경상북도 칠곡군 석적읍 남율로18길 10, 석적중학교","39844","석적중학교","2026-03-05 10:01:59","U","2026-03-07 02:40:00","중등 교육기관","326573.053185621","285748.282486061","대기배출업소관리","중등 교육기관","5종","","","0","","0","1768300047",
"347","대기오염물질배출시설설치사업장","09_30_08_P","4301000","430100021202400006","2025-01-31","","04","취소/말소/만료/정지/중지","4","폐쇄","2026-03-04","","","","033-455-3508","","","강원특별자치도 철원군 동송읍 오덕리 1987","강원특별자치도 철원군 동송읍 금월동길 14","24010","이광원","2026-03-05 10:16:05","U","2026-03-07 02:40:00","","222215.877856909","524281.247474321","대기배출업소관리","","5종","","","80","","0","",
