번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조기수,다중이용업소여부,Unnamed: 44,record_key
375,세탁업,06_20_01_P,5530000,5750000-205-2001-00002,2001-08-22,,1,영업/정상,1,영업,,,,,031 2325040,0.0,,경기도 화성시 효행구 기안동  354-1 우림그린빌리지,"경기도 화성시 효행구 효행로265번길 15, 우림그린빌리지 상가동 2층 205호 (기안동)",,우림세탁소,2018-12-12 15:23:03,I,2026-02-04 01:35:23,일반세탁업,197551.680113049,413697.434198161,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,우림세탁소_경기도화성시효행구기안동354-1우림그린빌리지
374,세탁업,06_20_01_P,5530000,5760000-205-2001-00001,2001-06-01,,3,폐업,2,폐업,2013-06-21,,,,031 2242913,0.0,,경기도 화성시 병점구 병점동  500-1 성호아파트 상가동 202호,"경기도 화성시 병점구 10용사로 221, 상가동 202호 (병점동,성호아파트)",,성호세탁소,2008-04-21 09:45:58,I,2026-02-04 01:35:23,일반세탁업,203626.630530147,410947.165055053,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,성호세탁소_경기도화성시병점구병점동500-1성호아파트상가동202호
623,세탁업,06_20_01_P,3460000,3460000-205-2001-00011,2001-05-30,,1,영업/정상,1,영업,,,,,053 765 4776,115.73,706-841,대구광역시 수성구 지산동 1006-4,대구광역시 수성구 무학로27길 52 (지산동),42185.0,한강세탁,2026-02-13 11:24:33,U,2026-02-15 02:40:00,일반세탁업,346768.506928941,260647.596170098,일반세탁업,3,1,1,10,0,0,,,,,0,0,0,1,N,,한강세탁_대구광역시수성구지산동1006-4
3,세탁업,06_20_01_P,4301000,4301000-205-2000-00002,2000-12-04,,3,폐업,2,폐업,2009-03-09,,,,0334583 695,27.93,,강원특별자치도 철원군 서면 와수리 1179-1,,,드라이빨래방,2005-11-30 00:00:00,I,2026-02-03 01:35:10,일반세탁업,238453.027236644,526471.791318525,일반세탁업,0,0,0,0,0,0,,,,,1,0,0,0,N,,드라이빨래방_강원특별자치도철원군서면와수리1179-1
45,세탁업,06_20_01_P,4301000,4301000-205-2000-00004,2000-10-19,,1,영업/정상,1,영업,,,,,033 4560647,58.1,,강원특별자치도 철원군 동송읍 이평리 705-7,강원특별자치도 철원군 동송읍 금학로 196-1,24017.0,종합세탁소,2019-06-12 15:28:52,I,2026-02-03 01:35:10,일반세탁업,219162.344540956,522630.968900017,일반세탁업,1,0,1,1,0,0,,,,임대,3,0,0,0,N,,종합세탁소_강원특별자치도철원군동송읍이평리705-7
13,세탁업,06_20_01_P,4301000,4301000-205-2000-00001,2000-10-09,,1,영업/정상,1,영업,,,,,033 4553421,33.36,,강원특별자치도 철원군 동송읍 이평리 655-27,강원특별자치도 철원군 동송읍 이평로46번길 1,24011.0,동양세탁소,2012-01-05 14:14:39,I,2026-02-03 01:35:10,일반세탁업,219090.913228741,523000.683390145,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,동양세탁소_강원특별자치도철원군동송읍이평리655-27
604,세탁업,06_20_01_P,4530000,4530000-205-1999-00005,1999-11-06,,1,영업/정상,1,영업,,,,,041 6660105,33.0,356-802,충청남도 서산시 동문동 370-3,"충청남도 서산시 고운로 233, 1층 (동문동)",31977.0,가나세탁소,2026-02-10 15:18:08,U,2026-02-12 02:40:00,일반세탁업,151841.716152511,364862.505017459,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,가나세탁소_충청남도서산시동문동370-3
99,세탁업,06_20_01_P,5530000,5750000-205-1999-00001,1999-10-12,,1,영업/정상,1,영업,,,,,031 2266799,0.0,,경기도 화성시 효행구 봉담읍 와우리 20 신명아파트 상가 2층 201호 202-1호,,,신명세탁소,2018-05-08 15:19:40,I,2026-02-04 01:35:23,일반세탁업,197541.061104324,412342.558112573,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,1,N,,신명세탁소_경기도화성시효행구봉담읍와우리20신명아파트상가2층201호202-1호
4,세탁업,06_20_01_P,4301000,4301000-205-1999-00001,1999-07-08,,1,영업/정상,1,영업,,,,,033 4527771,36.96,,강원특별자치도 철원군 갈말읍 신철원리 710-6,강원특별자치도 철원군 갈말읍 삼부연로 26,24049.0,아라빨래방,2012-02-03 11:01:07,I,2026-02-03 01:35:10,일반세탁업,227175.001397819,515885.340818716,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,아라빨래방_강원특별자치도철원군갈말읍신철원리710-6
48,세탁업,06_20_01_P,4301000,4301000-205-1999-00002,1999-03-17,,1,영업/정상,1,영업,,,,,033 4523800,31.84,,강원특별자치도 철원군 갈말읍 신철원리 661-1,강원특별자치도 철원군 갈말읍 명성로158번길 47,24041.0,명동세탁소,2012-01-05 15:23:37,I,2026-02-03 01:35:10,일반세탁업,227147.964907913,515998.911284588,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,명동세탁소_강원특별자치도철원군갈말읍신철원리661-1
247,세탁업,06_20_01_P,5530000,5740000-205-1998-00005,1998-12-22,,3,폐업,2,폐업,2009-12-31,,,,031 3541129,0.0,,경기도 화성시 만세구 양감면 대양리 778-2,,,화  복  사,2006-10-24 00:00:00,I,2026-02-04 01:35:23,일반세탁업,194263.258847619,398587.140302069,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,화복사_경기도화성시만세구양감면대양리778-2
21,세탁업,06_20_01_P,4301000,4301000-205-1998-00004,1998-11-30,,3,폐업,2,폐업,2007-09-20,,,,033 4585481,0.0,,강원특별자치도 철원군 서면 와수리 1173-8,,,유니티스빨래방,2003-03-26 00:00:00,I,2026-02-03 01:35:10,일반세탁업,238322.75420909,526336.003384555,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,유니티스빨래방_강원특별자치도철원군서면와수리1173-8
35,세탁업,06_20_01_P,4301000,4301000-205-1998-00001,1998-07-23,,1,영업/정상,1,영업,,,,,033 4551620,52.11,,강원특별자치도 철원군 동송읍 이평리 678-24,강원특별자치도 철원군 동송읍 이평로 33,24015.0,드라이세탁소,2012-01-05 14:29:53,I,2026-02-03 01:35:10,일반세탁업,219224.718246808,523022.137097372,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,드라이세탁소_강원특별자치도철원군동송읍이평리678-24
500,세탁업,06_20_01_P,5530000,5740000-205-1998-00004,1998-07-11,,3,폐업,2,폐업,2012-08-30,,,,031 3537159,26.65,,경기도 화성시 만세구 향남읍 평리 30-4,경기도 화성시 만세구 향남읍 3.1만세로 1126,,신양크리닝,2001-08-31 00:00:00,I,2026-02-04 01:35:23,일반세탁업,191927.778390707,403546.343017365,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,신양크리닝_경기도화성시만세구향남읍평리30-4
499,세탁업,06_20_01_P,5530000,5750000-205-1998-00003,1998-05-15,,1,영업/정상,1,영업,,,,,031 2274111,32.65,,경기도 화성시 효행구 봉담읍 상리 21-19,경기도 화성시 효행구 봉담읍 샘마을길 26,,한신세탁전문,2021-09-23 17:05:12,I,2026-02-04 01:35:23,일반세탁업,195492.800448556,412895.934792781,일반세탁업,2,1,2,2,0,0,,,,,0,0,0,0,N,,한신세탁전문_경기도화성시효행구봉담읍상리21-19
498,세탁업,06_20_01_P,5530000,5750000-205-1998-00002,1998-05-11,,1,영업/정상,1,영업,,,,,031 2940543,18.56,,경기도 화성시 효행구 매송면 원평리 64-1,경기도 화성시 효행구 매송면 화성로2397번길 13-3,,21세기세탁소,2018-05-08 15:17:51,I,2026-02-04 01:35:23,일반세탁업,193497.961000704,416450.625869701,일반세탁업,3,1,1,0,0,0,,,,,0,0,0,0,N,,21세기세탁소_경기도화성시효행구매송면원평리64-1
508,세탁업,06_20_01_P,5530000,5750000-205-1998-00001,1998-04-22,,1,영업/정상,1,영업,,,,,031 2981137,24.6,,경기도 화성시 효행구 봉담읍 왕림리 419,경기도 화성시 효행구 봉담읍 독정길 15,,왕림세탁소,2018-05-08 15:08:32,I,2026-02-04 01:35:23,일반세탁업,194408.856264883,410302.862963474,일반세탁업,4,0,0,0,0,0,,,,,0,0,0,0,N,,왕림세탁소_경기도화성시효행구봉담읍왕림리419
22,세탁업,06_20_01_P,4301000,4301000-205-1998-00005,1998-03-07,,1,영업/정상,1,영업,,,,,033 4552516,28.0,,강원특별자치도 철원군 동송읍 이평리 679-70,강원특별자치도 철원군 동송읍 금학로 233-1,24014.0,한양세탁소,2012-02-10 17:21:10,I,2026-02-03 01:35:10,일반세탁업,218944.517422496,522952.931434832,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,한양세탁소_강원특별자치도철원군동송읍이평리679-70
20,세탁업,06_20_01_P,4301000,4301000-205-1998-00003,1998-02-07,,3,폐업,2,폐업,2015-12-07,,,,033 4583303,23.0,,강원특별자치도 철원군 서면 자등리 727-1,강원특별자치도 철원군 서면 자등로 601-1,24062.0,현대세탁소,2012-02-13 11:00:25,I,2026-02-03 01:35:10,일반세탁업,236176.549425053,518221.458072366,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,현대세탁소_강원특별자치도철원군서면자등리727-1
567,세탁업,06_20_01_P,4261000,4261000-205-1997-00001,1997-12-11,,1,영업/정상,1,영업,,,,,033 3442443,40.5,,강원특별자치도 횡성군 횡성읍 북천리 115-120,강원특별자치도 횡성군 횡성읍 북천로 16,25224.0,동남빨래나라,2026-02-03 14:16:17,U,2026-02-06 02:40:00,일반세탁업,287624.251117691,443891.474079033,일반세탁업,3,0,0,0,0,0,,,,,0,0,0,0,N,,동남빨래나라_강원특별자치도횡성군횡성읍북천리115-120
373,세탁업,06_20_01_P,5530000,5750000-205-1997-00007,1997-11-29,,3,폐업,2,폐업,2018-07-23,,,,031 3532110,710.8,,경기도 화성시 효행구 정남면 신리 111-23,경기도 화성시 효행구 정남면 만년로 457-5,,(주)샤론 크린토피아,2018-07-23 21:42:45,I,2026-02-04 01:35:23,일반세탁업,198372.912237015,406748.107258218,일반세탁업,1,0,1,0,0,0,,,,,0,0,0,1,N,,(주)샤론크린토피아_경기도화성시효행구정남면신리111-23
573,세탁업,06_20_01_P,5680000,5680000-205-1997-00012,1997-11-19,,3,폐업,2,폐업,2026-02-05,,,,041 3571199,34.8,343-090,충청남도 당진시 원당동 312,"충청남도 당진시 원당골길 31 (원당동, 당진청구아파트)",31763.0,청구세탁소,2026-02-05 11:55:49,U,2026-02-07 02:40:00,일반세탁업,169200.433821207,378578.356005033,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,청구세탁소_충청남도당진시원당동312
372,세탁업,06_20_01_P,5530000,5760000-205-1997-00006,1997-10-24,,3,폐업,2,폐업,2011-01-11,,,,031 2236659,31.5,,경기도 화성시 병점구 병점동  361-10 대창아파상가동 204호,,,대창세탁,2004-12-18 00:00:00,I,2026-02-04 01:35:23,일반세탁업,203336.425713275,411528.997801118,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,대창세탁_경기도화성시병점구병점동361-10대창아파상가동204호
507,세탁업,06_20_01_P,5530000,5740000-205-1997-00002,1997-10-02,,3,폐업,2,폐업,2011-09-20,,,,031 3586658,37.41,,경기도 화성시 만세구 장안면 사곡리 160-2,,,우리세탁소,2001-08-31 00:00:00,I,2026-02-04 01:35:23,일반세탁업,183499.716309971,396978.342511667,일반세탁업,1,0,1,0,0,0,,,,,0,0,0,0,N,,우리세탁소_경기도화성시만세구장안면사곡리160-2
371,세탁업,06_20_01_P,5530000,5760000-205-1997-00004,1997-08-06,,3,폐업,2,폐업,2016-12-22,,,,031 2956328,196.0,,경기도 화성시 병점구 송산동  202-172 남수원현대아파트상가동103호,"경기도 화성시 병점구 화산로 8 (송산동,남수원현대아파트상가동103호)",,토탈크린,2016-12-22 11:26:55,I,2026-02-04 01:35:23,일반세탁업,200791.069996696,411664.485271444,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,토탈크린_경기도화성시병점구송산동202-172남수원현대아파트상가동103호
337,세탁업,06_20_01_P,5530000,5760000-205-1997-00003,1997-06-20,,3,폐업,2,폐업,2008-07-07,,,,031 2535328,30.6,,경기도 화성시 병점구 송산동  139-14,,,장군세탁소,2006-10-04 00:00:00,I,2026-02-04 01:35:23,일반세탁업,201503.567395406,412063.358249899,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,장군세탁소_경기도화성시병점구송산동139-14
343,세탁업,06_20_01_P,5530000,5750000-205-1997-00001,1997-06-10,,1,영업/정상,1,영업,,,,,031 2948178,45.6,,경기도 화성시 효행구 매송면 천천리 109,경기도 화성시 효행구 매송면 매송고색로395번길 7-1,,창솔클리닝,2018-05-08 15:07:27,I,2026-02-04 01:35:23,일반세탁업,195386.222355454,415831.659926764,일반세탁업,2,0,1,1,0,0,,,,,0,0,0,1,N,,창솔클리닝_경기도화성시효행구매송면천천리109
620,세탁업,06_20_01_P,3230000,3230000-205-1997-02490,1997-05-24,,3,폐업,2,폐업,2026-02-13,,,,0226357705,33.0,138-808,서울특별시 송파구 가락동 144-8 1층,"서울특별시 송파구 중대로16길 20, 1층 (가락동)",5825.0,한강세탁소,2026-02-13 10:01:16,U,2026-02-15 02:40:00,일반세탁업,211059.519718976,443678.555678945,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,한강세탁소_서울특별시송파구가락동144-81층
603,세탁업,06_20_01_P,5020000,5040000-205-1997-00007,1997-04-21,,3,폐업,2,폐업,2026-02-10,,,,054 2617542,33.0,791-943,경상북도 포항시 북구 흥해읍 남성리 283-8,경상북도 포항시 북구 흥해읍 중성로42번길 11,37547.0,은하 컴퓨터 세탁,2026-02-10 11:06:52,U,2026-02-12 02:40:00,일반세탁업,411361.221430005,292253.388022293,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,은하컴퓨터세탁_경상북도포항시북구흥해읍남성리283-8
14,세탁업,06_20_01_P,4301000,4301000-205-1997-00003,1997-04-20,,3,폐업,2,폐업,2003-03-26,,,,033 4583270,0.0,,강원특별자치도 철원군 서면 자등리 729-3,,,하마빨래방,2003-03-26 00:00:00,I,2026-02-03 01:35:10,일반세탁업,235969.734975192,518122.763014983,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,하마빨래방_강원특별자치도철원군서면자등리729-3
506,세탁업,06_20_01_P,5530000,5740000-205-1996-00004,1996-11-16,,3,폐업,2,폐업,2019-11-18,,,,031 2529289,31.0,,경기도 화성시 만세구 양감면 신왕리 635-4,경기도 화성시 만세구 양감면 초록로 8,,샬롬세탁소,2019-11-18 10:18:00,I,2026-02-04 01:35:23,일반세탁업,195132.928482605,397703.342620139,일반세탁업,1,0,0,0,0,0,,,,,0,0,0,0,N,,샬롬세탁소_경기도화성시만세구양감면신왕리635-4
505,세탁업,06_20_01_P,5530000,5750000-205-1996-00003,1996-10-14,,3,폐업,2,폐업,2007-01-30,,,,031 2938932,31.2,,경기도 화성시 효행구 봉담읍 왕림리 280-1,,,장미퍼그로매직크리닝,2001-08-31 00:00:00,I,2026-02-04 01:35:23,일반세탁업,194467.157405063,410326.286611778,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,장미퍼그로매직크리닝_경기도화성시효행구봉담읍왕림리280-1
336,세탁업,06_20_01_P,5530000,5760000-205-1996-00007,1996-08-28,,3,폐업,2,폐업,2009-01-13,,,,,38.34,,경기도 화성시 병점구 안녕동  8-124,,,대광세탁소,2006-08-14 00:00:00,I,2026-02-04 01:35:23,일반세탁업,202025.334742115,410843.811777615,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,대광세탁소_경기도화성시병점구안녕동8-124
335,세탁업,06_20_01_P,5530000,5760000-205-1996-00006,1996-08-10,,3,폐업,2,폐업,2018-07-23,,,,031 2382431,30.0,,경기도 화성시 병점구 안녕동  101-3,경기도 화성시 병점구 안녕남로 268 (안녕동),,킴스크린써비스,2018-07-23 21:48:24,I,2026-02-04 01:35:23,일반세탁업,200507.168693691,411430.188361168,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,킴스크린써비스_경기도화성시병점구안녕동101-3
504,세탁업,06_20_01_P,5530000,5750000-205-1996-00001,1996-07-02,,3,폐업,2,폐업,2006-10-10,,,,031 2927998,20.35,,경기도 화성시 효행구 매송면 어천리 493-3,,,어천세탁소,2006-10-02 00:00:00,I,2026-02-04 01:35:23,일반세탁업,192135.882295917,416400.368668348,일반세탁업,1,0,1,0,0,0,,,,,0,0,0,0,N,,어천세탁소_경기도화성시효행구매송면어천리493-3
49,세탁업,06_20_01_P,4301000,4301000-205-1996-00004,1996-07-01,,3,폐업,2,폐업,2013-12-03,,,,033 4555185,48.0,,강원특별자치도 철원군 동송읍 이평리 700-24,강원특별자치도 철원군 동송읍 금학로 178,24017.0,그린세탁소,2012-01-03 17:18:44,I,2026-02-03 01:35:10,일반세탁업,219244.159580212,522468.565898763,일반세탁업,1,0,1,1,0,0,,,,임대,0,0,0,0,N,,그린세탁소_강원특별자치도철원군동송읍이평리700-24
26,세탁업,06_20_01_P,4301000,4301000-205-1996-00003,1996-06-25,,1,영업/정상,1,영업,,,,,033 4521641,33.0,,강원특별자치도 철원군 갈말읍 지포리 47-5,강원특별자치도 철원군 갈말읍 명성로149번길 6,24043.0,철원세탁소,2023-01-13 14:50:58,I,2026-02-03 01:35:10,일반세탁업,226901.54156521,515844.015080406,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,철원세탁소_강원특별자치도철원군갈말읍지포리47-5
334,세탁업,06_20_01_P,5530000,5760000-205-1996-00005,1996-06-18,,1,영업/정상,1,영업,,,,,031 2366700,36.0,,경기도 화성시 병점구 진안동  496 화남아파트,"경기도 화성시 병점구 병점중앙로169번길 12, 화남아파트 상가동 2층 201호 (진안동)",,화남세탁소,2018-12-12 16:08:17,I,2026-02-04 01:35:23,일반세탁업,203189.487323641,412361.845045266,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,화남세탁소_경기도화성시병점구진안동496화남아파트
47,세탁업,06_20_01_P,4301000,4301000-205-1996-00002,1996-03-22,,3,폐업,2,폐업,2018-06-27,,,,033 4583473,16.0,,강원특별자치도 철원군 서면 와수리 1029 2통,강원특별자치도 철원군 서면 와수로 180,24058.0,삼성세탁소,2018-06-27 09:42:39,I,2026-02-03 01:35:10,일반세탁업,238606.865980579,526314.839018804,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,삼성세탁소_강원특별자치도철원군서면와수리10292통
6,세탁업,06_20_01_P,4301000,4301000-205-1995-00003,1995-12-29,,3,폐업,2,폐업,2002-02-22,,,,033 4581013,0.0,,강원특별자치도 철원군 근남면 육단리 283-17,,,중앙빨래방,2002-02-22 00:00:00,I,2026-02-03 01:35:10,일반세탁업,241019.139993112,526351.711024822,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,중앙빨래방_강원특별자치도철원군근남면육단리283-17
503,세탁업,06_20_01_P,5530000,5740000-205-1995-00003,1995-11-24,,3,폐업,2,폐업,2018-08-13,,,,031 3524983,22.95,,경기도 화성시 만세구 양감면 송산리 5-25,경기도 화성시 만세구 양감면 발안로 834,,화남컴퓨터세탁,2018-08-13 17:46:53,I,2026-02-04 01:35:23,일반세탁업,199525.687299802,402300.228970059,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,화남컴퓨터세탁_경기도화성시만세구양감면송산리5-25
342,세탁업,06_20_01_P,5530000,5750000-205-1995-00002,1995-11-23,,3,폐업,2,폐업,2007-01-30,,,,031 3567406,51.05,,경기도 화성시 효행구 비봉면 양노리 264-4,,,한영세탁공장,2002-05-27 00:00:00,I,2026-02-04 01:35:23,일반세탁업,188606.053983164,414881.707228782,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,한영세탁공장_경기도화성시효행구비봉면양노리264-4
23,세탁업,06_20_01_P,4301000,4301000-205-1995-00001,1995-10-21,,1,영업/정상,1,영업,,,,,033 4554248,37.48,,강원특별자치도 철원군 철원읍 화지리 28-36 6통3반,강원특별자치도 철원군 철원읍 화지로20번길 30,24008.0,일심세탁소,2020-03-03 09:48:05,I,2026-02-03 01:35:10,일반세탁업,218988.652967745,523209.531574977,일반세탁업,0,0,0,0,0,0,,,,,0,0,0,0,N,,일심세탁소_강원특별자치도철원군철원읍화지리28-366통3반
