번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,다중이용업소여부,Unnamed: 44,record_key
393,숙박업,03_11_03_P,3200000,3200000-201-2001-00400,2001-12-14,,1,영업/정상,1,영업,,,,,02 5863021,1922.7,151-800,서울특별시 관악구 남현동 1060-8,서울특별시 관악구 남부순환로 2082-27 (남현동),8806.0,더 엠 호텔,2026-01-30 12:37:25,U,2026-02-04 11:04:37,일반호텔,198234.195911192,441552.003296129,일반호텔,12,1,1,4,1,1,0,50,,,,,0.0,0.0,N,,더엠호텔_서울특별시관악구남현동1060-8
975,숙박업,03_11_03_P,3630000,3630000-201-2001-00009,2001-12-11,,1,영업/정상,1,영업,,,,,062 972 8100,1155.6,506-303,광주광역시 광산구 쌍암동 678-1,광주광역시 광산구 임방울대로825번길 57-3 (쌍암동),62275.0,넘버25호텔광주첨단점,2026-02-25 16:01:59,U,2026-02-27 02:40:00,일반호텔,186060.378600088,191265.351809744,일반호텔,6,1,1,6,1,1,0,34,,,,,0.0,0.0,N,,넘버25호텔광주첨단점_광주광역시광산구쌍암동678-1
247,숙박업,03_11_03_P,5530000,5740000-201-2001-00002,2001-12-06,,1,영업/정상,1,영업,,,,,031 3569232,520.15,,경기도 화성시 만세구 서신면 송교리 379-22,경기도 화성시 만세구 서신면 제부로 252-19,,바다노을,2024-10-22 11:20:28,I,2026-02-04 01:35:23,여관업,169508.027473312,407747.101107569,여관업,0,0,0,0,0,0,2,17,,,,임대,0.0,0.0,N,,바다노을_경기도화성시만세구서신면송교리379-22
423,숙박업,03_11_03_P,3910000,3910029-201-2001-00011,2001-11-24,,1,영업/정상,1,영업,,,,,6118140,1090.24,459-120,경기도 평택시 신장동 253-39,경기도 평택시 탄현로 237-17 (신장동),17765.0,젠모텔,2026-02-03 11:19:49,U,2026-02-06 02:40:00,여관업,204828.257187286,396897.759421852,여관업,6,1,1,6,0,0,0,30,,,,,0.0,0.0,N,,젠모텔_경기도평택시신장동253-39
897,숙박업,03_11_03_P,3660000,3660000-201-2001-00008,2001-11-13,,1,영업/정상,1,영업,,,,,042 5850751,824.56,302-040,대전광역시 서구 장안동 287-3,대전광역시 서구 장안로 354-20 (장안동),35428.0,호텔무인텔,2026-02-24 16:11:23,U,2026-02-26 02:40:00,여관업,230882.139396925,302967.918580937,여관업,5,0,1,5,0,0,0,23,,,,,0.0,0.0,N,,호텔무인텔_대전광역시서구장안동287-3
676,숙박업,03_11_03_P,4201000,4201000-201-2001-00043,2001-10-22,,1,영업/정상,1,영업,,,,,033 647 7748,856.72,,강원특별자치도 강릉시 옥천동 281-3,강원특별자치도 강릉시 옥천로61번길 7 (옥천동),25551.0,미타스야료칸호텔by아늑강릉역,2026-02-12 15:27:18,U,2026-02-14 02:40:00,여관업,367278.239652409,474657.108669979,여관업,0,0,0,0,0,0,0,24,,,,,0.0,0.0,N,,미타스야료칸호텔by아늑강릉역_강원특별자치도강릉시옥천동281-3
214,숙박업,03_11_03_P,5530000,5740000-201-2001-00001,2001-10-20,,3,폐업,2,폐업,2017-01-24,,,,031 3544660,3698.0,,경기도 화성시 만세구 팔탄면 덕우리 233-1,경기도 화성시 만세구 팔탄면 온천로 29,,화성스파빌호텔,2017-01-24 11:30:34,I,2026-02-04 01:35:23,일반호텔,187458.013247487,402973.650081934,일반호텔,0,0,0,0,0,0,0,51,,,,,0.0,0.0,N,,화성스파빌호텔_경기도화성시만세구팔탄면덕우리233-1
801,숙박업,03_11_03_P,3360000,3360000-201-2001-00008,2001-10-11,,1,영업/정상,1,영업,,,,,051 2711907,1099.5,618-815,부산광역시 강서구 명지동 1279-3,"부산광역시 강서구 르노삼성대로 634, B동 (명지동)",46773.0,마르,2026-02-20 16:00:14,U,2026-02-22 02:40:00,여관업,375853.316199733,180020.058617243,여관업,0,0,0,0,0,0,0,29,,,,,0.0,0.0,N,,마르_부산광역시강서구명지동1279-3
835,숙박업,03_11_03_P,5220000,5220000-201-2001-00008,2001-08-02,,1,영업/정상,1,영업,,,,,054 3820007,885.24,718-923,경상북도 칠곡군 동명면 기성리 807,경상북도 칠곡군 동명면 팔공산로2길 16,39855.0,스테이 스톤,2026-02-23 13:48:06,U,2026-02-25 02:40:00,여관업,344049.065036972,278700.87917231,여관업,4,0,1,4,0,0,4,30,,,,,0.0,0.0,N,,스테이스톤_경상북도칠곡군동명면기성리807
620,숙박업,03_11_03_P,4691000,4691000-201-2001-00004,2001-07-26,,1,영업/정상,1,영업,,,,,063 5361802,772.8,,전북특별자치도 정읍시 연지동 327-24,전북특별자치도 정읍시 명덕로 65-5 (연지동),56159.0,그린모텔,2026-02-10 11:03:54,U,2026-02-12 02:40:00,여관업,185950.860951843,230776.401923778,여관업,4,0,0,0,0,0,15,15,,,,,0.0,0.0,N,,그린모텔_전북특별자치도정읍시연지동327-24
890,숙박업,03_11_03_P,5590000,5590000-201-2001-00017,2001-07-16,,1,영업/정상,1,영업,,,,,031 8779373,779.67,482-812,경기도 양주시 장흥면 부곡리 118-3,경기도 양주시 장흥면 가마골로258번길 21,11521.0,클래식호텔,2026-02-24 14:29:28,U,2026-02-26 02:40:00,여관업,197973.029760856,471027.805619767,여관업,5,1,5,5,0,1,0,26,,,,임대,0.0,0.0,N,,클래식호텔_경기도양주시장흥면부곡리118-3
42,숙박업,03_11_03_P,5530000,5740000-201-2001-00005,2001-07-01,,1,영업/정상,1,영업,,,,,031 3510137,1170.15,,경기도 화성시 만세구 우정읍 석천리 216-3,경기도 화성시 만세구 우정읍 남양만로 746-17,,예다원모텔,2019-11-01 17:05:44,I,2026-02-04 01:35:23,여관업,181786.607305108,394170.164129731,여관업,0,0,0,0,0,0,6,24,,,,,0.0,0.0,N,,예다원모텔_경기도화성시만세구우정읍석천리216-3
378,숙박업,03_11_03_P,3860000,3871000-201-2001-00378,2001-06-15,,1,영업/정상,1,영업,,,,,6510332,791.22,,경기도 부천시 원미구 심곡동 142-16,경기도 부천시 원미구 부일로506번길 30 (심곡동),14643.0,클래식에이피티 부천,2026-01-30 14:29:58,U,2026-02-04 11:04:37,일반호텔,181000.221806286,442456.707313246,일반호텔,7,1,2,7,0,0,0,28,,,,,0.0,0.0,N,,클래식에이피티부천_경기도부천시원미구심곡동142-16
614,숙박업,03_11_03_P,3290000,3290000-201-2001-00610,2001-05-30,,1,영업/정상,1,영업,,,,,051 8043765,452.1,614-846,부산광역시 부산진구 부전동 220-4,부산광역시 부산진구 중앙대로680번가길 6-12 (부전동),47296.0,미드포인트,2026-02-10 11:03:23,U,2026-02-12 02:40:00,여관업,387778.136874039,185785.236991292,여관업,0,0,0,0,0,0,0,22,,,,,0.0,0.0,N,,미드포인트_부산광역시부산진구부전동220-4
976,숙박업,03_11_03_P,5070000,5070000-201-2001-00007,2001-05-14,,1,영업/정상,1,영업,,,,,054 8521991,964.63,760-310,경상북도 안동시 옥동 614-5,경상북도 안동시 경북대로 378 (옥동),36657.0,킹모텔,2026-02-25 15:31:03,U,2026-02-27 02:40:00,여관업,352346.892199877,341657.332912028,여관업,7,1,4,6,0,0,12,15,,,,임대,0.0,0.0,N,,킹모텔_경상북도안동시옥동614-5
641,숙박업,03_11_03_P,4201000,4201000-201-2001-00001,2001-03-19,,1,영업/정상,1,영업,,,,,033 644 2277,2880.0,,강원특별자치도 강릉시 강문동 303-4,강원특별자치도 강릉시 해안로406번길 17 (강문동),25460.0,경포비치호텔,2026-02-11 15:39:25,U,2026-02-13 02:40:00,일반호텔,368479.278365543,479102.942658963,일반호텔,0,0,0,0,0,0,17,51,,,,,0.0,0.0,Y,,경포비치호텔_강원특별자치도강릉시강문동303-4
509,숙박업,03_11_03_P,3860000,3871000-201-2001-00367,2001-03-19,,1,영업/정상,1,영업,,,,,6117711,884.34,,경기도 부천시 원미구 심곡동 142-7,경기도 부천시 원미구 부천로6번길 58 (심곡동),14643.0,에비뉴142,2026-02-05 09:10:31,U,2026-02-07 02:40:00,여관업,181002.4641162,442469.981595916,여관업,7,1,2,6,0,0,0,37,,,,,0.0,0.0,N,,에비뉴142_경기도부천시원미구심곡동142-7
885,숙박업,03_11_03_P,3940000,3960100-201-2001-00006,2001-02-22,,1,영업/정상,1,영업,,,,,031 9046222,1947.3,410-835,경기도 고양시 일산동구 백석동 1340-1,경기도 고양시 일산동구 장백로 68 (백석동),10447.0,호텔 알렌(HOTEL Allen),2026-02-24 09:46:52,U,2026-02-26 02:40:00,일반호텔,181031.705,460162.49,일반호텔,8,1,0,0,0,0,0,41,,,,자가,0.0,0.0,N,,호텔알렌(HOTELAllen)_경기도고양시일산동구백석동1340-1
983,숙박업,03_11_03_P,5710000,5730000-201-2000-02026,2000-12-26,,1,영업/정상,1,영업,,,,,043 231 3560,1399.0,361-815,충청북도 청주시 흥덕구 복대동 2847-2,충청북도 청주시 흥덕구 짐대로72번길 48 (복대동),28418.0,부띠끄이틀,2026-02-25 13:24:53,U,2026-02-27 02:40:00,일반호텔,238203.803186689,347891.577164258,일반호텔,6,0,1,6,0,0,5,25,,,,,0.0,0.0,N,,부띠끄이틀_충청북도청주시흥덕구복대동2847-2
236,숙박업,03_11_03_P,5530000,5740000-201-2000-00012,2000-12-26,,3,폐업,2,폐업,2021-12-06,,,,031 3543024,1009.0,,경기도 화성시 만세구 향남읍 제암리 136-1,경기도 화성시 만세구 향남읍 3.1만세로 988-6,,호텔느낌,2021-12-06 17:45:18,I,2026-02-04 01:35:23,여관업,190950.825268662,402607.300295515,여관업,0,0,0,0,0,0,3,27,,,,,0.0,0.0,N,,호텔느낌_경기도화성시만세구향남읍제암리136-1
434,숙박업,03_11_03_P,3540000,3540000-201-2000-00004,2000-12-18,,1,영업/정상,1,영업,,,,,,408.35,403-010,"인천광역시 부평구 부평동 201-53 ,105","인천광역시 부평구 부평문화로72번길 10 (부평동,,105)",21394.0,호텔 아미,2026-02-03 13:11:49,U,2026-02-06 02:40:00,여관업,175540.139077294,443549.704346347,여관업,4,1,1,4,0,0,1,19,,,,임대,0.0,0.0,N,,"호텔아미_인천광역시부평구부평동201-53,105"
649,숙박업,03_11_03_P,4221000,4221000-201-2000-00004,2000-12-13,,1,영업/정상,1,영업,,,,,033 5529126,730.45,,강원특별자치도 태백시 황지동 244-32 18통1반,강원특별자치도 태백시 고원로 93 (황지동),26019.0,고원스테이(GOWONSTAY)태:백 호텔,2026-02-11 09:52:35,U,2026-02-13 02:40:00,여관업,376557.242310865,408691.556714264,여관업,0,0,0,0,0,0,10,11,,,,,0.0,0.0,N,,고원스테이(GOWONSTAY)태:백호텔_강원특별자치도태백시황지동244-3218통1반
76,숙박업,03_11_03_P,5530000,5750000-201-2000-00011,2000-12-04,,1,영업/정상,1,영업,,,,,031 3543737,997.66,,경기도 화성시 효행구 정남면 보통리 89-7,경기도 화성시 효행구 정남면 세자로303번길 15-29,,오슬로모텔,2023-12-29 16:32:47,I,2026-02-04 01:35:23,여관업,197981.397453809,410108.796280465,여관업,0,0,1,5,1,1,0,32,,,,,0.0,0.0,N,,오슬로모텔_경기도화성시효행구정남면보통리89-7
535,숙박업,03_11_03_P,3610000,3610000-201-2000-00015,2000-10-31,,1,영업/정상,1,영업,,,,,6755327,399.63,503-809,광주광역시 남구 백운동 634-22,광주광역시 남구 독립로 6-10 (백운동),61660.0,가든장,2026-02-06 11:06:47,U,2026-02-08 02:40:00,여관업,191001.374117428,181652.960580884,여관업,0,0,0,0,0,0,5,10,,,,,0.0,0.0,N,,가든장_광주광역시남구백운동634-22
612,숙박업,03_11_03_P,3540000,3540000-201-2002-00265,2000-10-18,,1,영업/정상,1,영업,,,,,032 205 7001,599.66,403-862,인천광역시 부평구 갈산동 158-11,인천광역시 부평구 평천로287번길 11 (갈산동),21316.0,스테이 위드,2026-02-10 15:56:36,U,2026-02-12 02:40:00,여관업,175369.472867953,446155.165590954,여관업,0,0,0,0,0,0,0,21,,,,,0.0,0.0,N,,스테이위드_인천광역시부평구갈산동158-11
39,숙박업,03_11_03_P,5530000,5740000-201-2000-00007,2000-09-27,,1,영업/정상,1,영업,,,,,031 3525447,781.0,,경기도 화성시 만세구 향남읍 동오리 556-5,경기도 화성시 만세구 향남읍 발안로 313,,보보스모텔,2019-05-29 16:06:40,I,2026-02-04 01:35:23,여관업,194849.367700544,403574.322047384,여관업,0,0,0,0,0,0,4,21,,,,,0.0,0.0,N,,보보스모텔_경기도화성시만세구향남읍동오리556-5
421,숙박업,03_11_03_P,3490000,3490000-201-2000-00004,2000-08-17,,1,영업/정상,1,영업,,,,,4664006,323.4,400-150,인천광역시 중구 내동 203-10,인천광역시 중구 우현로67번길 1-7 (내동),22316.0,동인천역 원룸텔 토니스테이 신포점,2026-02-04 12:03:34,U,2026-02-06 02:40:00,여관업,167093.114661457,441269.439949967,여관업,0,0,0,0,0,0,0,23,,,,,0.0,0.0,N,,동인천역원룸텔토니스테이신포점_인천광역시중구내동203-10
651,숙박업,03_11_03_P,3700000,3700000-201-2000-00020,2000-08-10,,1,영업/정상,1,영업,,,,,2760225,972.18,680-815,울산광역시 남구 삼산동 1642-1,울산광역시 남구 산업로647번길 21 (삼산동),44716.0,OK모텔,2026-02-11 13:47:41,U,2026-02-13 02:40:00,여관업,412930.896994106,229123.110710593,여관업,5,1,1,5,0,0,0,31,,,,,0.0,0.0,N,,OK모텔_울산광역시남구삼산동1642-1
422,숙박업,03_11_03_P,3910000,3910029-201-2000-00013,2000-07-31,,1,영업/정상,1,영업,,,,,031 663 2121,1350.74,459-822,경기도 평택시 신장동 320-40,경기도 평택시 쇼핑로 25-1 (신장동),17758.0,브라운도트호텔 평택송탄점,2026-02-03 11:20:09,U,2026-02-06 02:40:00,여관업,204587.596627497,397725.768135498,여관업,5,0,1,5,0,0,35,0,,,,,0.0,0.0,N,,브라운도트호텔평택송탄점_경기도평택시신장동320-40
546,숙박업,03_11_03_P,5370000,5370000-201-2000-00006,2000-07-18,,1,영업/정상,1,영업,,,,,055 6353400,897.12,656-882,경상남도 거제시 사등면 사등리 563-1 외1필지,경상남도 거제시 사등면 거제대로 5454 (외1필지),53277.0,마들렌호텔,2026-02-06 10:18:37,U,2026-02-08 02:40:00,여관업,341399.923200693,157658.211273033,여관업,4,0,0,0,0,0,3,27,,,,,0.0,0.0,N,,마들렌호텔_경상남도거제시사등면사등리563-1외1필지
9,숙박업,03_11_03_P,5530000,5750000-201-2000-00010,2000-07-13,,3,폐업,2,폐업,2018-02-26,,,,031 3529766,1005.27,,경기도 화성시 효행구 정남면 보통리 26-1,경기도 화성시 효행구 정남면 세자로303번길 32,,해바라기,2018-02-27 10:31:36,I,2026-02-04 01:35:23,여관업,197883.533957462,410352.786265894,여관업,0,0,0,0,0,0,0,30,,,,,0.0,0.0,N,,해바라기_경기도화성시효행구정남면보통리26-1
596,숙박업,03_11_03_P,3780000,3810000-201-2000-00002,2000-06-23,,1,영업/정상,1,영업,,,,,031 7177502,1404.08,463-847,경기도 성남시 분당구 정자동 18-10,경기도 성남시 분당구 정자일로198번길 20 (정자동),13558.0,칼튼호텔,2026-02-09 11:29:42,U,2026-02-11 02:40:00,여관업,209424.943231432,429483.49204347,여관업,5,1,1,5,0,0,0,36,,,,,0.0,0.0,N,,칼튼호텔_경기도성남시분당구정자동18-10
755,숙박업,03_11_03_P,3540000,3540000-201-2002-00264,2000-06-19,,1,영업/정상,1,영업,,,,,032 507 1999,0.0,403-862,인천광역시 부평구 갈산동 168-4,인천광역시 부평구 평천로317번길 12-11 (갈산동),21316.0,갈산모텔,2026-02-19 11:01:20,U,2026-02-21 02:40:00,여관업,175687.508686614,446279.040397982,여관업,0,0,0,0,0,0,0,16,,,,,0.0,0.0,N,,갈산모텔_인천광역시부평구갈산동168-4
15,숙박업,03_11_03_P,5530000,5740000-201-2000-00003,2000-06-07,,1,영업/정상,1,영업,,,,,031 3544277,1998.8,,경기도 화성시 만세구 향남읍 제암리 136-19,경기도 화성시 만세구 향남읍 3.1만세로 988-8,,수모텔,2022-11-18 15:14:42,I,2026-02-04 01:35:23,여관업,190994.03043148,402617.006634537,여관업,0,0,0,0,0,0,17,23,,,,,0.0,0.0,N,,수모텔_경기도화성시만세구향남읍제암리136-19
150,숙박업,03_11_03_P,5530000,5740000-201-2000-00009,2000-05-20,,1,영업/정상,1,영업,,,,,031 3549472,1172.98,,경기도 화성시 만세구 팔탄면 창곡리 1014,경기도 화성시 만세구 팔탄면 푸른들판로 773,,아비송모텔,2025-01-08 16:19:16,I,2026-02-04 01:35:23,여관업,190130.016273323,408257.395985326,여관업,0,0,0,0,0,0,0,35,,,,,0.0,0.0,N,,아비송모텔_경기도화성시만세구팔탄면창곡리1014
650,숙박업,03_11_03_P,3350000,3350000-201-2000-01163,2000-05-15,,1,영업/정상,1,영업,,,,,051 521 3535,1079.01,609-831,부산광역시 금정구 서동 210-7,부산광역시 금정구 서동로186번길 18-6 (서동),46328.0,베니스모텔,2026-02-11 14:49:31,U,2026-02-13 02:40:00,여관업,391692.233801975,192546.060194942,여관업,0,0,0,0,0,0,0,30,,,,,0.0,0.0,N,,베니스모텔_부산광역시금정구서동210-7
581,숙박업,03_11_03_P,3700000,3700000-201-2000-00013,2000-05-10,,1,영업/정상,1,영업,,,,,2479682,1115.24,680-812,울산광역시 남구 무거동 1526-4,울산광역시 남구 대학로161번길 21 (무거동),44602.0,10월호텔,2026-02-09 16:16:47,U,2026-02-11 02:40:00,일반호텔,404975.661811754,230193.772237439,일반호텔,4,1,1,4,1,1,0,31,,,,,0.0,0.0,N,,10월호텔_울산광역시남구무거동1526-4
368,숙박업,03_11_03_P,3830000,3840000-201-2000-00003,2000-05-02,,1,영업/정상,1,영업,,,,,031 448 2092,559.0,430-837,경기도 안양시 만안구 안양동 782-10,경기도 안양시 만안구 병목안로 12 (안양동),14001.0,SS(상상)모텔,2026-01-30 15:21:04,U,2026-02-04 11:04:37,여관업,192767.946322562,433037.488693512,여관업,0,0,1,8,0,0,53,0,,,,,0.0,0.0,N,,SS(상상)모텔_경기도안양시만안구안양동782-10
229,숙박업,03_11_03_P,5530000,5740000-201-2000-00001,2000-04-29,,1,영업/정상,1,영업,,,,,031 356 6291,950.0,,경기도 화성시 만세구 송산면 사강리 691-1,경기도 화성시 만세구 송산면 사강시장길43번길 7,,아마라스모텔,2025-08-28 10:42:48,I,2026-02-04 01:35:23,여관업,176388.677657184,412485.381800325,여관업,0,0,0,0,0,0,0,28,,,,,0.0,0.0,N,,아마라스모텔_경기도화성시만세구송산면사강리691-1
693,숙박업,03_11_03_P,3530000,3530000-201-2000-00002,2000-04-08,,3,폐업,2,폐업,2026-02-12,,,,032 4238824,271.0,405-801,인천광역시 남동구 간석동 170-16,인천광역시 남동구 용천로153번길 58 (간석동),21544.0,에스엘(SL)모텔,2026-02-12 10:27:07,U,2026-02-14 02:40:00,여관업,174427.543607306,440328.953755889,여관업,0,0,0,0,0,0,0,24,,,,,0.0,0.0,N,,에스엘(SL)모텔_인천광역시남동구간석동170-16
1000,숙박업,03_11_03_P,3460000,3460000-201-2000-00008,2000-04-06,,1,영업/정상,1,영업,,,,,053 761 5088,1034.0,706-800,대구광역시 수성구 두산동 96-4,대구광역시 수성구 청수로26길 24 (두산동),42170.0,R2모텔,2026-02-26 14:21:32,U,2026-02-28 02:40:00,여관업,346487.736173694,261066.831192977,여관업,5,1,0,0,0,0,2,30,,,,,0.0,0.0,N,,R2모텔_대구광역시수성구두산동96-4
652,숙박업,03_11_03_P,3700000,3700000-201-2000-00009,2000-04-06,,1,영업/정상,1,영업,,,,,052 265 1203,990.48,680-817,울산광역시 남구 삼산동 1562-5,울산광역시 남구 삼산로317번길 12-16 (삼산동),44713.0,아늑호텔 울산삼산점,2026-02-11 15:11:35,U,2026-02-13 02:40:00,여관업,412384.709510273,229314.633611695,여관업,6,1,1,6,0,0,4,26,,,,,0.0,0.0,N,,아늑호텔울산삼산점_울산광역시남구삼산동1562-5
647,숙박업,03_11_03_P,4870000,4870000-201-2000-00004,2000-04-06,,1,영업/정상,1,영업,,,,,061 7837272,1701.0,542-853,전라남도 구례군 마산면 황전리 158-2,전라남도 구례군 마산면 화엄사로 261,57616.0,호텔화엄,2026-02-11 15:57:20,U,2026-02-13 02:40:00,여관업,244335.906789896,192744.722726639,여관업,5,1,0,5,0,1,7,21,,,,임대,0.0,0.0,N,,호텔화엄_전라남도구례군마산면황전리158-2
512,숙박업,03_11_03_P,5310000,5310000-201-2000-00015,2000-03-16,,1,영업/정상,1,영업,,,,,055 746 3734,856.89,660-990,경상남도 진주시 판문동 1077-7,경상남도 진주시 남강로1번길 133 (판문동),52648.0,아시아레이크사이드호텔,2026-02-05 11:23:53,U,2026-02-07 02:40:00,일반호텔,294111.021263564,186822.024754953,일반호텔,0,0,0,0,0,0,3,29,,,,,0.0,0.0,N,,아시아레이크사이드호텔_경상남도진주시판문동1077-7
1045,숙박업,03_11_03_P,5070000,5070000-201-2000-00020,2000-03-15,,3,폐업,2,폐업,2026-02-26,,,,054 8574422,375.28,760-170,경상북도 안동시 안흥동 279-50,경상북도 안동시 중앙시장6길 15 (안흥동),36699.0,발리모텔,2026-02-26 11:27:34,U,2026-02-28 02:40:00,여관업,354364.077769097,341805.799344935,여관업,3,0,1,3,0,0,13,5,,,,,0.0,0.0,N,,발리모텔_경상북도안동시안흥동279-50
