번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,휴게실면적,사무실면적,탈의실면적,회원모집총인원,세부업종명,법인명,Unnamed: 40,record_key
17,체력단련장업,10_42_01_P,3980000,CDFH3301062009000001,2009-04-23,,1,영업/정상,13,영업중,,,,,031-553-9977,,,경기도 구리시 수택동 526-3 우진빌딩 지층,"경기도 구리시 검배로 5, 지하층 (수택동, 우진빌딩)",11929.0,디에이짐 헬스&PT 구리역점,2026-02-02 09:38:03,U,2026-02-04 02:40:00,,212475.288367927,455377.857052032,체력단련장업,사립,,1,0,0.0,0,0.0,0.0,250,,,,디에이짐헬스&PT구리역점_경기도구리시수택동526-3우진빌딩지층
405,체력단련장업,10_42_01_P,3830000,CDFH3301062008000005,2008-07-24,,1,영업/정상,13,영업중,,,,,02-2189-9686,984.08,,경기도 안양시 동안구 호계동 1026-6 지하1호,"경기도 안양시 동안구 엘에스로 127, 지하1호 (호계동, LS타워)",14119.0,LS fitness cenfer,2026-02-11 19:07:56,U,2026-02-13 02:40:00,,195259.373868597,430043.381370533,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,LSfitnesscenfer_경기도안양시동안구호계동1026-6지하1호
98,체력단련장업,10_42_01_P,4671000,CDFH3301062008000002,2008-05-02,,1,영업/정상,13,영업중,,,,,,235.8,,전북특별자치도 군산시 수송동 802,전북특별자치도 군산시 축동안3길 3 (수송동),54089.0,프리덤 휘트니스,2026-02-05 17:41:25,U,2026-02-07 02:40:00,,174134.054216214,274392.145413433,체력단련장업,사립,,0,0,0.0,0,0.0,44.25,0,,,,프리덤휘트니스_전북특별자치도군산시수송동802
7,체력단련장업,10_42_01_P,5530000,CDFH3301062008000001,2008-02-01,,3,폐업,3,폐업,2015-05-20,,,,235-5020,,445-390,경기도 화성시 병점구 진안동  914-6 9층,,,show 휘트니스,2015-05-20 11:12:01,I,2026-02-04 01:35:23,,203801.772098785,412595.107263151,체력단련장업,사립,0,0,0,0.0,0,0.0,0.0,0,,,,show휘트니스_경기도화성시병점구진안동914-69층
802,체력단련장업,10_42_01_P,4820000,CDFH3301062007000006,2007-11-30,,1,영업/정상,13,영업중,,,,,755-5001,838.76,,전라남도 순천시 가곡동 1002-1 유심천스포츠관광호텔,"전라남도 순천시 중앙로 306, 유심천스포츠관광호텔 나동 5층 (가곡동)",57923.0,유심천 스포츠 관광호텔,2026-02-25 08:54:32,U,2026-02-27 02:40:00,,244017.680389758,163878.595645007,체력단련장업,사립,Y,0,0,917.91,0,0.0,0.0,0,,,,유심천스포츠관광호텔_전라남도순천시가곡동1002-1유심천스포츠관광호텔
177,체력단련장업,10_42_01_P,3830000,CDFH3301062007000002,2007-06-22,,1,영업/정상,13,영업중,,,,,,519.97,,경기도 안양시 동안구 관양동 1588-6 평촌라츠오피스텔,"경기도 안양시 동안구 부림로 171, 평촌라츠오피스텔 219호 (관양동)",14051.0,라인짐 휘트니스 평촌점,2026-02-09 20:15:37,U,2026-02-11 02:40:00,,196512.444906236,432911.451582184,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,라인짐휘트니스평촌점_경기도안양시동안구관양동1588-6평촌라츠오피스텔
826,체력단련장업,10_42_01_P,4020000,CDFH3301062007000001,2007-03-22,,1,영업/정상,13,영업중,,,,,031-397-7788,252.0,435-010,경기도 군포시 당동 981,경기도 군포시 용호1로21번길 14 (당동),,군포시노동종합복지관,2026-02-26 16:44:37,U,2026-02-28 02:40:00,,194290.130924746,427008.355762582,체력단련장업,사립,,1,1,6334.41,0,0.0,0.0,0,,,,군포시노동종합복지관_경기도군포시당동981
624,체력단련장업,10_42_01_P,3060000,CDFH3301062007000001,2007-03-09,,1,영업/정상,13,영업중,,,,,,337.05,,서울특별시 중랑구 묵동 250-2,"서울특별시 중랑구 동일로 851, 3층 (묵동)",2013.0,바디캠프,2026-02-20 17:05:22,U,2026-02-22 02:40:00,,206838.555392184,456013.563725937,체력단련장업,사립,,0,1,1038.0,0,0.0,0.0,0,,,,바디캠프_서울특별시중랑구묵동250-2
601,체력단련장업,10_42_01_P,3830000,CDFH3301062006000011,2006-12-26,,1,영업/정상,13,영업중,,,,,,424.68,,경기도 안양시 동안구 관양동 1404,"경기도 안양시 동안구 관평로 328, 세광상가 303호,401호,402호 (관양동)",13937.0,렉스 휘트니스,2026-02-19 21:06:08,U,2026-02-21 02:40:00,,196205.036048061,433698.376399789,체력단련장업,사립,,2,1,0.0,0,0.0,0.0,0,,,,렉스휘트니스_경기도안양시동안구관양동1404
585,체력단련장업,10_42_01_P,3860000,CDFH3301062006000013,2006-10-07,,1,영업/정상,13,영업중,,,,,032-655-5959,413.0,,경기도 부천시 소사구 송내동 450-3 송내동유진프라자,"경기도 부천시 소사구 성주로 86-10, 유진프라자 201,202호 (송내동)",14745.0,와이짐,2026-02-19 17:23:59,U,2026-02-21 02:40:00,,179235.352153555,441898.65028035,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,와이짐_경기도부천시소사구송내동450-3송내동유진프라자
530,체력단련장업,10_42_01_P,3080000,CDFH3301062006000003,2006-10-02,,1,영업/정상,13,영업중,,,,,997-2636,285.0,142-882,서울특별시 강북구 수유동 340-9,서울특별시 강북구 삼양로 441 (수유동),1033.0,삼각산 헬스타운,2026-02-13 10:03:15,U,2026-02-15 02:40:00,,201347.013704111,460067.905575245,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,삼각산헬스타운_서울특별시강북구수유동340-9
6,체력단련장업,10_42_01_P,5530000,CDFH3301062006000001,2006-05-02,,1,영업/정상,13,영업중,,,,,,,,경기도 화성시 만세구 우정읍 매향리 966,경기도 화성시 만세구 우정읍 기아자동차로 95,18571.0,기아스포츠센타,2026-01-30 13:24:15,I,2026-02-04 01:35:23,,178347.843007691,392918.701206768,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,기아스포츠센타_경기도화성시만세구우정읍매향리966
211,체력단련장업,10_42_01_P,3170000,CDFH3301062006000004,2006-04-06,,1,영업/정상,13,영업중,,,,,,743.0,,서울특별시 금천구 가산동 60-19 SJ테크노빌,"서울특별시 금천구 벚꽃로 278, SJ테크노빌 지하1층 B110~B114, B116~B118호 (가산동)",8511.0,헬스보이짐&골프인 가산역점,2026-02-10 13:12:20,U,2026-02-12 02:40:00,,189722.178532426,441920.972770099,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,헬스보이짐&골프인가산역점_서울특별시금천구가산동60-19SJ테크노빌
333,체력단련장업,10_42_01_P,3990000,CDFH3301062005000006,2005-08-16,,3,폐업,3,폐업,2019-11-25,,,,,330.0,472-938,경기도 남양주시 평내동 578-3 메인프라자 10층,"경기도 남양주시 평내로29번길 41, 10층 (평내동, 메인프라자)",12223.0,스마일 휘트니스센터,2026-02-11 10:57:08,U,2026-02-13 02:40:00,,220667.794203159,460363.34357979,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,스마일휘트니스센터_경기도남양주시평내동578-3메인프라자10층
532,체력단련장업,10_42_01_P,3080000,CDFH3301062004000005,2004-08-30,,1,영업/정상,13,영업중,,,,,02-908-2221,,,서울특별시 강북구 수유동 185-1 서울우유농협 수유동지점,"서울특별시 강북구 한천로 1093, 서울우유농협 수유동지점 2층 (수유동)",1043.0,노블휘트니스클럽,2026-02-13 10:58:09,U,2026-02-15 02:40:00,,201858.457445697,460096.172191381,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,노블휘트니스클럽_서울특별시강북구수유동185-1서울우유농협수유동지점
179,체력단련장업,10_42_01_P,3830000,CDFH3301062004000005,2004-05-10,,1,영업/정상,13,영업중,,,,,,514.14,,경기도 안양시 동안구 평촌동 85-10 노블레스의류타운,"경기도 안양시 동안구 흥안대로 459, 노블레스의류타운 제디동 제301호 (평촌동)",14058.0,주식회사 업투평촌,2026-02-09 20:09:41,U,2026-02-11 02:40:00,,197744.633465488,432578.867395688,체력단련장업,사립,,2,0,2740.51,0,0.0,0.0,0,,,,주식회사업투평촌_경기도안양시동안구평촌동85-10노블레스의류타운
236,체력단련장업,10_42_01_P,3740000,CDFH3301062004000008,2004-04-14,,1,영업/정상,13,영업중,,,,,248-0040,596.0,440-836,경기도 수원시 장안구 정자동 266-3,경기도 수원시 장안구 대평로 128 (정자동),,(주)수정스포츠,2026-02-10 16:34:24,U,2026-02-12 02:40:00,,199142.599332731,421905.117536844,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,(주)수정스포츠_경기도수원시장안구정자동266-3
235,체력단련장업,10_42_01_P,3740000,CDFH3301062004000006,2004-03-24,,1,영업/정상,13,영업중,,,,,253-0605,,440-855,경기도 수원시 장안구 파장동 627-9,경기도 수원시 장안구 경수대로 1030 (파장동),,원타임짐 휘트니스 파장점,2026-02-10 11:02:46,U,2026-02-12 02:40:00,,199893.488922202,422819.367343232,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,원타임짐휘트니스파장점_경기도수원시장안구파장동627-9
642,체력단련장업,10_42_01_P,3830000,CDFH3301062003000009,2003-12-08,,1,영업/정상,13,영업중,,,,,031-348-9191,299.0,,경기도 안양시 동안구 관양동 1604 남경빌딩,"경기도 안양시 동안구 관평로182번길 42, 남경빌딩 (관양동)",14066.0,하데스클럽,2026-02-20 13:18:33,U,2026-02-22 02:40:00,,196621.647989575,432394.138615991,체력단련장업,사립,,2,0,4069.0,0,0.0,0.0,0,,,,하데스클럽_경기도안양시동안구관양동1604남경빌딩
581,체력단련장업,10_42_01_P,3860000,CDFH3301062003000006,2003-12-02,,1,영업/정상,13,영업중,,,,,032-343-5588,266.0,,경기도 부천시 소사구 소사본동 244-33 삼원상가,경기도 부천시 소사구 은성로 91 (소사본동),14699.0,리버스휘트니스 소사본동점,2026-02-19 17:31:31,U,2026-02-21 02:40:00,,182317.909611906,441481.550037702,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,리버스휘트니스소사본동점_경기도부천시소사구소사본동244-33삼원상가
157,체력단련장업,10_42_01_P,3740000,CDFH3301062003000108,2003-11-27,,1,영업/정상,13,영업중,,,,,031-206-8765,896.0,,경기도 수원시 영통구 영통동 958-1 드림피아빌딩 6층,"경기도 수원시 영통구 봉영로 1623, 드림피아빌딩 6층 (영통동)",16703.0,스포인,2026-02-09 15:29:37,U,2026-02-11 02:40:00,,206556.351819145,417113.766621288,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,스포인_경기도수원시영통구영통동958-1드림피아빌딩6층
97,체력단련장업,10_42_01_P,3900000,CDFH3301062003000045,2003-11-07,,1,영업/정상,13,영업중,,,,,,318.2,,경기도 광명시 철산동 509-267 서빈빌딩 401~4호,"경기도 광명시 도덕공원로 23, 서빈빌딩 401~4호 (철산동)",14253.0,K-body,2026-02-05 17:27:55,U,2026-02-07 02:40:00,,188025.296800988,441027.486409186,체력단련장업,사립,,0,0,2311.32,0,0.0,0.0,0,,,,K-body_경기도광명시철산동509-267서빈빌딩401~4호
488,체력단련장업,10_42_01_P,4641000,CDFH3301062003000022,2003-07-07,,3,폐업,3,폐업,2026-02-12,,,,242-8006,528.0,561-827,전북특별자치도 전주시 덕진구 인후동1가 817-2,전북특별자치도 전주시 덕진구 견훤로 209 (인후동1가),,바벨과 사람 헬스클럽,2026-02-12 16:35:54,U,2026-02-14 02:40:00,,214257.014799464,258919.061636125,체력단련장업,사립,Y,2,0,0.0,0,0.0,0.0,0,,,,바벨과사람헬스클럽_전북특별자치도전주시덕진구인후동1가817-2
31,체력단련장업,10_42_01_P,3900000,CDFH3301062003000015,2003-05-26,,1,영업/정상,13,영업중,,,,,02-2612-0620,,423-815,경기도 광명시 광명동 720-5 4층,경기도 광명시 도덕로 63 (광명동),14276.0,비타민휘트니스클럽,2026-01-30 15:14:47,U,2026-02-04 11:04:37,,187035.348891876,440871.235518745,체력단련장업,사립,,0,0,0.0,0,5.91,0.0,0,,,,비타민휘트니스클럽_경기도광명시광명동720-54층
813,체력단련장업,10_42_01_P,5080000,CDFH3301062003000004,2003-04-07,,3,폐업,3,폐업,2026-02-23,,,,455-1074,398.89,730-940,경상북도 구미시 송정동 61-7,경상북도 구미시 송원동로 32-3 (송정동),39276.0,동아장헬스장,2026-02-25 12:51:12,U,2026-02-27 02:40:00,,321373.820406123,291908.819118312,체력단련장업,사립,,0,0,0.0,0,398.89,0.0,0,,,,동아장헬스장_경상북도구미시송정동61-7
82,체력단련장업,10_42_01_P,3190000,CDFH3301062003000006,2003-03-05,,1,영업/정상,13,영업중,,,,,825-2225,948.65,,서울특별시 동작구 노량진동 330 삼익프라자 2층 223~227호,"서울특별시 동작구 만양로 84, 2층 223~227호 (노량진동, 삼익프라자)",6914.0,슈트짐(SUIT GYM),2026-02-03 16:40:46,U,2026-02-06 02:40:00,,195079.265528912,445413.288375132,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,슈트짐(SUITGYM)_서울특별시동작구노량진동330삼익프라자2층223~227호
533,체력단련장업,10_42_01_P,3080000,CDFH3301062002000004,2002-10-09,,1,영업/정상,13,영업중,,,,,,556.99,,서울특별시 강북구 미아동 310-4,"서울특별시 강북구 도봉로 167, 4층 (미아동)",1171.0,우주짐 2호점,2026-02-13 10:02:14,U,2026-02-15 02:40:00,,202301.896655504,457919.42367741,체력단련장업,사립,,2,0,0.0,0,0.0,0.0,0,,,,우주짐2호점_서울특별시강북구미아동310-4
27,체력단련장업,10_42_01_P,5120000,CDFH3301062001000002,2001-07-28,,1,영업/정상,13,영업중,,,,,,489.48,,경상북도 문경시 모전동 943-5,경상북도 문경시 당교7길 31 (모전동),36984.0,뉴골드헬스,2026-02-02 15:18:57,U,2026-02-04 02:40:00,,305736.262500482,342948.401681835,체력단련장업,사립,,2,1,780.64,0,0.0,0.0,0,,,,뉴골드헬스_경상북도문경시모전동943-5
77,체력단련장업,10_42_01_P,5710000,CDFH3301062001000005,2001-06-04,,3,폐업,3,폐업,2026-02-03,,,,294-5500,,361-823,충청북도 청주시 서원구 분평동 1380-0,충청북도 청주시 서원구 1순환로1107번길 33 (분평동),,골드휘트니스클럽,2026-02-03 17:29:46,U,2026-02-06 02:40:00,,243708.226269949,345309.047699884,체력단련장업,사립,,0,0,205.0,0,0.0,0.0,0,,,,골드휘트니스클럽_충청북도청주시서원구분평동1380-0
8,체력단련장업,10_42_01_P,5530000,CDFH3301062001000002,2001-02-14,,4,취소/말소/만료/정지/중지,35,직권말소,2019-06-13,,,,(031)351-2616,,,경기도 화성시 만세구 우정읍 화산리 70-5 지하,,,카렌스스포츠센터,2019-06-13 18:26:22,I,2026-02-04 01:35:23,,182789.353386093,396727.676271746,체력단련장업,사립,,0,0,147.8,0,0.0,0.0,0,,,,카렌스스포츠센터_경기도화성시만세구우정읍화산리70-5지하
633,체력단련장업,10_42_01_P,3310000,CDFH3301062001000001,2001-02-01,,1,영업/정상,13,영업중,,,,,051-710-0097,339.78,608-821,부산광역시 남구 문현동 127-59 4층,"부산광역시 남구 고동골로 66, 4층 (문현동)",48416.0,제이피트니스 문현점,2026-02-20 11:53:21,U,2026-02-22 02:40:00,,388708.504493627,184607.683566291,체력단련장업,사립,,2,1,4195.69,0,0.0,0.0,0,,,,제이피트니스문현점_부산광역시남구문현동127-594층
801,체력단련장업,10_42_01_P,4820000,CDFH3301062000000003,2000-12-27,,1,영업/정상,13,영업중,,,,,725-5001,495.0,,전라남도 순천시 조례동 1833-1,"전라남도 순천시 왕궁길 11 (조례동, 유심천)",57971.0,유심천건강랜드체력단련장,2026-02-25 08:54:16,U,2026-02-27 02:40:00,,248499.630823737,161794.838474812,체력단련장업,사립,,0,0,535.06,0,0.0,0.0,0,,,,유심천건강랜드체력단련장_전라남도순천시조례동1833-1
347,체력단련장업,10_42_01_P,3510500,CDFH3301062000000010,2000-09-21,,1,영업/정상,13,영업중,,,,,,397.46,,인천광역시 미추홀구 주안동 225-6 광원빌딩 5층,"인천광역시 미추홀구 미추홀대로 725, 5층 (주안동)",22136.0,넘버제로짐 헬스&PT,2026-02-11 14:14:19,U,2026-02-13 02:40:00,,171614.039690807,440058.830894245,체력단련장업,사립,,2,0,0.0,0,234.54,0.0,0,,,,넘버제로짐헬스&PT_인천광역시미추홀구주안동225-6광원빌딩5층
74,체력단련장업,10_42_01_P,4671000,CDFH3301062000000001,2000-05-02,,1,영업/정상,13,영업중,,,,,063-468-0093,396.0,573-863,전북특별자치도 군산시 나운동 107-8 나운프라자 501,"전북특별자치도 군산시 하나운로 38 (나운동,나운프라자 501)",,굿모닝헬스테크,2026-02-04 18:26:05,U,2026-02-06 02:40:00,,172945.857671955,273583.762153933,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,굿모닝헬스테크_전북특별자치도군산시나운동107-8나운프라자501
575,체력단련장업,10_42_01_P,3860000,CDFH3301061998000005,1998-02-25,,1,영업/정상,13,영업중,,,,,346-0623,382.38,,경기도 부천시 소사구 괴안동 188-7 오즈빌딩,"경기도 부천시 소사구 경인로 573, 오즈빌딩 (괴안동)",14677.0,유어스,2026-02-19 17:32:31,U,2026-02-21 02:40:00,,183846.985723332,442802.635840738,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,유어스_경기도부천시소사구괴안동188-7오즈빌딩
537,체력단련장업,10_42_01_P,3080000,CDFH3301061997000005,1997-01-17,,1,영업/정상,13,영업중,,,,,989-6290,332.24,142-861,서울특별시 강북구 번동 165-4,"서울특별시 강북구 한천로109길 53, 3,4,5층 (번동, 유림빌딩)",1226.0,라인짐,2026-02-13 10:00:57,U,2026-02-15 02:40:00,,203589.199617419,458345.673722606,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,라인짐_서울특별시강북구번동165-4
52,체력단련장업,10_42_01_P,3040000,CDFH3301061994000002,1994-08-01,,1,영업/정상,13,영업중,,,,,,269.58,,서울특별시 광진구 자양동 216-9,"서울특별시 광진구 아차산로 380, 세화빌딩 4, 5층 (자양동)",5051.0,휘트니스피플우먼 구의점,2026-02-04 16:32:59,U,2026-02-06 02:40:00,,207444.54897561,448263.89528182,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,휘트니스피플우먼구의점_서울특별시광진구자양동216-9
531,체력단련장업,10_42_01_P,3080000,CDFH3301061994000001,1994-04-25,,1,영업/정상,13,영업중,,,,,999-2229,132.44,,서울특별시 강북구 수유동 381-2 정암빌딩,"서울특별시 강북구 삼양로 424, 정암빌딩 3층 (수유동)",1041.0,가인,2026-02-13 10:32:53,U,2026-02-15 02:40:00,,201447.680915415,459900.993830562,체력단련장업,사립,,0,0,0.0,0,0.0,0.0,0,,,,가인_서울특별시강북구수유동381-2정암빌딩
178,체력단련장업,10_42_01_P,3830000,CDFH3301061993000002,1993-02-09,,1,영업/정상,13,영업중,,,,,031-424-9203,296.09,,경기도 안양시 동안구 관양동 1450 3층,"경기도 안양시 동안구 관악대로 344, 3층 (관양동)",13946.0,열린스포츠센터,2026-02-09 20:01:51,U,2026-02-11 02:40:00,,196490.984721836,433481.278968513,체력단련장업,사립,,1,0,1391.7,0,0.0,0.0,0,,,,열린스포츠센터_경기도안양시동안구관양동14503층
