"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","휴게실면적","사무실면적","탈의실면적","회원모집총인원","세부업종명","법인명",
"537","체력단련장업","10_42_01_P","3740000","CDFH3301062024000030","2024-05-31","","01","영업/정상","13","영업중","","","","","","202.04","","경기도 수원시 팔달구 우만동 140-4","경기도 수원시 팔달구 중부대로 185, 3층 (우만동)","16494","올데이피티","2026-02-13 13:01:08","U","2026-02-15 02:40:00","","203171.687902161","419487.538203233","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"538","체력단련장업","10_42_01_P","3080000","CDFH3301062022000001","2022-02-18","","01","영업/정상","13","영업중","","","","","02-989-9679","271","","서울특별시 강북구 수유동 95-7 수유동 이테크밸리 오피스텔","서울특별시 강북구 도봉로77길 6, 수유동 이테크밸리 오피스텔 지층 B102~105호 (수유동)","01113","빌리프짐 수유점","2026-02-13 10:05:37","U","2026-02-15 02:40:00","","201942.872328818","459046.125539538","체력단련장업","사립","","2","1","0","0","0","0","0","","",
"539","체력단련장업","10_42_01_P","3860000","CDFH3301062014000010","2014-10-02","","01","영업/정상","13","영업중","","","","","032-668-7100","361.73","","경기도 부천시 소사구 송내동 373 대우프라자 902호","경기도 부천시 소사구 중동로 48, 대우프라자 902호 (송내동)","14722","울트라 짐","2026-02-13 13:25:47","U","2026-02-15 02:40:00","","179078.757447788","442487.291750303","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"540","체력단련장업","10_42_01_P","3910000","CDFH3301062026000007","2026-01-23","","01","영업/정상","13","영업중","","","","","","191.62","","경기도 평택시 고덕면 방축리 667-10","경기도 평택시 고덕면 효학길 102, B동","17822","크로스핏 피닉스 고덕","2026-02-13 14:58:03","U","2026-02-15 02:40:00","","202861.990547666","390373.671751107","체력단련장업","사립","","2","1","189.35","0","0","0","0","","",
"541","체력단련장업","10_42_01_P","3210000","CDFH3301062024000006","2024-05-17","","01","영업/정상","13","영업중","","","","","02-542-2654","334.93","","서울특별시 서초구 잠원동 20-5 인성빌딩","서울특별시 서초구 강남대로 603, 인성빌딩 지하1층 (잠원동)","06526","신사 라이크짐","2026-02-13 10:28:15","U","2026-02-15 02:40:00","","201631.754128865","445925.192925207","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"542","체력단련장업","10_42_01_P","5710000","CDFH3301062025000020","2025-11-11","","01","영업/정상","13","영업중","","","","","","128.03","","충청북도 청주시 서원구 사창동 250-1","충청북도 청주시 서원구 천석로14번길 2, 3층 (사창동)","28566","트루핏 맞춤운동 연구소","2026-02-13 15:38:06","U","2026-02-15 02:40:00","","241572.69739872","348471.649918474","체력단련장업","사립","","1","0","493.96","0","0","0","0","","",
"543","체력단련장업","10_42_01_P","3080000","CDFH3301062025000014","2025-12-11","","01","영업/정상","13","영업중","","","","","","108.48","","서울특별시 강북구 수유동 2-9","서울특별시 강북구 수유로 81, 3층 (수유동)","01080","짐코사트 헬스&PT 수유점","2026-02-13 10:12:37","U","2026-02-15 02:40:00","","201924.122202062","459334.904113234","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"544","체력단련장업","10_42_01_P","3860000","CDFH3301062024000003","2024-01-26","","01","영업/정상","13","영업중","","","","","","115.5","","경기도 부천시 소사구 송내동 369-1 A동 지층2호","경기도 부천시 소사구 중동로49번길 44, A동 지층 2호 (송내동)","14721","프리원핏 부천점","2026-02-13 13:27:47","U","2026-02-15 02:40:00","","178862.130037304","442597.388820778","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"545","체력단련장업","10_42_01_P","3110000","CDFH3301062026000001","2026-02-06","","01","영업/정상","13","영업중","","","","","070-8064-3940","78.16","","서울특별시 은평구 신사동 40-24 호림트윈타워1차","서울특별시 은평구 은평터널로 192-3, B1층 (신사동, 호림트윈타워1차)","03441","더 바드 스튜디오","2026-02-13 18:00:20","U","2026-02-15 02:40:00","","191904.662393449","454813.833562171","체력단련장업","사립","","1","2","644.65","0","0","0","0","","",
"546","체력단련장업","10_42_01_P","3080000","CDFH3301062025000013","2025-10-10","","01","영업/정상","13","영업중","","","","","02-998-6850","295.74","","서울특별시 강북구 수유동 231-1","서울특별시 강북구 노해로 87, 3,4층 (수유동)","01048","바디채널 광산사거리점","2026-02-13 10:11:22","U","2026-02-15 02:40:00","","201897.940868829","460144.594236497","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"547","체력단련장업","10_42_01_P","3080000","CDFH3301062025000012","2025-10-02","","01","영업/정상","13","영업중","","","","","02-982-2161","845.69","","서울특별시 강북구 미아동 1364","서울특별시 강북구 도봉로 52, 지하2층 (미아동)","01215","짐박스피트니스 미아사거리역점","2026-02-13 10:10:29","U","2026-02-15 02:40:00","","202624.617262819","456818.85207077","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"548","체력단련장업","10_42_01_P","3080000","CDFH3301062025000011","2025-09-15","","01","영업/정상","13","영업중","","","","","","84.83","","서울특별시 강북구 미아동 773-29","서울특별시 강북구 솔매로 75, 지하층 (미아동)","01123","프리원핏 미아점","2026-02-13 10:09:34","U","2026-02-15 02:40:00","","201753.723509196","458069.598656775","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"549","체력단련장업","10_42_01_P","3080000","CDFH3301062025000010","2025-08-29","","01","영업/정상","13","영업중","","","","","","68.09","","서울특별시 강북구 번동 416-19","서울특별시 강북구 한천로131길 17, 4층 (번동)","01064","핏의공식","2026-02-13 10:08:49","U","2026-02-15 02:40:00","","202350.743493461","459564.650497089","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"550","체력단련장업","10_42_01_P","3080000","CDFH3301062025000009","2025-08-04","","01","영업/정상","13","영업중","","","","","","92.56","","서울특별시 강북구 미아동 61-51","서울특별시 강북구 도봉로13길 13, 3층 (미아동)","01206","스타필라테스","2026-02-13 10:08:09","U","2026-02-15 02:40:00","","202520.81395775","456943.572543006","체력단련장업","사립","","1","0","0","0","0","0","0","","",
"551","체력단련장업","10_42_01_P","3220000","CDFH3301062025000051","2025-09-08","","03","폐업","03","폐업","2026-02-13","","","","","69.4","","서울특별시 강남구 신사동 592-5","서울특별시 강남구 논현로158길 5, 201호 (신사동)","06025","아크바디시카고","2026-02-13 13:51:11","U","2026-02-15 02:40:00","","202475.184677424","446663.106634684","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"552","체력단련장업","10_42_01_P","5670000","CDFH3301062021000014","2021-06-08","","01","영업/정상","13","영업중","","","","","055-252-1237","473.02","","경상남도 창원시 의창구 서상동 659-1","경상남도 창원시 의창구 평산로219번길 33, 1층,2층 (서상동)","51370","아이언짐 창원중동점","2026-02-13 13:10:24","U","2026-02-15 02:40:00","","347571.236030627","196960.665667359","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"553","체력단련장업","10_42_01_P","3830000","CDFH3301062010000005","2010-07-26","","01","영업/정상","13","영업중","","","","","031-427-6712","481.7","431-849","경기도 안양시 동안구 호계동 975-3 대우디오슈페리움 201호","경기도 안양시 동안구 경수대로 483, 201호 (호계동, 대우디오슈페리움)","14120","바로피트니스","2026-02-13 13:52:38","U","2026-02-15 02:40:00","","196189.06353529","429320.618193636","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"554","체력단련장업","10_42_01_P","3080000","CDFH3301062016000001","2016-02-22","","01","영업/정상","13","영업중","","","","","997-8244","196.15","","","서울특별시 강북구 도봉로 350 (미아동)","01165","다이어트모드 휘트니스","2026-02-13 10:04:56","U","2026-02-15 02:40:00","","202286.63951403","459579.709768183","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"555","체력단련장업","10_42_01_P","3080000","CDFH3301062017000002","2017-04-25","","01","영업/정상","13","영업중","","","","","","173","","서울특별시 강북구 미아동 703-5","서울특별시 강북구 삼양로 188, 5층 (미아동)","01174","Jfit","2026-02-13 11:14:39","U","2026-02-15 02:40:00","","201776.685146403","457590.92644878","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"556","체력단련장업","10_42_01_P","3080000","CDFH3301062025000008","2025-03-12","","01","영업/정상","13","영업중","","","","","","269.51","","서울특별시 강북구 미아동 860-171 June27","서울특별시 강북구 도봉로10길 73, 지층 (미아동)","01215","유포리아 헬스","2026-02-13 10:07:01","U","2026-02-15 02:40:00","","202632.71134547","457074.811678173","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"557","체력단련장업","10_42_01_P","3080000","CDFH3301062023000008","2023-12-29","","01","영업/정상","13","영업중","","","","","","142.83","","서울특별시 강북구 수유동 252-192","서울특별시 강북구 노해로 102, 지층 (수유동)","01051","프리원핏 수유점","2026-02-13 10:06:14","U","2026-02-15 02:40:00","","202005.719786702","460219.834080812","체력단련장업","사립","","3","0","0","0","0","0","0","","",
"558","체력단련장업","10_42_01_P","5380000","CDFH3301062013000002","2013-12-06","","01","영업/정상","13","영업중","","","","","055-364-0080","547.89","","경상남도 양산시 물금읍 범어리 2711-10 세정에스타 804~7호","경상남도 양산시 물금읍 청운로 349, 세정에스타 804~807호","50611","수오피트니스 헬스&PT 양산점","2026-02-13 11:37:04","U","2026-02-15 02:40:00","","383218.885154603","204983.029180956","체력단련장업","사립","","2","1","13608.46","0","0","0","0","","",
"559","체력단련장업","10_42_01_P","3080000","CDFH3301062006000003","2006-10-02","","01","영업/정상","13","영업중","","","","","997-2636","285","142-882","서울특별시 강북구 수유동 340-9","서울특별시 강북구 삼양로 441 (수유동)","01033","삼각산 헬스타운","2026-02-13 10:03:15","U","2026-02-15 02:40:00","","201347.013704111","460067.905575245","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"560","체력단련장업","10_42_01_P","3080000","CDFH3301061994000001","1994-04-25","","01","영업/정상","13","영업중","","","","","999-2229","132.44","","서울특별시 강북구 수유동 381-2 정암빌딩","서울특별시 강북구 삼양로 424, 정암빌딩 3층 (수유동)","01041","가인","2026-02-13 10:32:53","U","2026-02-15 02:40:00","","201447.680915415","459900.993830562","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"561","체력단련장업","10_42_01_P","3080000","CDFH3301062004000005","2004-08-30","","01","영업/정상","13","영업중","","","","","02-908-2221","","","서울특별시 강북구 수유동 185-1 서울우유농협 수유동지점","서울특별시 강북구 한천로 1093, 서울우유농협 수유동지점 2층 (수유동)","01043","노블휘트니스클럽","2026-02-13 10:58:09","U","2026-02-15 02:40:00","","201858.457445697","460096.172191381","체력단련장업","사립","","0","0","0","0","0","0","0","","",
"562","체력단련장업","10_42_01_P","3080000","CDFH3301062002000004","2002-10-09","","01","영업/정상","13","영업중","","","","","","556.99","","서울특별시 강북구 미아동 310-4","서울특별시 강북구 도봉로 167, 4층 (미아동)","01171","우주짐 2호점","2026-02-13 10:02:14","U","2026-02-15 02:40:00","","202301.896655504","457919.42367741","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"563","체력단련장업","10_42_01_P","3080000","CDFH3301062013000003","2013-05-31","","01","영업/정상","13","영업중","","","","","02-999-9905","353.5","","서울특별시 강북구 수유동 279-37","서울특별시 강북구 삼양로 516, 3,4층 (수유동)","01044","제이짐","2026-02-13 11:06:42","U","2026-02-15 02:40:00","","201178.340673777","460743.362707152","체력단련장업","사립","","1","0","645.64","0","0","0","0","","",
"564","체력단련장업","10_42_01_P","3080000","CDFH3301062014000001","2014-07-24","","01","영업/정상","13","영업중","","","","","","132.08","","서울특별시 강북구 미아동 484-4","서울특별시 강북구 숭인로 63-1, 3층 (미아동)","01211","이성현 퍼스널 트레이닝","2026-02-13 11:07:38","U","2026-02-15 02:40:00","","202477.627412151","456690.622279341","체력단련장업","사립","","1","0","444.34","0","0","0","0","","",
"565","체력단련장업","10_42_01_P","3080000","CDFH3301062014000006","2014-11-05","","01","영업/정상","13","영업중","","","","","989-2438","369.32","142-815","서울특별시 강북구 미아동 322-1","서울특별시 강북구 도봉로 143, 지하층 (미아동)","01176","피트니스팩토리 24","2026-02-13 10:03:58","U","2026-02-15 02:40:00","","202375.390768737","457684.868086159","체력단련장업","사립","","2","0","0","0","0","0","0","","",
"566","체력단련장업","10_42_01_P","3080000","CDFH3301061997000005","1997-01-17","","01","영업/정상","13","영업중","","","","","989-6290","332.24","142-861","서울특별시 강북구 번동 165-4","서울특별시 강북구 한천로109길 53, 3,4,5층 (번동, 유림빌딩)","01226","라인짐","2026-02-13 10:00:57","U","2026-02-15 02:40:00","","203589.199617419","458345.673722606","체력단련장업","사립","","0","0","0","0","0","0","0","","",
