번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),비상시설위치,시설구분명,시설명건물명,해제일자,Unnamed: 32,record_key
391,민방위급수시설,11_46_01_P,3390000,3390000-E199700006,1997-03-28,,1,영업/정상,18,사용중,,,,,,77.0,,부산광역시 사상구 모라동 75 백양푸른숲아파트,"부산광역시 사상구 모라로192번길 50 (모라동, 백양푸른숲아파트)",46935,백양푸른숲아파트,2026-02-05 09:18:31,U,2026-02-07 02:40:00,,382142.830726141,188934.845080742,부산광역시 사상구 모라동 75 백양푸른숲아파트,지자체시설,백양푸른숲아파트,,,백양푸른숲아파트_부산광역시사상구모라동75백양푸른숲아파트
291,민방위급수시설,11_46_01_P,4440000,4440000-E199700100,1997-03-11,,1,영업/정상,18,사용중,,,,,,111.0,,충청북도 영동군 영동읍 42번지 5호,충청북도 영동군 영동읍 학산영동로 1220,370-807,영동도서관,2026-01-30 18:10:47,U,2026-02-04 11:04:37,,269386.656678158,297020.273181141,충청북도 영동군 영동읍 42번지 5호,정부지원시설,영동도서관,,,영동도서관_충청북도영동군영동읍42번지5호
284,민방위급수시설,11_46_01_P,4711000,4711000-E199700003,1997-02-06,,1,영업/정상,18,사용중,,,,,,110.0,,전북특별자치도 김제시 검산동 1031번지,전북특별자치도 김제시 요촌길 45 (검산동),54378,검산소공원,2026-01-30 15:48:34,U,2026-02-04 11:04:37,,190532.958689634,256127.591232654,전북특별자치도 김제시 검산동 1031번지,정부지원시설,검산소공원,,,검산소공원_전북특별자치도김제시검산동1031번지
545,민방위급수시설,11_46_01_P,3560000,3560000-E199700006,1997-01-02,,1,영업/정상,18,사용중,,,,,,72.0,,인천광역시 서구 석남동 509번지 26호,"인천광역시 서구 옻우물로 25 (석남동, 에버랜드 모텔)",22790,에버랜드모텔,2026-02-26 15:44:57,U,2026-02-28 02:40:00,,171016.126,445204.225,인천광역시 서구 석남동 509번지 26호,공공용시설,에버랜드모텔,,,에버랜드모텔_인천광역시서구석남동509번지26호
53,민방위급수시설,11_46_01_P,4060000,4060000-E199700010,1997-01-02,,1,영업/정상,18,사용중,,,,,,140.0,,경기도 파주시 문산읍 운천리 56번지 65호,,,운천3리 간이급수,2023-09-15 10:22:29,D,2026-02-03 02:30:00,,179772.654391022,486409.602259066,경기도 파주시 문산읍 운천리 56번지 65호,공공용시설,운천3리 간이급수,,,운천3리간이급수_경기도파주시문산읍운천리56번지65호
175,민방위급수시설,11_46_01_P,5530000,5750000-E199700004,1997-01-01,2016-08-01,4,취소/말소/만료/정지/중지,19,사용중지,2016-08-01,,,,,102.0,,경기도 화성시 효행구 봉담읍 상리 27번지 1호,경기도 화성시 효행구 봉담읍 샘마을1길 7,445-891,봉담읍사무소,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,195493.315834384,413121.490869125,경기도 화성시 효행구 봉담읍 상리 27번지 1호,정부지원시설,봉담읍사무소,20160801.0,,봉담읍사무소_경기도화성시효행구봉담읍상리27번지1호
173,민방위급수시설,11_46_01_P,5530000,5740000-E199700001,1997-01-01,,1,영업/정상,18,사용중,,,,,,250.0,,경기도 화성시 만세구 송산면 마산리 326-3 마산초등학교,"경기도 화성시 만세구 송산면 송산포도로 582, 마산초등학교",18545,마산초등학교,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,172660.813208897,414425.759689439,경기도 화성시 만세구 송산면 마산리 326-3 마산초등학교,공공용시설,마산초등학교,,,마산초등학교_경기도화성시만세구송산면마산리326-3마산초등학교
404,민방위급수시설,11_46_01_P,3040000,3040000-E199800002,1997-01-01,,1,영업/정상,18,사용중,,,,,,700.0,,서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),143-721,테크노마트,2026-02-05 14:45:16,U,2026-02-07 02:40:00,,208394.416382167,448165.279999905,서울특별시 광진구 구의동 546번지 4호,공공용시설,테크노마트,,,테크노마트_서울특별시광진구구의동546번지4호
382,민방위급수시설,11_46_01_P,3560000,3560000-E199600001,1996-12-31,,1,영업/정상,18,사용중,,,,,,100.0,,인천광역시 서구 심곡동 238-5 갈마공원,"인천광역시 서구 승학로272번길 7, 갈마공원 (심곡동)",22725,갈마공원,2026-02-05 09:20:52,U,2026-02-07 02:40:00,,171087.592575833,449424.370444219,인천광역시 서구 심곡동 238-5 갈마공원,정부지원시설,갈마공원,,,갈마공원_인천광역시서구심곡동238-5갈마공원
324,민방위급수시설,11_46_01_P,4211000,4211000-E199600003,1996-12-31,,1,영업/정상,18,사용중,,,,,,100.0,,강원특별자치도 동해시 북평동 127번지 1호,강원특별자치도 동해시 대동로 137 (북평동),,북평동 비상급수시설,2026-02-04 14:16:13,U,2026-02-06 02:40:00,,387906.100194404,444511.862173777,강원특별자치도 동해시 북평동 127번지 1호,지자체시설,북평동 비상급수시설,,,북평동비상급수시설_강원특별자치도동해시북평동127번지1호
321,민방위급수시설,11_46_01_P,4211000,4211000-E199600001,1996-12-31,,1,영업/정상,18,사용중,,,,,,100.0,,강원특별자치도 동해시 발한동 514번지 1호,강원특별자치도 동해시 동호3길 35 (발한동),,동호동 비상급수시설,2026-02-04 14:14:01,U,2026-02-06 02:40:00,,385542.841773949,451354.084682341,강원특별자치도 동해시 발한동 514번지 1호,지자체시설,동호동 비상급수시설,,,동호동비상급수시설_강원특별자치도동해시발한동514번지1호
128,민방위급수시설,11_46_01_P,5530000,5760000-E199600001,1996-12-27,,1,영업/정상,18,사용중,,,,,,150.0,,경기도 화성시 병점구 진안동 526번지 2호,경기도 화성시 병점구 병점3로 23 (진안동),445-390,동부출장소 민방위급수시설,2026-02-01 09:45:07,U,2026-02-04 01:35:23,,203116.078058975,411871.20808619,경기도 화성시 병점구 진안동 526번지 2호,정부지원시설,동부출장소 민방위급수시설,,,동부출장소민방위급수시설_경기도화성시병점구진안동526번지2호
337,민방위급수시설,11_46_01_P,3300000,3300000-E199600001,1996-11-28,2026-02-02,4,취소/말소/만료/정지/중지,19,사용중지,2026-02-02,,,,,250.0,,부산광역시 동래구 안락동 466번지 8호,"부산광역시 동래구 안락로 103 (안락동, 화전아파트)",47777,화전아파트비상급수시설,2026-02-03 13:10:40,U,2026-02-06 02:40:00,,391957.732716535,190944.327762151,부산광역시 동래구 안락동 466번지 8호,정부지원시설,화전아파트비상급수시설,20260202.0,,화전아파트비상급수시설_부산광역시동래구안락동466번지8호
401,민방위급수시설,11_46_01_P,3740000,5610000-E199600008,1996-06-11,,1,영업/정상,18,사용중,,,,,,150.0,,경기도 수원시 영통구 원천동 35번지,경기도 수원시 영통구 중부대로271번길 27-9 (원천동),443-757,원천주공아파트,2026-02-05 10:48:47,U,2026-02-07 02:40:00,,204061.986884672,419463.086624187,경기도 수원시 영통구 원천동 35번지,공공용시설,원천주공아파트,,,원천주공아파트_경기도수원시영통구원천동35번지
2,민방위급수시설,11_46_01_P,3220000,3220000-E199600003,1996-01-01,,1,영업/정상,18,사용중,,,,,,98.0,,서울특별시 강남구 수서동 10번지 1호,서울특별시 강남구 광평로31길 20 (수서동),06353,전주이씨광평대군종회,2025-01-15 16:10:22,D,2026-02-03 02:30:00,,208175.124258771,442885.048510288,서울특별시 강남구 수서동 10번지 1호,공공용시설,전주이씨광평대군종회,,,전주이씨광평대군종회_서울특별시강남구수서동10번지1호
73,민방위급수시설,11_46_01_P,5530000,5750000-E199600003,1996-01-01,2012-12-31,4,취소/말소/만료/정지/중지,19,사용중지,2012-12-31,,,,,240.0,,경기도 화성시 효행구 봉담읍 와우리 210번지 26호,,,수성효성아파트,2026-02-01 09:45:07,U,2026-02-03 02:40:00,,,,경기도 화성시 효행구 봉담읍 와우리 210번지 26호,공공용시설,수성효성아파트,20121231.0,,수성효성아파트_경기도화성시효행구봉담읍와우리210번지26호
445,민방위급수시설,11_46_01_P,3040000,3040000-E199500002,1996-01-01,,1,영업/정상,18,사용중,,,,,,8000.0,,서울특별시 광진구 광장동 22번지 1호,서울특별시 광진구 워커힐로 177 (광장동),143-800,워커힐,2026-02-09 14:22:43,U,2026-02-11 02:40:00,,209775.267831522,450327.57709331,서울특별시 광진구 광장동 22번지 1호,공공용시설,워커힐,,,워커힐_서울특별시광진구광장동22번지1호
362,민방위급수시설,11_46_01_P,3780000,3800000-E199500017,1995-12-22,,1,영업/정상,18,사용중,,,,,,100.0,,경기도 성남시 중원구 도촌동 664번지,,,도촌동(정부),2026-02-05 17:37:19,U,2026-02-07 02:40:00,,214692.461906472,434388.803025011,경기도 성남시 중원구 도촌동 664번지,정부지원시설,도촌동(정부),,,도촌동(정부)_경기도성남시중원구도촌동664번지
283,민방위급수시설,11_46_01_P,4711000,4711000-E199500001,1995-10-20,,1,영업/정상,18,사용중,,,,,,290.0,,전북특별자치도 김제시 만경읍 404번지 2호,전북특별자치도 김제시 만경읍 만경로 823 (만경여중),54307,만경여자고등학교,2026-01-30 15:47:43,U,2026-02-04 11:04:37,,183248.053838137,261541.559998863,전북특별자치도 김제시 만경읍 404번지 2호,공공용시설,만경여자고등학교,,,만경여자고등학교_전북특별자치도김제시만경읍404번지2호
15,민방위급수시설,11_46_01_P,3510500,3510500-E199500002,1995-09-30,,1,영업/정상,18,사용중,,,,,,150.0,,인천광역시 미추홀구 주안동 454번지 1호,인천광역시 미추홀구 미추홀대로666번길 7-0 (주안동),,주안초등학교(재개발 완료후재지정 예정),2021-01-06 17:58:58,D,2026-02-03 02:30:00,,171711.60993739,439558.914379287,인천광역시 미추홀구 주안동 454번지 1호,정부지원시설,주안초등학교(재개발 완료후재지정 예정),,,주안초등학교(재개발완료후재지정예정)_인천광역시미추홀구주안동454번지1호
494,민방위급수시설,11_46_01_P,3350000,3350000-E199500025,1995-09-25,,1,영업/정상,18,사용중,,,,,,42.0,,부산광역시 금정구 금사동 27번지 9호,부산광역시 금정구 회천로13번길 87 (금사동),,예원정보고,2026-02-22 06:39:54,U,2026-02-24 02:40:00,,392339.083529688,193736.382351354,부산광역시 금정구 금사동 27번지 9호,지자체시설,예원정보고,,,예원정보고_부산광역시금정구금사동27번지9호
277,민방위급수시설,11_46_01_P,3300000,3300000-E199500003,1995-07-05,,1,영업/정상,18,사용중,,,,,,200.0,,부산광역시 동래구 사직동 930번지,부산광역시 동래구 사직로 45 (사직동),607-861,체육시설관리소(론볼경기장 옆 주차장)비상급수시설,2026-01-30 09:28:54,U,2026-02-04 11:04:37,,387928.223029199,190253.25817526,부산광역시 동래구 사직동 930번지,지자체시설,체육시설관리소(론볼경기장 옆 주차장)비상급수시설,,,체육시설관리소(론볼경기장옆주차장)비상급수시설_부산광역시동래구사직동930번지
366,민방위급수시설,11_46_01_P,3780000,3800000-E199500004,1995-06-06,,1,영업/정상,18,사용중,,,,,,100.0,,경기도 성남시 중원구 하대원동 122번지 5호,경기도 성남시 중원구 둔촌대로 235 (하대원동),13387,아시아주유소,2026-02-05 18:15:22,U,2026-02-07 02:40:00,,212709.68773031,436282.758663584,경기도 성남시 중원구 하대원동 122번지 5호,공공용시설,아시아주유소,,,아시아주유소_경기도성남시중원구하대원동122번지5호
17,민방위급수시설,11_46_01_P,3230000,3230000-E199500006,1995-06-01,,1,영업/정상,18,사용중,,,,,,70.0,,서울특별시 송파구 삼전동 46번지,서울특별시 송파구 백제고분로22길 9 (삼전동),,대성탕,2019-05-28 17:01:24,D,2026-02-03 02:30:00,,207825.490238236,444529.311294572,서울특별시 송파구 삼전동 46번지,공공용시설,대성탕,,,대성탕_서울특별시송파구삼전동46번지
547,민방위급수시설,11_46_01_P,3280000,3280000-E199500002,1995-04-11,,1,영업/정상,18,사용중,,,,,,105.0,,부산광역시 영도구 동삼동 1123번지 11호,"부산광역시 영도구 상리로 38 (동삼동, 상리초등학교)",49092,상리초등학교,2026-02-26 13:47:33,U,2026-02-28 02:40:00,,388511.431176314,178063.355110061,부산광역시 영도구 동삼동 1123번지 11호,지자체시설,상리초등학교,,,상리초등학교_부산광역시영도구동삼동1123번지11호
348,민방위급수시설,11_46_01_P,4691000,4691000-E199500004,1995-03-30,,1,영업/정상,18,사용중,,,,,,170.0,,전북특별자치도 정읍시 수성동 931번지,전북특별자치도 정읍시 수성2로 22 (수성동),580-804,"비상급수시설(수성근린, 수성동 268)",2026-02-04 13:26:40,U,2026-02-06 02:40:00,,186655.005318117,231353.748926511,전북특별자치도 정읍시 수성동 931번지,정부지원시설,"비상급수시설(수성근린, 수성동 268)",,,"비상급수시설(수성근린,수성동268)_전북특별자치도정읍시수성동931번지"
532,민방위급수시설,11_46_01_P,3390000,3390000-E199500003,1995-03-15,,1,영업/정상,18,사용중,,,,,,70.0,,부산광역시 사상구 주례동 55번지 33호,"부산광역시 사상구 가야대로378번길 68 (주례동, 주례중학교)",47009,주례중학교,2026-02-25 13:03:11,U,2026-02-27 02:40:00,,383454.647421249,185043.421898705,부산광역시 사상구 주례동 55번지 33호,공공용시설,주례중학교,,,주례중학교_부산광역시사상구주례동55번지33호
531,민방위급수시설,11_46_01_P,3390000,3390000-E199500002,1995-03-15,,1,영업/정상,18,사용중,,,,,,30.0,,부산광역시 사상구 주례동 84번지 176호,"부산광역시 사상구 가야대로366번길 146 (주례동, 주례여자고등학교)",47010,주례여자고등학교,2026-02-25 11:59:47,U,2026-02-27 02:40:00,,383424.962494306,184727.552348826,부산광역시 사상구 주례동 84번지 176호,공공용시설,주례여자고등학교,,,주례여자고등학교_부산광역시사상구주례동84번지176호
526,민방위급수시설,11_46_01_P,3320000,3320000-E199500002,1995-02-24,,1,영업/정상,18,사용중,,,,,,58.0,,부산광역시 북구 구포동 49 삼경장미아파트,"부산광역시 북구 시랑로21번길 50(구포동, 삼경장미아파트)",46619,삼경장미아파트,2026-02-24 15:34:21,U,2026-02-26 02:40:00,,382711.745258164,191244.713838803,부산광역시 북구 구포동 49 삼경장미아파트,공공용시설,삼경장미아파트,,,삼경장미아파트_부산광역시북구구포동49삼경장미아파트
338,민방위급수시설,11_46_01_P,3300000,3300000-E199500002,1995-01-28,,1,영업/정상,18,사용중,,,,,,50.0,,부산광역시 동래구 온천동 산 143-2,,,금강대비상급수시설,2026-02-04 15:08:12,U,2026-02-06 02:40:00,,387437.908478695,192720.631652423,부산광역시 동래구 온천동 산 143-2,지자체시설,금강대비상급수시설,,,금강대비상급수시설_부산광역시동래구온천동산143-2
416,민방위급수시설,11_46_01_P,3560000,3560000-E199500008,1995-01-02,,1,영업/정상,18,사용중,,,,,,50.0,,인천광역시 서구 대곡동 533번지 1호,인천광역시 서구 대곡로 114-5 (대곡동),22600,문희명,2026-02-06 11:53:36,U,2026-02-08 02:40:00,,170970.22249672,457518.471720708,인천광역시 서구 대곡동 533번지 1호,공공용시설,문희명,,,문희명_인천광역시서구대곡동533번지1호
