"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","다중이용업소여부",
"849","건물위생관리업","09_30_04_P","4191000","4191000-206-2021-00017","2021-12-06","","01","영업/정상","01","영업","","","","","","0.00","","강원특별자치도 원주시 반곡동 1903-2","강원특별자치도 원주시 양지로 80, 3층 208호 (반곡동)","26462","(주)강원인에스","2026-02-11 16:58:52","U","2026-02-13 02:40:00","건물위생관리업","287336.98603588","425561.69150027","건물위생관리업","2","1","2","0","0","0","","","","임대","0","0","N",
"850","건물위생관리업","09_30_04_P","3900000","3900000-206-2020-00012","2020-04-16","","01","영업/정상","01","영업","","","","","","50.70","423-851","경기도 광명시 하안동 303","경기도 광명시 오리로651번길 8, 현대테라타워 228호 (하안동)","14303","에스오케이열린서비스 주식회사","2026-02-11 14:33:16","U","2026-02-13 02:40:00","건물위생관리업","188899.711468479","439672.019267804","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"851","건물위생관리업","09_30_04_P","3620000","3620000-206-1998-00001","1998-03-17","","01","영업/정상","01","영업","","","","","062 2513745","39.61","500-818","광주광역시 북구 문흥동 952-19 (2층)","광주광역시 북구 서하로 337 (문흥동,(2층))","61124","(유)태두에스엔지","2026-02-11 13:23:14","U","2026-02-13 02:40:00","건물위생관리업","192405.769773499","187541.826203401","건물위생관리업","1","0","1","1","0","0","","","","","0","0","N",
"852","건물위생관리업","09_30_04_P","3610000","3610000-206-2010-00014","2010-05-14","","03","폐업","02","폐업","2026-02-11","","","","070 87468878","35.00","503-831","광주광역시 남구 월산동 1052-13 우나기명가","광주광역시 남구 대남대로 284-11, 1층 (월산동)","61654","조운사람들","2026-02-11 16:29:37","U","2026-02-13 02:40:00","건물위생관리업","190549.132091133","182119.066704141","건물위생관리업","0","0","1","0","0","0","","","","임대","0","0","N",
"853","건물위생관리업","09_30_04_P","3730000","3730000-206-2024-00002","2024-01-10","","03","폐업","02","폐업","2026-02-11","","","","052 248 8540","16.00","689-883","울산광역시 울주군 서생면 화정리 724","울산광역시 울주군 서생면 위양로 536, 1동","45013","(주)지엔테크","2026-02-11 14:02:52","U","2026-02-13 02:40:00","건물위생관리업","410055.58691872","213543.092901689","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"854","건물위생관리업","09_30_04_P","5670000","5670156-206-2026-00001","2026-01-23","","01","영업/정상","01","영업","","","","","","229.04","631-441","경상남도 창원시 마산합포구 신포동1가 64-3 준빌딩","경상남도 창원시 마산합포구 해안대로 297, 준빌딩 2층 (신포동1가)","51719","한마음 클린","2026-02-11 16:34:20","U","2026-02-13 02:40:00","건물위생관리업","343238.818875555","190074.332748335","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"855","건물위생관리업","09_30_04_P","4800000","4800000-206-2026-00001","2026-01-15","","01","영업/정상","01","영업","","","","","","31.84","530-824","전라남도 목포시 상동 739 상동1단지아파트","전라남도 목포시 상동로 63, 상가동 1층 101호 (상동, 상동1단지아파트)","58641","호원테크","2026-02-11 16:56:43","U","2026-02-13 02:40:00","건물위생관리업","146185.620184471","146384.056109507","건물위생관리업","0","0","0","0","0","0","","","","임대","0","0","N",
"856","건물위생관리업","09_30_04_P","3200000","3200000-206-2012-00016","2012-03-06","","03","폐업","02","폐업","2026-02-11","","","","02  883 3687","1044.60","151-853","서울특별시 관악구 신림동 86-3 청암두산위브센티움","서울특별시 관악구 신림로 318, 7층 (신림동, 청암두산위브센티움)","08777","(주)한샘개발","2026-02-11 14:09:06","U","2026-02-13 02:40:00","건물위생관리업","193773.070404044","442270.419248856","건물위생관리업","0","0","7","7","0","0","","","","임대","0","0","N",
"857","건물위생관리업","09_30_04_P","4040000","4040000-206-2022-00012","2022-12-23","","01","영업/정상","01","영업","","","","","","49.53","465-810","경기도 하남시 신장동 519 오피스텔트레벨","경기도 하남시 대청로 15, 오피스텔트레벨 12층 1214호 (신장동)","12950","하하네에코웍스","2026-02-11 11:39:08","U","2026-02-13 02:40:00","건물위생관리업","218836.762171132","448723.95253044","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"858","건물위생관리업","09_30_04_P","5670000","5670156-206-2026-00002","2026-02-02","","01","영업/정상","01","영업","","","","","","27.34","631-755","경상남도 창원시 마산합포구 완월동 478 화인아파트","경상남도 창원시 마산합포구 완월남8길 16, 1층 103호 (완월동, 화인아파트)","51268","올클린케어 에이씨씨(본점)","2026-02-11 16:23:55","U","2026-02-13 02:40:00","건물위생관리업","341849.955741524","189552.452106755","건물위생관리업","0","0","1","1","0","0","","","","","0","0","N",
"859","건물위생관리업","09_30_04_P","3410000","3410000-206-1998-00006","1998-05-14","","03","폐업","02","폐업","2026-02-11","","","","053 743 4888","15.62","700-713","대구광역시 중구 동산동 0103-0006 섬유회관 1101호","대구광역시 중구 국채보상로 488, 섬유회관 1101호 (동산동)","41931","(주)세루","2026-02-11 10:44:24","U","2026-02-13 02:40:00","건물위생관리업","343006.59441458","264504.479340219","건물위생관리업","15","1","11","11","0","0","","","","임대","0","0","N",
"860","건물위생관리업","09_30_04_P","3340000","3340000-206-2021-00001","2021-01-06","","01","영업/정상","01","영업","","","","","051 263 6697","341.85","604-852","부산광역시 사하구 하단동 525-2","부산광역시 사하구 낙동남로 1389, 12층 (하단동)","49312","사하용역 파견사업단(내원 지점사업자, 사하지역자활센터)","2026-02-11 10:52:32","U","2026-02-13 02:40:00","건물위생관리업","378979.05739335","180373.611905282","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"861","건물위생관리업","09_30_04_P","3610000","3610000-206-2025-00001","2025-01-17","","01","영업/정상","01","영업","","","","","","226.75","503-829","광주광역시 남구 월산동 964-1","광주광역시 남구 대남대로 377, 7층 (월산동)","61611","실로암건설(주)","2026-02-11 11:38:45","U","2026-02-13 02:40:00","건물위생관리업","189958.805034021","182862.643520206","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"862","건물위생관리업","09_30_04_P","3620000","3620000-206-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","062 9750110","86.35","500-480","광주광역시 북구 오룡동 1110-43 와이어스파크(지식산업센터) 22층 FB-2201호","광주광역시 북구 첨단과기로208번길 43-22, 와이어스파크(지식산업센터) 22층 FB-2201호 (오룡동)","61011","(주)에이디오트","2026-02-12 15:52:05","I","2026-02-14 00:20:02","건물위생관리업","186425.175728259","191476.283061712","건물위생관리업","0","0","22","0","0","0","","","","","0","0","N",
"863","건물위생관리업","09_30_04_P","3530000","3530000-206-2026-00003","2026-02-12","","01","영업/정상","01","영업","","","","","","137.55","405-825","인천광역시 남동구 논현동 646-2","인천광역시 남동구 논현로26번길 34, 709-1,710호 (논현동)","21641","(주)진종합시설관리","2026-02-12 10:56:22","I","2026-02-14 00:20:02","건물위생관리업","174128.207737326","433391.129855272","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"864","건물위생관리업","09_30_04_P","3650000","3650000-206-2019-00014","2019-07-04","","01","영업/정상","01","영업","","","","","042 621 1412","40.00","301-826","대전광역시 중구 선화동 402-12 행복마을 5층","대전광역시 중구 선화로82번길 43, 행복마을 5층 (선화동)","34865","미성디앤에스(주)","2026-02-12 13:25:29","I","2026-02-14 00:20:02","건물위생관리업","237447.874918603","314132.002775803","건물위생관리업","0","0","0","0","0","0","","","","","0","2","N",
"865","건물위생관리업","09_30_04_P","4641000","4661000-206-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","69.50","","전북특별자치도 전주시 덕진구 만성동 1360-9","전북특별자치도 전주시 덕진구 만성중앙로 11, 1층 101호 (만성동)","54860","청명","2026-02-12 17:12:03","I","2026-02-14 00:20:02","건물위생관리업 기타","206565.006","260484.787","건물위생관리업 기타","0","0","0","0","0","0","","","","","0","0","N",
"866","건물위생관리업","09_30_04_P","4490000","5660000-206-2024-00024","2024-11-20","","01","영업/정상","01","영업","","","","","16662650","35.70","331-945","충청남도 천안시 서북구 쌍용동 210-26","충청남도 천안시 서북구 차돌들길 6-1, 5층 (쌍용동)","31180","위드미종합건물관리","2026-02-12 14:30:53","I","2026-02-14 00:20:02","건물위생관리업","211498.278116194","366258.597138609","건물위생관리업","4","0","1","1","0","0","","","","","0","0","N",
"867","건물위생관리업","09_30_04_P","3740000","5610000-206-2026-00005","2026-02-12","","01","영업/정상","01","영업","","","","","031 2116838","49.50","443-823","경기도 수원시 영통구 원천동 362-32 A동 2층 205호","경기도 수원시 영통구 매영로 219-26, A동 2층 205호 (원천동)","16523","주식회사 따뜻한봄날","2026-02-12 11:39:17","I","2026-02-14 00:20:02","건물위생관리업","205678.211556532","417729.179570725","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"868","건물위생관리업","09_30_04_P","4050000","5640000-206-2026-00002","2026-02-12","","01","영업/정상","01","영업","","","","","","18.04","448-553","경기도 용인시 수지구 풍덕천동 704 현대프라자빌딩","경기도 용인시 수지구 수지로342번길 30, 현대프라자빌딩 지하1층 15호 (풍덕천동)","16837","클루션","2026-02-12 15:04:10","I","2026-02-14 00:20:02","건물위생관리업","208487.077243308","424863.760743244","건물위생관리업","0","0","0","0","1","1","","","","","0","0","N",
"869","건물위생관리업","09_30_04_P","5080000","5080000-206-2023-00012","2023-07-27","","03","폐업","02","폐업","2026-02-12","","","","","25.34","730-720","경상북도 구미시 임수동 92-9 구미공구상가","경상북도 구미시 3공단1로 302-7, 구미공구상가 지하1층 5호 (임수동)","39391","(주)책임종합관리","2026-02-12 11:12:07","U","2026-02-14 02:40:00","건물위생관리업","326256.19455618","290803.711977208","건물위생관리업","0","0","0","0","1","1","","","","","0","0","N",
"870","건물위생관리업","09_30_04_P","3630000","3630000-206-2012-00010","2012-04-23","","01","영업/정상","01","영업","","","","","062974 1000","96.00","506-350","광주광역시 광산구 임곡동 498 2층","광주광역시 광산구 고봉로 777, 2층 (임곡동)","62201","주식회사 한세움","2026-02-12 15:44:21","U","2026-02-14 02:40:00","건물위생관리업","176748.64041381","191074.19113894","건물위생관리업","0","0","2","2","0","0","","","","","0","0","N",
"871","건물위생관리업","09_30_04_P","3640000","3640000-206-2019-00006","2019-07-04","","03","폐업","02","폐업","2026-02-12","","","","042 621 1412","40.00","300-812","대전광역시 동구 삼성동 293-3","대전광역시 동구 대전로 895-1, 1층 (삼성동)","34620","미성디앤에스(주)","2026-02-12 13:15:26","U","2026-02-14 02:40:00","건물위생관리업","238385.400204936","315408.464001458","건물위생관리업","0","0","0","0","0","0","","","","","0","2","N",
"872","건물위생관리업","09_30_04_P","3050000","3050000-206-2022-00002","2022-03-08","","01","영업/정상","01","영업","","","","","","63.43","130-843","서울특별시 동대문구 장안동 413-5 JAX타워 408호,호","서울특별시 동대문구 천호대로 357, JAX타워 4층 408호,409호 (장안동)","02633","썬앤문스퀘어 (주)","2026-02-12 11:33:02","U","2026-02-14 02:40:00","건물위생관리업","205142.103666569","451167.624821007","건물위생관리업","0","0","4","4","0","0","","","","","0","0","N",
"873","건물위생관리업","09_30_04_P","5310000","5310000-206-2022-00002","2022-03-15","","01","영업/정상","01","영업","","","","","","54.00","660-031","경상남도 진주시 충무공동 83-5","경상남도 진주시 범골로60번길 10, 아진빌딩 205호 (충무공동)","52859","베스트홈케어","2026-02-12 14:25:05","U","2026-02-14 02:40:00","건물위생관리업","303048.875362279","186187.164272793","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"874","건물위생관리업","09_30_04_P","4050000","5630000-206-2024-00012","2024-06-12","","03","폐업","02","폐업","2026-02-12","","","","","1.00","446-569","경기도 용인시 기흥구 구갈동 354-8 구갈로얄프라자 9774호","경기도 용인시 기흥구 구갈로60번길 9, 구갈로얄프라자 9774호 (구갈동)","16972","우연","2026-02-12 16:46:01","U","2026-02-14 02:40:00","건물위생관리업","209893.370355158","419771.157801214","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
"875","건물위생관리업","09_30_04_P","3990000","3990000-206-2013-00008","2013-05-13","","03","폐업","02","폐업","2026-02-12","","","","031 566 0002","35.10","472-831","경기도 남양주시 진건읍 진관리 131-9 2층","경기도 남양주시 진건읍 진관로562번길 149, 2층","12131","한진건설이앤씨주식회사","2026-02-12 15:35:40","U","2026-02-14 02:40:00","건물위생관리업","215020.914841666","461844.338668241","건물위생관리업","0","0","0","0","0","0","","","","","0","0","N",
