사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
(주)청암제이에스,,211980.248325806,448111.060277943,2026-05-06 22:44:07,I,13,영업중,2024-03-28 16:50:36,,2024-03-27,,서울특별시 강동구 길동 ***-* 일성하이츠오피스텔,PHMG120243240033047000038,3240000,"서울특별시 강동구 천호대로 ****, 일성하이츠오피스텔 ***호 (길동)",05355,01,영업/정상,,,,
기빙,,211061.484677738,447291.651505325,2026-05-06 22:43:58,I,13,영업중,2025-11-28 11:00:43,,2022-06-10,,서울특별시 강동구 성내동 *** 성내동대경빌딩,PHMG120223240033047000194,3240000,"서울특별시 강동구 성내로**길 *, 성내동대경빌딩 ***호 (성내동)",05399,01,영업/정상,,,,
메디빌,2020-10-31,211517.521169305,447448.001078738,2026-05-06 22:43:11,I,03,폐업,2020-11-19 17:23:29,,2018-05-21,,서울특별시 강동구 성내동 ***번지 **호 토성빌딩,PHMG120183240033047000039,3240000,"서울특별시 강동구 성안로 **, 토성빌딩 ***호 (성내동)",05395,03,폐업,,,,
베이비플러스 금천,2024-10-30,190858.649482406,440808.541334678,2026-05-06 22:38:38,I,03,폐업,2024-10-30 16:06:25,,2023-09-20,,,PHMG120233170035047000137,3170000,"서울특별시 금천구 시흥대로 ***, 시티렉스 *층 ***호 (독산동)",08584,03,폐업,,,,
(주)더마테크,2019-05-27,189202.600232089,441848.24299943,2026-05-06 22:37:35,I,03,폐업,2019-05-27 14:59:34,,2018-04-26,,서울특별시 금천구 가산동 ***번지 *호 월드메르디앙*차,PHMG120183170035047000053,3170000,"서울특별시 금천구 가산디지털*로 ***, 월드메르디앙*차 ****-***호 (가산동)",08505,03,폐업,,,02-3402-7582,
코리아 휴먼케어,2024-07-05,189459.065518928,441844.960857588,2026-05-06 22:37:28,I,03,폐업,2024-07-05 15:32:12,,2016-01-18,,,PHMG120163170035047000004,3170000,"서울특별시 금천구 가산디지털*로 ***, ***호 (가산동, 신한이노플렉스)",08506,03,폐업,,,,
(주)이랜드서비스,2020-08-18,190203.009412484,440519.974092931,2026-05-06 22:37:43,I,03,폐업,2020-08-18 17:43:08,,2019-09-10,,,PHMG120193170035047000145,3170000,"서울특별시 금천구 범안로 ****, 동남빌딩 (독산동)",08587,03,폐업,,,66739991,
주식회사 뉴본플러스,,189877.178943503,442093.648596802,2026-05-06 22:38:44,I,13,영업중,2025-04-02 16:21:10,,2025-04-02,,,PHMG120253170035047000027,3170000,"서울특별시 금천구 디지털로*길 **, 대륭포스트타워 *차 지*층 비***호 (가산동)",08512,01,영업/정상,,,,
제이디,2023-03-08,189855.309927286,441540.894601732,2026-05-06 22:38:30,I,03,폐업,2023-03-08 16:51:07,,2012-08-20,,서울특별시 금천구 가산동 **-** 에이스하이엔드타워*차,PHMG120223170035047000200,3170000,"서울특별시 금천구 벚꽃로 ***, 에이스하이엔드타워*차 ***-*호 (가산동)",08513,03,폐업,,,,
GS25가산태양점,,190535.904870884,441554.623217523,2026-05-06 22:38:21,I,13,영업중,2022-02-10 14:23:51,,2022-02-10,,,PHMG120223170035047000043,3170000,"서울특별시 금천구 시흥대로***길 **, *층 (가산동)",08532,01,영업/정상,,,,
제이치컴퍼니,2020-11-23,189603.222916543,441801.135064157,2026-05-06 22:37:43,I,03,폐업,2020-11-23 14:59:13,,2019-09-30,,,PHMG120193170035047000152,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산 더스카이밸리 *차 ***호 (가산동)",08507,03,폐업,,,,
(주)이즈와이솔루션,,189089.927764903,442569.300676147,2026-05-06 22:37:47,I,13,영업중,2020-06-10 19:33:42,,2016-03-15,,서울특별시 금천구 가산동 ***번지 **호 대륭테크노타운*차,PHMG120203170035047000100,3170000,"서울특별시 금천구 가마산로 **, 대륭테크노타운*차 ***호 (가산동)",08501,01,영업/정상,,,,
(주)코리아세븐 강동구청역점,2017-11-29,210671.132768846,447565.794317198,2026-05-06 22:42:52,I,03,폐업,2017-11-29 16:54:27,,2014-11-21,134-851,서울특별시 강동구 성내동 ***번지 **호,PHMG120143240033047000115,3240000,서울특별시 강동구 성내로 * (성내동),05398,03,폐업,,,,
주식회사 카이젠,,189262.863257737,442093.310518456,2026-05-06 22:38:45,I,13,영업중,2025-11-28 16:08:07,,2025-11-28,,서울특별시 금천구 가산동 ***-**,PHMG120253170035047000091,3170000,"서울특별시 금천구 가산디지털*로 ***, ****,****,****호 (가산동)",08503,01,영업/정상,,,,
㈜아이파마,2013-12-31,190933.601554233,441662.481512797,2026-05-06 22:37:19,I,03,폐업,2014-01-23 17:40:20,,2012-11-06,153-806,서울특별시 금천구 독산동 ***번지 **호,PHMG120123170035047000056,3170000,서울특별시 금천구 시흥대로 *** (독산동),,03,폐업,,,,
(주)현우오토메이션,,189538.020935968,441982.427934953,2026-05-06 22:37:46,I,13,영업중,2020-03-12 16:11:54,,2020-03-11,,서울특별시 금천구 가산동 ***번지 **호 우림라이온스밸리,PHMG120203170035047000037,3170000,"서울특별시 금천구 가산디지털*로 ***, 우림라이온스밸리 B동 B***호 (가산동)",08507,01,영업/정상,,,,
(주)커스터먼트,2018-05-18,189917.493331104,442031.656022304,2026-05-06 22:37:32,I,03,폐업,2018-05-21 14:59:18,,2017-06-27,,,PHMG120173170035047000055,3170000,"서울특별시 금천구 디지털로*길 **, ***호 (가산동, 코오롱테크노밸리)",08512,03,폐업,,,02-6959-2859,
유앤에이치컴퍼니,2023-07-06,189369.53962474,441629.361414684,2026-05-06 22:37:40,I,03,폐업,2023-07-06 14:22:00,,2019-03-26,,서울특별시 금천구 가산동 ***번지 *호 IT캐슬 ***호,PHMG120193170035047000052,3170000,"서울특별시 금천구 가산디지털*로 **, IT캐슬 ***호 (가산동)",08506,03,폐업,,,051-327-3962,
(주)바이오시스템즈코리아,2011-11-11,212759.967288146,448167.320933414,2026-05-06 22:41:41,I,03,폐업,2011-11-11 11:14:08,,2009-10-22,134-815,서울특별시 강동구 길동 ***번지 *호 초우빌딩 *층,PHMG120093240033047000077,3240000,,,03,폐업,,,,
롯데쇼핑(주) 롯데마트 금천점,,190838.324818618,439761.362000391,2026-05-06 22:37:38,I,13,영업중,2026-04-22 14:16:43,,2018-11-13,,서울특별시 금천구 독산동 ****번지,PHMG120183170035047000127,3170000,서울특별시 금천구 시흥대로 *** (독산동),08608,01,영업/정상,,,,
헬스포뷰티,2022-06-27,211458.648093395,450316.255472825,2026-05-06 22:43:37,I,03,폐업,2022-06-28 13:02:28,,2020-08-03,,서울특별시 강동구 암사동 ***-** 정산아파트,PHMG120203240033047000074,3240000,"서울특별시 강동구 고덕로 **, *층 ***-***호 (암사동, 정산아파트)",05238,03,폐업,,,,
(주)커스토먼트,,189778.774504778,441302.111937219,2026-05-06 22:37:47,I,13,영업중,2024-07-15 16:22:56,,2020-06-19,,서울특별시 금천구 가산동 ***번지 **호 IT프리미어타워,PHMG120203170035047000106,3170000,"서울특별시 금천구 가산디지털*로 **, IT프리미어타워 **층 ****, ****호 (가산동)",08590,01,영업/정상,,,02-6959-2859,
(주)인프라웨어,2020-03-09,189889.938752675,440609.342128829,2026-05-06 22:37:44,I,03,폐업,2020-03-09 17:39:24,,2019-12-13,,,PHMG120193170035047000180,3170000,"서울특별시 금천구 가산디지털*로 **, 대륭테크노타운**차 ****-*호 (가산동)",08594,03,폐업,,,,
바디힐(주),2023-11-28,189419.091886816,441207.655086501,2026-05-06 22:37:31,I,03,폐업,2023-11-29 08:58:24,,2016-11-01,,서울특별시 금천구 가산동 ***번지 **호 한라시그마밸리,PHMG120163170035047000109,3170000,"서울특별시 금천구 가산디지털*로 **, 한라시그마밸리 ***-*호 (가산동)",08588,03,폐업,,,,
(주)제니스검퍼니,2019-05-16,189459.065518928,441844.960857588,2026-05-06 22:37:22,I,03,폐업,2019-05-16 17:39:52,,2014-03-24,,,PHMG120143170035047000014,3170000,"서울특별시 금천구 가산디지털*로 ***, ***호 (가산동, 신한이노플렉스)",08506,03,폐업,,,,
GS25 고덕리엔점,,215097.6410784,451002.812265182,2026-05-06 22:43:50,I,13,영업중,2022-02-04 09:48:18,,2022-02-03,,서울특별시 강동구 강일동 *** 고덕리엔파크*단지아파트,PHMG120223240033047000017,3240000,"서울특별시 강동구 상일로 ***, 상가동 ***호 (강일동, 고덕리엔파크*단지아파트)",05218,01,영업/정상,,,,
주식회사 엠디셀,,189410.77946857,442005.26263228,2026-05-06 22:37:40,I,13,영업중,2025-12-03 09:36:03,,2019-03-26,,서울특별시 금천구 가산동 ***-* 가산비지니스센터,PHMG120193170035047000053,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산비지니스센터 ****호 (가산동)",08503,01,영업/정상,,,,
현대베스트샵,,211573.770265043,448168.954892944,2026-05-06 22:43:53,I,15,전출,2023-12-01 09:26:55,,2020-04-29,,서울특별시 강동구 성내동 ***-** 경남빌딩,PHMG120223240033047000103,3240000,"서울특별시 강동구 천호대로 ****, 경남빌딩 지층 ***호~***호 (성내동)",05380,05,제외/삭제/전출,,,,
씨유 금천블르빌점,2025-12-19,191062.084012961,440172.038463022,2026-05-06 22:38:14,I,03,폐업,2025-12-19 16:18:43,,2022-02-08,,,PHMG120223170035047000020,3170000,"서울특별시 금천구 시흥대로**길 **, *층 (독산동)",08619,03,폐업,,,,
잠언의료기 강동지점,,212556.944881878,449079.271975315,2026-05-06 22:43:11,I,13,영업중,2021-01-18 18:26:31,,2018-04-04,,서울특별시 강동구 길동 ***번지 *호,PHMG120183240033047000028,3240000,"서울특별시 강동구 양재대로***가길 **, *층 (길동)",05302,01,영업/정상,,,02-482-7589,171
오른,2025-11-28,189188.74756733,441601.047932709,2026-05-06 22:38:31,I,03,폐업,2025-11-28 14:55:42,,2022-10-17,,서울특별시 금천구 가산동 ***-** 세계일보,PHMG120223170035047000225,3170000,"서울특별시 금천구 서부샛길 ***, 세계일보 ***호 (가산동)",08505,03,폐업,,,,
이이쓰리디덴탈,2020-03-02,190694.880295092,440764.426277932,2026-05-06 22:37:35,I,03,폐업,2020-03-02 16:09:05,,2018-04-27,,서울특별시 금천구 독산동 ***번지 *호 현대지식산업센터,PHMG120183170035047000054,3170000,"서울특별시 금천구 두산로 **, 현대지식산업센터 A동 ****-*호 (독산동)",08584,03,폐업,,,,
주노메디,2020-12-31,189055.138252216,441958.334400683,2026-05-06 22:37:29,I,24,직권폐업,2021-01-04 10:34:40,,2016-04-20,,,PHMG120163170035047000038,3170000,"서울특별시 금천구 서부샛길 ***, 지하*층 B***-**호 (가산동, 대성디폴리스지식산업센터)",08504,04,취소/말소/만료/정지/중지,,,,
독일참소리보청기,2020-01-31,189920.540900476,439526.232037905,2026-05-06 22:37:44,I,03,폐업,2020-01-31 10:21:30,,2019-12-31,,,PHMG120193170035047000174,3170000,"서울특별시 금천구 한내로 **-**, ****동 ***호 (독산동, 주공**단지아파트)",08598,03,폐업,,,,
코어메디솔루션,2025-05-02,189378.332493727,442066.99866487,2026-05-06 22:37:47,I,03,폐업,2025-05-02 10:04:50,,2020-05-21,,서울특별시 금천구 가산동 ***번지 **호 가산 에스케이 브이원 센터,PHMG120203170035047000088,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산 에스케이 브이원 센터 ***호 (가산동)",08503,03,폐업,,,,
주식회사 룩업메디칼,,189603.222916543,441801.135064157,2026-05-06 22:38:45,I,13,영업중,2025-11-11 17:22:09,,2025-11-11,,서울특별시 금천구 가산동 ***-** 가산 더스카이밸리 *차,PHMG120253170035047000084,3170000,"서울특별시 금천구 가산디지털*로 ***, 가산 더스카이밸리 *차 제****호 (가산동)",08507,01,영업/정상,,,,
㈜오씸코리아천호점,2011-07-25,,,2026-05-06 22:41:01,I,03,폐업,2011-07-26 11:44:29,,2007-02-01,134-023,서울특별시 강동구 천호*동 ***-*(**층),PHMG120073240033047000012,3240000,,,03,폐업,,,02-2225-8972,
(주)온샵,2019-07-18,189202.600232089,441848.24299943,2026-05-06 22:37:30,I,03,폐업,2019-07-18 13:35:15,,2016-07-06,,,PHMG120163170035047000069,3170000,"서울특별시 금천구 가산디지털*로 ***, ***호 (가산동, 월드메르디앙*차)",08505,03,폐업,,,,
(주)성산메디텍,2020-07-27,212667.507838476,449611.763021249,2026-05-06 22:42:43,I,03,폐업,2020-07-29 16:50:49,,2018-02-13,,서울특별시 강동구 명일동 ***번지 **호,PHMG120133240033047000103,3240000,"서울특별시 강동구 양재대로***길 *, 지하*층 (명일동)",05295,03,폐업,,,,
뉴멀티샵,,212481.618347928,449133.956765955,2026-05-06 22:43:03,I,15,전출,2017-04-25 09:23:35,,2015-10-12,,,PHMG120153240033047000138,3240000,"서울특별시 강동구 양재대로 ****, ***호 (천호동, 선진빌딩)",05314,05,제외/삭제/전출,,,,29.25
(주)디아이큐브,2015-12-03,189472.091898625,441483.675018356,2026-05-06 22:37:15,I,03,폐업,2015-12-03 17:38:13,,2013-04-15,153-023,서울특별시 금천구 가산동 ***번지 **호 남성프라자 ***호,PHMG120103170035047000056,3170000,"서울특별시 금천구 디지털로 ***, *층 ***호 (가산동)",08589,03,폐업,,,,
비겐의료기 행복독산점,2018-12-31,191316.861370332,440944.037799841,2026-05-06 22:37:35,I,03,폐업,2019-01-08 15:18:22,,2018-05-28,,서울특별시 금천구 독산동 ***번지 *호 신일산업,PHMG120183170035047000060,3170000,"서울특별시 금천구 독산로 ***, 신일산업 *층 ***호 (독산동)",08577,03,폐업,,,,
하나웰니스 주식회사,2026-01-20,211592.37468424,446824.910976521,2026-05-06 22:44:07,I,03,폐업,2026-01-21 16:04:02,,2024-02-15,,서울특별시 강동구 성내동 ***-** 진스빌딩,PHMG120243240033047000026,3240000,"서울특별시 강동구 강동대로**길 **, 진스빌딩 ***,***호 (성내동)",05408,03,폐업,,,,
성진스포랜드,2020-07-08,,,2026-05-06 22:43:07,I,03,폐업,2020-07-08 10:54:55,,2017-01-04,,,PHMG120173240033047000007,3240000,"서울특별시 강동구 진황도로 **, ***호 (천호동, 현대프라자)",05335,03,폐업,,,070-4733-7407,26.42
이메스,2015-04-10,211390.048292094,446989.168787958,2026-05-06 22:41:50,I,03,폐업,2015-04-10 16:13:02,,2010-10-25,134-847,서울특별시 강동구 성내*동 ***번지 **호,PHMG120103240033047000091,3240000,,,03,폐업,,,,
비겐의료기 암사동,2013-03-27,211301.791271787,449882.290243396,2026-05-06 22:41:52,I,03,폐업,2013-03-28 11:04:02,,2011-03-25,134-859,서울특별시 강동구 암사*동 ***번지 **호 *층,PHMG120113240033047000022,3240000,,,03,폐업,,,,
채널세븐,2019-04-16,210664.882366319,447547.014886549,2026-05-06 22:43:09,I,03,폐업,2019-04-16 08:56:58,,2017-07-26,,서울특별시 강동구 성내동 ***번지 **호 *층 일부,PHMG120173240033047000059,3240000,"서울특별시 강동구 성내로 *-*, *층 (성내동)",05398,03,폐업,,,,23
주식회사 큐에이치바이오,,189767.416750179,442063.859932184,2026-05-06 22:38:39,I,13,영업중,2023-12-28 10:48:31,,2021-04-27,,서울특별시 금천구 가산동 **-**,PHMG120233170035047000159,3170000,"서울특별시 금천구 벚꽃로**길 **, ****호 (가산동)",08511,01,영업/정상,,,,6.6
경일의료기(주),2016-05-12,189686.475000033,440870.092608694,2026-05-06 22:37:27,I,03,폐업,2016-05-12 14:11:48,,2015-06-30,,,PHMG120153170035047000067,3170000,"서울특별시 금천구 가산디지털*로 **, ***호 (가산동, 대륭테크노타운**차)",08592,03,폐업,,,,
해피의료기금천센타,2013-05-16,191281.81230691,439133.584094255,2026-05-06 22:37:12,I,03,폐업,2013-05-16 15:24:00,,2009-09-01,153-031,서울특별시 금천구 시흥*동 ***번지 *호 *층,PHMG120093170035047000032,3170000,"서울특별시 금천구 금하로 *** (시흥동,*층)",,03,폐업,,,26346301,
에프와이씨(FYC),,210589.447298199,448975.943374189,2026-05-06 22:43:53,I,15,전출,2023-06-14 09:14:26,,2021-03-02,,서울특별시 강동구 천호동 ***-** 럭키빌딩,PHMG120223240033047000104,3240000,"서울특별시 강동구 선사로 **, 럭키빌딩 ***호 (천호동)",05246,05,제외/삭제/전출,,,,
영광메디칼,2010-09-15,,,2026-05-06 22:41:11,I,03,폐업,2010-09-15 16:43:56,,2008-01-08,134-090,서울특별시 강동구 성내*동  ***-** ***호,PHMG120083240033047000004,3240000,,,03,폐업,,,,
(주)코리아세븐 길동사거리점,2018-10-30,212059.97373057,448068.603629997,2026-05-06 22:42:52,I,03,폐업,2018-10-30 13:36:54,,2014-11-21,134-814,서울특별시 강동구 길동 ***번지 *호,PHMG120143240033047000112,3240000,서울특별시 강동구 천호대로 **** (길동),05355,03,폐업,,,,
참나무 주식회사,,189208.487613747,442298.784420302,2026-05-06 22:38:42,I,13,영업중,2025-05-28 15:50:41,,2024-11-04,,,PHMG120243170035047000118,3170000,"서울특별시 금천구 가산디지털*로 ***-**, 오***-*호 (가산동)",08503,01,영업/정상,,,,
씨유 독산문성점,2024-12-24,191866.834191431,441654.490987833,2026-05-06 22:38:14,I,03,폐업,2024-12-24 17:48:32,,2022-02-07,,서울특별시 금천구 독산동 ***-**,PHMG120223170035047000014,3170000,"서울특별시 금천구 문성로 **, *층 (독산동)",08549,03,폐업,,,,
에이치에스엠(HSM),2014-07-18,212047.340188377,447726.819097616,2026-05-06 22:42:09,I,03,폐업,2014-07-18 17:34:18,,2012-06-07,,,PHMG120123240033047000042,3240000,"서울특별시 강동구 양재대로**길 *, *층 ***호 (성내동)",,03,폐업,,,02-420-7490,
인트라메드,2020-09-15,210970.75707265,448713.31669728,2026-05-06 22:43:04,I,03,폐업,2020-09-15 16:23:03,,2016-04-18,,서울특별시 강동구 천호동 ***번지 *호 대우 한강 베네시티 ***호,PHMG120163240033047000031,3240000,"서울특별시 강동구 올림픽로 ***, *층 ***호 (천호동, 대우 한강 베네시티)",05328,03,폐업,,,070-8625-1446,24.07
(주)코리아세븐 천호공원점,2021-12-28,211038.618368129,449294.659561893,2026-05-06 22:43:43,I,03,폐업,2021-12-28 14:27:31,,2021-05-04,,서울특별시 강동구 천호동 ***-* 현경빌딩,PHMG120213240033047000055,3240000,"서울특별시 강동구 올림픽로 ***, 현경빌딩 ***호 (천호동)",05244,03,폐업,,,,
(주)이로인터내셔날 가산지점,,189372.263026296,441319.717856312,2026-05-06 22:38:11,I,13,영업중,2021-11-29 10:37:13,,2021-11-29,,서울특별시 금천구 가산동 ***-**,PHMG120213170035047000155,3170000,"서울특별시 금천구 서부샛길 ***, A동 *층 (가산동)",08588,01,영업/정상,,,,
