건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,회수건조기수,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,세탁기수
0,,0,현대원흥세탁소,일반세탁업,,,,,168418.335187317,436101.400271346,2026-05-06 22:44:24,I,01,영업,,2024-09-10 09:17:48,1998-03-11,23.22,406-050,인천광역시 연수구 옥련동 635-1 현대3차상가 201호,N,,3520000-205-1998-00011,3520000,"인천광역시 연수구 능허대로79번길 65 (옥련동,현대3차상가 201호)",21956,0,01,영업/정상,일반세탁업,032-833-6887,0,0,0,0,0
0,,0,현대세탁소(바늘과 실),일반세탁업,,,,,169026.565404995,435962.329809244,2026-05-06 22:44:31,I,01,영업,,2022-05-11 16:38:51,1999-07-10,23.80,406-050,인천광역시 연수구 옥련동 637-1 현대4차상가 1층 103호,N,,3520000-205-1999-00003,3520000,"인천광역시 연수구 한나루로105번길 68, 1층 103호 (옥련동, 현대4차상가)",21950,3,01,영업/정상,일반세탁업,032-832-4110,0,0,0,0,3
0,,0,대우 세탁소,일반세탁업,,,,,170501.305940536,434530.760644996,2026-05-06 22:44:26,I,01,영업,,2022-05-11 16:18:11,1999-04-09,25.50,406-826,인천광역시 연수구 동춘동 920-1 대우3차 상가 104호(1동),N,,3520000-205-1999-00010,3520000,"인천광역시 연수구 동곡재로117번길 22 (동춘동,대우3차 상가 104호(1동))",21965,0,01,영업/정상,일반세탁업,032-814-2023,0,0,0,0,0
0,,0,크린메이드,일반세탁업,,,,,170877.077537801,435165.636104188,2026-05-06 22:44:30,I,01,영업,,2020-07-28 10:23:05,2001-01-27,23.12,406-831,인천광역시 연수구 청학동 476-7 지상1층(청담길 56),N,,3520000-205-2001-00004,3520000,"인천광역시 연수구 함박뫼로4번길 7-8 (청학동,지상1층(청담길 56))",21917,0,01,영업/정상,일반세탁업,032-822-3777,1,0,1,0,0
0,,0,21세기 세탁,일반세탁업,2026-04-16,,,,170426.800046075,434354.329236596,2026-05-06 22:44:25,I,02,폐업,,2026-04-16 15:09:44,2001-03-30,25.80,406-803,인천광역시 연수구 동춘동 939 (1동)태평A 상가 105호(1층),N,,3520000-205-2001-00006,3520000,"인천광역시 연수구 앵고개로206번길 10 (동춘동,(1동)태평A 상가 105호(1층))",21969,0,03,폐업,일반세탁업,032-812-1031,0,0,0,0,0
0,자가,0,빨리 셀프 크리닝,일반세탁업,,,,,171022.476403852,434139.008471616,2026-05-06 22:44:25,I,01,영업,,2024-09-09 15:27:23,2001-04-03,67.20,406-130,인천광역시 연수구 동춘동 924 현대.대림(아)상가 108호,N,,3520000-205-2001-00007,3520000,"인천광역시 연수구 먼우금로 126 (동춘동,현대.대림(아)상가 108호)",21968,0,01,영업/정상,일반세탁업,032-819-8484,1,0,1,0,0
0,,0,정광태산대진세탁소,일반세탁업,,,,,173312.566042058,435570.783218321,2026-05-06 22:44:24,I,01,영업,,2023-01-20 13:54:14,2002-10-31,17.00,406-090,인천광역시 연수구 선학동 340 정광상가 105호,N,,3520000-205-2002-00006,3520000,"인천광역시 연수구 선학로 37, 105호 (선학동, 정광상가)",21938,0,01,영업/정상,일반세탁업,032-815-6070,0,0,0,0,0
0,,0,성화세탁소,일반세탁업,,,,,171987.637026762,435679.910908695,2026-05-06 22:44:23,I,01,영업,,2022-07-19 13:32:45,2003-05-07,49.60,406-760,인천광역시 연수구 연수동 534 연수유천아파트 상가동 202호,N,,3520000-205-2003-00009,3520000,"인천광역시 연수구 먼우금로 302, 상가동 2층 202호 (연수동, 연수유천아파트)",21924,0,01,영업/정상,일반세탁업,032-813-6391,0,0,0,0,0
2,임대,0,주공3차세탁소,일반세탁업,,,,,172069.819239767,434956.578456397,2026-05-06 22:44:22,I,01,영업,,2022-05-11 16:27:16,2003-11-25,22.66,406-816,인천광역시 연수구 연수동 578-4 201호,N,,3520000-205-2003-00015,3520000,인천광역시 연수구 새말로 152 (연수동),21928,0,01,영업/정상,일반세탁업,032-812-5334,0,0,2,0,0
0,,0,재창세탁소,일반세탁업,,,,,169592.82426951,436090.784862424,2026-05-06 22:44:22,I,01,영업,,2022-05-11 16:42:35,2003-12-26,35.71,406-833,인천광역시 연수구 옥련동 308-30 1층 (한나루로 194-3),N,,3520000-205-2003-00017,3520000,"인천광역시 연수구 한나루로 194-3 (옥련동,1층 (한나루로 194-3))",21939,0,01,영업/정상,일반세탁업,032-832-9325,0,0,0,0,0
0,,0,대우삼환세탁소,일반세탁업,,,,,171488.410485276,433801.86800575,2026-05-06 22:44:22,I,01,영업,,2024-09-09 15:28:49,2004-01-02,28.25,406-130,인천광역시 연수구 동춘동 925-7 대우삼환분산상가102호(지상1층),N,,3520000-205-2004-00001,3520000,"인천광역시 연수구 원인재로 88 (동춘동,대우삼환분산상가102호(지상1층))",21974,0,01,영업/정상,일반세탁업,032-814-6595,0,0,0,0,0
0,,0,동춘컴퓨터세탁,일반세탁업,,,,,170534.307930734,433300.415507678,2026-05-06 22:44:22,I,01,영업,,2022-05-11 16:43:19,2004-01-12,25.20,406-130,인천광역시 연수구 동춘동 943 동남A상가 111호,N,,3520000-205-2004-00002,3520000,"인천광역시 연수구 먼우금로 19 (동춘동,동남A상가 111호)",21971,0,01,영업/정상,일반세탁업,032-816-7946,0,0,0,0,0
2,,0,우성세탁,일반세탁업,,,,,168696.729913834,435790.382454151,2026-05-06 22:44:22,I,01,영업,,2024-09-10 09:18:24,2004-01-19,20.46,406-050,인천광역시 연수구 옥련동 636-1 우성(아)상가 107호,N,,3520000-205-2004-00003,3520000,"인천광역시 연수구 독배로40번길 48 (옥련동,우성(아)상가 107호)",21951,0,01,영업/정상,일반세탁업,032-831-1484,1,0,1,0,0
0,임대,0,현대세탁소,일반세탁업,,,,,168676.313300343,436262.325307416,2026-05-06 22:44:23,I,01,영업,,2024-09-10 09:12:06,2004-02-10,33.28,406-838,인천광역시 연수구 옥련동 168-1 극동 102호,N,,3520000-205-2004-00005,3520000,"인천광역시 연수구 독배로82번길 27-3 (옥련동,극동 102호)",21947,0,01,영업/정상,일반세탁업,032-831-7447,0,0,0,0,0
0,,0,뉴서울세탁소,일반세탁업,,,,,173383.493477295,435919.616344878,2026-05-06 22:44:22,I,01,영업,,2022-05-11 16:45:26,2004-04-01,24.74,406-090,인천광역시 연수구 선학동 352 뉴서울(아)상가 108호(선학1로17),N,,3520000-205-2004-00010,3520000,"인천광역시 연수구 선학로 101 (선학동,뉴서울(아)상가 108호(선학1로17))",21910,0,01,영업/정상,일반세탁업,032-814-2996,2,0,2,0,0
4,임대,0,정광세탁,일반세탁업,,,,,170792.319507752,435984.325108072,2026-05-06 22:44:22,I,01,영업,,2024-09-09 15:47:11,2004-04-28,61.11,406-809,인천광역시 연수구 연수동 472-11,N,,3520000-205-2004-00013,3520000,인천광역시 연수구 비류대로321번길 2-7 (연수동),21914,0,01,영업/정상,일반세탁업,032-817-1389,1,0,1,0,0
1,임대,0,현대세탁,일반세탁업,,,,,170657.681707531,436177.219334122,2026-05-06 22:44:22,I,01,영업,,2022-05-11 16:13:57,2004-05-17,53.42,406-829,인천광역시 연수구 청학동 551-4 오성상가주택 지상1층 2호(계림로112번길 10),N,,3520000-205-2004-00014,3520000,"인천광역시 연수구 계림로112번길 10 (청학동,오성상가주택 지상1층 2호(계림로112번길 10))",21906,0,01,영업/정상,일반세탁업,032-831-0703,1,0,1,0,0
0,임대,0,지하특수세탁,일반세탁업,,,,,169223.970117397,435938.772093836,2026-05-06 22:44:21,I,01,영업,,2022-11-04 16:04:41,2004-06-07,23.76,406-050,인천광역시 연수구 옥련동 644-1 쌍용아파트,N,,3520000-205-2004-00016,3520000,"인천광역시 연수구 청량로 210, 상가동 지하1층 7,8호 (옥련동, 쌍용아파트)",21953,0,01,영업/정상,일반세탁업,032-832-0222,0,1,0,1,0
0,자가,0,성호세탁소,일반세탁업,,,,,170429.727480175,435692.956289862,2026-05-06 22:44:21,I,01,영업,,2022-05-11 16:48:04,2004-07-01,20.90,406-793,인천광역시 연수구 청학동 449 성호아파트상가 105호,N,,3520000-205-2004-00022,3520000,"인천광역시 연수구 솔샘로43번길 15 (청학동,성호아파트상가 105호)",21943,0,01,영업/정상,일반세탁업,032-0832-7728,0,0,0,0,0
0,임대,0,태평세탁,일반세탁업,,,,,169415.459156718,436055.408747711,2026-05-06 22:44:21,I,01,영업,,2024-09-10 09:19:22,2004-07-07,18.15,406-050,인천광역시 연수구 옥련동 641-1 태평아파트상가 104호,N,,3520000-205-2004-00025,3520000,"인천광역시 연수구 한나루로193번길 16 (옥련동,태평아파트상가 104호)",21954,0,01,영업/정상,일반세탁업,032-833-0588,0,0,0,0,0
0,임대,0,베스트크리닝,일반세탁업,,,,,171779.008587712,434763.130768294,2026-05-06 22:44:21,I,01,영업,,2022-05-11 16:49:53,2004-07-19,57.40,406-818,인천광역시 연수구 연수동 619-5 (샘말1로 25),N,,3520000-205-2004-00026,3520000,"인천광역시 연수구 용담로149번길 43 (연수동,(샘말1로 25))",21929,0,01,영업/정상,일반세탁업,032-816-5047,1,0,1,0,0
0,임대,0,황해세탁소,일반세탁업,,,,,170534.307930734,433300.415507678,2026-05-06 22:44:21,I,01,영업,,2020-05-19 17:37:33,2004-08-03,24.00,406-130,인천광역시 연수구 동춘동 943 동남상가 114호,N,,3520000-205-2004-00029,3520000,"인천광역시 연수구 먼우금로 19 (동춘동,동남상가 114호)",21971,0,01,영업/정상,일반세탁업,032-815-5976,1,0,1,0,0
0,자가,0,동아금호세탁소,일반세탁업,,,,,171251.627855215,434354.931922556,2026-05-06 22:44:21,I,01,영업,,2024-09-09 15:26:28,2004-09-08,45.00,406-826,인천광역시 연수구 동춘동 923 동아금호 상가동 105호,N,,3520000-205-2004-00034,3520000,"인천광역시 연수구 청능대로 124, 105호 (동춘동, 동아금호상가)",21967,0,01,영업/정상,일반세탁업,032-813-0118,2,0,2,0,0
0,임대,0,크린벨 세탁전문점,일반세탁업,,,,,171402.154089526,435381.333893265,2026-05-06 22:44:31,I,01,영업,1,2024-09-09 15:53:43,2004-05-31,127.50,406-814,인천광역시 연수구 연수동 550-7 지상1층,N,2,3520000-205-2004-00041,3520000,"인천광역시 연수구 먼우금로251번길 33, 지상1층 (연수동)",21921,2,01,영업/정상,일반세탁업,032-864-1898,0,0,0,0,4
0,임대,0,풍림세탁소,일반세탁업,,,,,169592.805161004,432413.664564973,2026-05-06 22:44:20,I,01,영업,,2021-12-15 13:47:55,2005-06-22,21.35,406-081,인천광역시 연수구 송도동 2-9 풍림아이원4차상가 110호,N,,3520000-205-2005-00009,3520000,"인천광역시 연수구 신송로82번길 6 (송도동,풍림아이원4차상가 110호)",21994,0,01,영업/정상,일반세탁업,032-851-8899,2,0,2,0,2
0,임대,0,금호세탁,일반세탁업,,,,,169463.159559538,432238.308588467,2026-05-06 22:44:20,I,01,영업,,2015-01-05 16:20:46,2005-08-10,25.80,406-081,인천광역시 연수구 송도동 3-38 송도금호어울림상가 205호,N,,3520000-205-2005-00011,3520000,"인천광역시 연수구 해돋이로84번길 30, 205호 (송도동, 송도금호 어울림 상가)",21996,0,01,영업/정상,일반세탁업,032-851-0567,2,0,2,0,2
0,임대,0,아이파크크리링,일반세탁업,,,,,169705.983155825,431785.696347898,2026-05-06 22:44:20,I,01,영업,,2013-01-02 19:38:10,2005-09-16,20.01,406-081,인천광역시 연수구 송도동 3-46 아이파크송도(아)상가 109호,N,,3520000-205-2005-00013,3520000,"인천광역시 연수구 해돋이로6번길 7 (송도동,아이파크송도(아)상가 109호)",21996,0,01,영업/정상,일반세탁업,032-858-4567,1,0,1,0,2
0,,0,신도시세탁소,일반세탁업,,,,,169107.945098799,432429.543095986,2026-05-06 22:44:21,I,01,영업,,2013-02-28 16:43:15,2005-10-31,35.78,406-081,인천광역시 연수구 송도동 3-10 송도풍림아이원2단지아파트상가동 109호,N,,3520000-205-2005-00015,3520000,"인천광역시 연수구 해돋이로120번길 16, 109호 (송도동, 송도풍림아이원2단지아파트상가동)",21995,0,01,영업/정상,일반세탁업,032-851-1515,1,0,1,0,1
0,임대,0,풍림3블럭세탁소,일반세탁업,,,,,169222.432938339,432273.464557833,2026-05-06 22:44:18,I,01,영업,,2022-05-11 16:50:48,2006-04-10,32.25,406-081,인천광역시 연수구 송도동 3-13 송도풍림아이원3블럭아파트상가동 106호,N,,3520000-205-2006-00001,3520000,"인천광역시 연수구 해돋이로84번길 29 (송도동,송도풍림아이원3블럭아파트상가동 106호)",21996,0,01,영업/정상,일반세탁업,032-858-7788,2,0,2,0,2
0,,0,은하세탁소,일반세탁업,,,,,171658.474407925,435739.171585738,2026-05-06 22:44:19,I,01,영업,,2024-09-09 15:52:31,2006-07-19,23.01,406-813,인천광역시 연수구 연수동 535-2 우주아파트상가  106호,N,,3520000-205-2006-00002,3520000,인천광역시 연수구 함박뫼로 123 (연수동),21922,0,01,영업/정상,일반세탁업,032-811-6866,1,0,1,0,2
0,,0,마스터뷰 세탁소,일반세탁업,,,,,167175.760503378,431399.658870303,2026-05-06 22:44:31,I,01,영업,,2024-09-09 15:32:09,2006-07-24,48.90,406-081,인천광역시 연수구 송도동 110 송도 더샵 마스터뷰 21BL 상가동 7호,N,,3520000-205-2006-00003,3520000,"인천광역시 연수구 컨벤시아대로274번길 55, 상가동 7호 (송도동, 송도 더샵 마스터뷰 21BL)",22009,0,01,영업/정상,일반세탁업,032-851-4569,1,0,1,0,2
0,임대,0,센트럴파크국제세탁소,일반세탁업,,,,,167848.405926729,432799.8628413,2026-05-06 22:44:31,I,01,영업,,2018-12-31 14:24:45,2006-08-08,34.58,406-081,인천광역시 연수구 송도동 23-3 D동 105호,N,,3520000-205-2006-00004,3520000,"인천광역시 연수구 센트럴로 232, D동 1층 105호 (송도동, 센트럴파크)",22003,0,01,영업/정상,일반세탁업,032-831-5519,2,0,2,0,2
0,,0,송도해모로세탁소,일반세탁업,,,,,169834.243515823,431951.369763058,2026-05-06 22:44:19,I,01,영업,,2022-05-11 16:26:03,2006-08-30,25.35,406-081,인천광역시 연수구 송도동 3-44 송도해모로아파트 상가동 207호,N,,3520000-205-2006-00006,3520000,"인천광역시 연수구 해돋이로6번길 33 (송도동,송도해모로아파트 상가동 207호)",21996,0,01,영업/정상,일반세탁업,032-851-5060,2,0,2,0,2
0,임대,0,e-향기로운 세탁,일반세탁업,,,,,171483.06,435303.555,2026-05-06 22:44:19,I,01,영업,,2022-05-11 16:29:57,2007-02-01,34.40,406-814,인천광역시 연수구 연수동 543-13,N,,3520000-205-2007-00001,3520000,인천광역시 연수구 새말로 79 (연수동),21921,0,01,영업/정상,일반세탁업,,1,0,1,0,1
0,,0,한양세탁소,일반세탁업,,,,,171663.445719425,434052.955550005,2026-05-06 22:44:30,I,01,영업,,2024-09-09 15:27:59,2007-03-16,31.68,406-130,인천광역시 연수구 동춘동 925 한앙아파트상가 121호 (원인재로 36),N,,3520000-205-2007-00002,3520000,"인천광역시 연수구 원인재로 124 (동춘동,한앙아파트상가 121호 (원인재로 36))",21974,0,01,영업/정상,일반세탁업,032-821-7778,1,0,1,0,1
0,,0,무지개세탁,일반세탁업,,,,,170809.247702124,433320.632786339,2026-05-06 22:44:19,I,01,영업,,2014-11-25 17:07:06,2007-03-20,37.88,406-130,인천광역시 연수구 동춘동 931 무지개마을(아) 상가 1층 115호,N,,3520000-205-2007-00003,3520000,"인천광역시 연수구 원인재로 14 (동춘동,무지개마을(아) 상가 1층 115호)",21977,0,01,영업/정상,일반세탁업,032-813-3633,1,0,1,0,2
0,임대,1,운동화빠는집,운동화전문세탁업,,,,,170809.247702124,433320.632786339,2026-05-06 22:44:29,I,01,영업,,2024-09-09 15:30:12,2008-08-13,52.47,406-130,인천광역시 연수구 동춘동 931 무지개상가 27~30호,N,,3520000-205-2008-00002,3520000,"인천광역시 연수구 원인재로 14, 1층 27~30호 (동춘동, 무지개@상가)",21977,0,01,영업/정상,운동화전문세탁업,032-822-4009,0,0,0,0,2
2,임대,0,대림세탁,일반세탁업,,,,,172919.707499151,435452.457207252,2026-05-06 22:44:29,I,01,영업,,2024-09-09 15:48:27,2009-01-05,30.87,406-711,인천광역시 연수구 연수동 532 대림아파트 상가동 204호,N,,3520000-205-2009-00001,3520000,"인천광역시 연수구 원인재로 286, 대림아파트 상가동 204호 (연수동)",21937,1,01,영업/정상,일반세탁업,032-813-0496,2,0,2,0,2
0,,0,윤성세탁소,일반세탁업,,,,,172992.309692769,436478.124245547,2026-05-06 22:44:30,I,01,영업,,2013-01-02 20:02:14,2009-03-30,33.50,406-808,인천광역시 연수구 선학동 387 윤성아파트상가동105호(선유봉길 42),N,,3520000-205-2009-00003,3520000,"인천광역시 연수구 넘말로79번길 45 (선학동,윤성아파트상가동105호(선유봉길 42))",21909,1,01,영업/정상,일반세탁업,032-817-1963,0,0,0,0,1
0,,0,더샾세탁소,일반세탁업,,,,,168780.099913799,432168.287166052,2026-05-06 22:44:30,I,01,영업,,2022-05-11 16:15:37,2009-04-21,32.00,406-081,인천광역시 연수구 송도동 4-1 송도더샵퍼스트월드H동 상가24호(해돋이로107),N,,3520000-205-2009-00004,3520000,"인천광역시 연수구 해돋이로 107 (송도동,송도더샵퍼스트월드H동 상가24호(해돋이로107))",21997,1,01,영업/정상,일반세탁업,032-835-7889,0,0,0,0,1
0,,0,세탁은행,일반세탁업,,,,,171690.636306477,435219.786232813,2026-05-06 22:44:30,I,01,영업,,2013-01-02 20:07:45,2010-05-03,73.75,406-814,인천광역시 연수구 연수동 571-2 지상1층(새말로 105),N,,3520000-205-2010-00002,3520000,"인천광역시 연수구 새말로 105 (연수동,지상1층(새말로 105))",21925,1,01,영업/정상,일반세탁업,032-819-5743,1,0,1,0,3
0,,0,현대세탁소,일반세탁업,,,,,168649.958937086,436030.672649058,2026-05-06 22:44:30,I,01,영업,,2013-01-02 19:44:12,2010-07-16,38.00,406-050,인천광역시 연수구 옥련동 633 현대2차APT상가동 105호,N,,3520000-205-2010-00003,3520000,"인천광역시 연수구 독배로 58, 105호 (옥련동,현대2차APT상가동)",21949,1,01,영업/정상,일반세탁업,032-832-3865,0,0,0,0,2
0,,0,크린리더 세탁소,일반세탁업,,,,,172924.944839156,435788.106025664,2026-05-06 22:44:30,I,01,영업,,2013-01-02 20:01:58,2010-09-24,60.00,406-807,인천광역시 연수구 선학동 366 지상1층(비류대로 541번길 14-2),N,,3520000-205-2010-00006,3520000,"인천광역시 연수구 비류대로541번길 14-2 (선학동,지상1층(비류대로 541번길 14-2))",21911,2,01,영업/정상,일반세탁업,032-815-5427,1,0,0,0,1
0,,0,신현대세탁소,일반세탁업,,,,,170614.239120994,436267.320265185,2026-05-06 22:44:30,I,01,영업,,2017-02-20 17:26:11,2010-09-27,41.34,406-829,인천광역시 연수구 청학동 545-3 현대상가동 101호,N,,3520000-205-2010-00007,3520000,"인천광역시 연수구 계림로 95, 101호 (청학동, 현대상가동)",21905,1,01,영업/정상,일반세탁업,032-831-0705,1,0,1,0,2
0,,0,포스코세탁,일반세탁업,,,,,168780.099913799,432168.287166052,2026-05-06 22:44:30,I,01,영업,,2022-05-11 16:12:32,2010-11-22,30.00,406-081,"인천광역시 연수구 송도동 4-1 더샾퍼스트월드상가H동 43,44호1층(해돋이로107)",N,,3520000-205-2010-00008,3520000,"인천광역시 연수구 해돋이로 107 (송도동,더샾퍼스트월드상가H동 43,44호1층(해돋이로107))",21997,2,01,영업/정상,일반세탁업,032-835-6606,1,0,1,0,1
